,QUARTER,TIME_REMAINING,HOUSTON_ACTION,DALLAS_ACTION,HOUSTON_SCORE,DALLAS_SCORE
386,4,6:21.0,Offensive rebound by S. Dekker,,109,87
387,4,6:20.0,S. Dekker makes 2-pt dunk at rim,,111,87
388,4,5:59.0,,N. Brussino makes 3-pt jump shot from 23 ft (assist by D. Finney-Smith),111,90
389,4,5:42.0,Turnover by T. Ennis (traveling),,111,90
390,4,5:42.0,Official timeout,,111,90
391,4,5:34.0,,Shooting foul by T. Ennis (drawn by D. Powell),111,90
392,4,5:34.0,,D. Powell makes free throw 1 of 3,111,91
393,4,5:34.0,,D. Powell makes free throw 2 of 3,111,92
394,4,5:34.0,,D. Powell makes free throw 3 of 3,111,93
395,4,5:17.0,C. Brewer makes 2-pt layup from 1 ft,,113,93
396,4,5:02.0,,D. Powell misses 2-pt jump shot from 5 ft,113,93
397,4,5:00.0,Defensive rebound by T. Ennis,,113,93
398,4,4:54.0,K. McDaniels misses 3-pt jump shot from 24 ft,,113,93
399,4,4:52.0,,Defensive rebound by N. Brussino,113,93
400,4,4:42.0,,D. Powell makes 2-pt layup from 2 ft (assist by N. Brussino),113,95
401,4,4:24.0,Shooting foul by D. Powell (drawn by K. McDaniels),,113,95
402,4,4:24.0,K. McDaniels makes free throw 1 of 2,,114,95
403,4,4:24.0,K. McDaniels makes free throw 2 of 2,,115,95
404,4,4:10.0,,N. Brussino misses 3-pt jump shot from 25 ft,115,95
405,4,4:10.0,,Offensive rebound by D. Powell,115,95
406,4,4:05.0,,P. Jackson misses 3-pt jump shot from 25 ft,115,95
407,4,4:04.0,Defensive rebound by K. McDaniels,,115,95
408,4,3:54.0,C. Brewer makes 3-pt jump shot from 23 ft (assist by K. McDaniels),,118,95
409,4,3:33.0,,N. Brussino misses 3-pt jump shot from 26 ft,118,95
410,4,3:32.0,,Offensive rebound by J. Anderson,118,95
411,4,3:29.0,,Shooting foul by K. McDaniels (drawn by J. Anderson),118,95
412,4,3:29.0,,J. Anderson misses free throw 1 of 2,118,95
413,4,3:29.0,,Offensive rebound by Team,118,95
414,4,3:29.0,K. Wiltjer enters the game for M. Harrell,,118,95
415,4,3:29.0,B. Brown enters the game for C. Brewer,,118,95
416,4,3:29.0,,J. Anderson makes free throw 2 of 2,118,96
417,4,3:12.0,K. McDaniels misses 2-pt jump shot from 11 ft,,118,96
418,4,3:10.0,,Defensive rebound by J. Anderson,118,96
419,4,2:55.0,,P. Jackson misses 2-pt layup from 2 ft,118,96
420,4,2:53.0,Defensive rebound by T. Ennis,,118,96
421,4,2:47.0,T. Ennis makes 2-pt layup from 2 ft,,120,96
422,4,2:47.0,,Dallas full timeout,120,96
423,4,2:38.0,,Shooting foul by T. Ennis (drawn by D. Powell),120,96
424,4,2:38.0,,D. Powell misses free throw 1 of 2,120,96
425,4,2:38.0,,Offensive rebound by Team,120,96
426,4,2:38.0,,D. Powell misses free throw 2 of 2,120,96
427,4,2:37.0,,Offensive rebound by J. Anderson,120,96
428,4,2:37.0,,Shooting foul by K. McDaniels (drawn by J. Anderson),120,96
429,4,2:37.0,,J. Anderson makes free throw 1 of 2,120,97
430,4,2:37.0,,J. Anderson makes free throw 2 of 2,120,98
431,4,2:20.0,K. Wiltjer misses 3-pt jump shot from 27 ft,,120,98
432,4,2:19.0,,Defensive rebound by J. Anderson,120,98
433,4,2:04.0,,P. Jackson makes 3-pt jump shot from 23 ft (assist by D. Powell),120,101
434,4,1:39.0,Turnover by K. McDaniels (bad pass; steal by N. Brussino),,120,101
435,4,1:23.0,,D. Powell misses 2-pt jump shot from 11 ft,120,101
436,4,1:21.0,,Offensive rebound by N. Brussino,120,101
437,4,1:19.0,,Dallas full timeout,120,101
438,4,1:11.0,,J. Anderson makes 3-pt jump shot from 26 ft (assist by D. Powell),120,104
439,4,0:48.0,S. Dekker misses 2-pt jump shot from 12 ft,,120,104
440,4,0:46.0,,Defensive rebound by J. Anderson,120,104
441,4,0:38.0,,P. Jackson misses 2-pt jump shot from 21 ft,120,104
442,4,0:37.0,Defensive rebound by B. Brown,,120,104
443,4,0:15.0,S. Dekker makes 3-pt jump shot from 26 ft,,123,104
444,4,0:06.0,,J. Anderson makes 3-pt jump shot from 25 ft,123,107
