,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,PHOENIX_ACTION,OKLAHOMA CITY_SCORE,PHOENIX_SCORE
385,4,8:24.0,R. Westbrook makes free throw 1 of 2,,84,97
386,4,8:24.0,S. Adams enters the game for E. Freedom,,84,97
387,4,8:24.0,R. Westbrook makes free throw 2 of 2,,85,97
388,4,8:08.0,,A. Williams makes 2-pt jump shot from 7 ft (assist by T. Ulis),85,99
389,4,7:59.0,Shooting block foul by J. Dudley (drawn by R. Westbrook),,85,99
390,4,7:59.0,R. Westbrook makes free throw 1 of 2,,86,99
391,4,7:59.0,R. Westbrook makes free throw 2 of 2,,87,99
392,4,7:40.0,,J. Dudley misses 3-pt jump shot from 26 ft,87,99
393,4,7:38.0,Defensive rebound by R. Westbrook,,87,99
394,4,7:26.0,R. Westbrook misses 3-pt jump shot from 25 ft,,87,99
395,4,7:23.0,,Defensive rebound by A. Williams,87,99
396,4,7:09.0,,L. Barbosa misses 3-pt jump shot from 26 ft,87,99
397,4,7:07.0,Defensive rebound by S. Adams,,87,99
398,4,7:04.0,Shooting foul by J. Dudley (drawn by R. Westbrook),,87,99
399,4,7:04.0,R. Westbrook makes free throw 1 of 2,,88,99
400,4,7:04.0,J. Grant enters the game for Á. Abrines,,88,99
401,4,7:04.0,R. Westbrook makes free throw 2 of 2,,89,99
402,4,6:48.0,,T. Ulis misses 2-pt jump shot from 15 ft,89,99
403,4,6:47.0,Defensive rebound by R. Westbrook,,89,99
404,4,6:41.0,R. Westbrook makes 2-pt layup from 2 ft,,91,99
405,4,6:40.0,,Phoenix full timeout,91,99
406,4,6:40.0,,E. Bledsoe enters the game for T. Ulis,91,99
407,4,6:25.0,,A. Williams makes 2-pt layup from 2 ft (assist by L. Barbosa),91,101
408,4,6:02.0,R. Westbrook misses 3-pt jump shot from 25 ft,,91,101
409,4,6:00.0,,Defensive rebound by J. Dudley,91,101
410,4,5:54.0,,E. Bledsoe makes 2-pt layup from 2 ft,91,103
411,4,5:40.0,R. Westbrook makes 2-pt layup at rim,,93,103
412,4,5:13.0,,E. Bledsoe misses 3-pt jump shot from 26 ft,93,103
413,4,5:10.0,Defensive rebound by R. Westbrook,,93,103
414,4,5:05.0,Shooting foul by D. Jones (drawn by R. Westbrook),,93,103
415,4,5:05.0,R. Westbrook makes free throw 1 of 3,,94,103
416,4,5:05.0,R. Westbrook misses free throw 2 of 3,,94,103
417,4,5:05.0,Offensive rebound by Team,,94,103
418,4,5:05.0,,D. Booker enters the game for D. Jones,94,103
419,4,5:05.0,R. Westbrook makes free throw 3 of 3,,95,103
420,4,5:00.0,,Personal foul by J. Grant (drawn by A. Williams),95,103
421,4,4:56.0,,L. Barbosa makes 2-pt jump shot from 20 ft (assist by E. Bledsoe),95,105
422,4,4:42.0,R. Westbrook misses 2-pt jump shot from 10 ft,,95,105
423,4,4:41.0,Offensive rebound by R. Westbrook,,95,105
424,4,4:39.0,R. Westbrook misses 2-pt layup from 2 ft,,95,105
425,4,4:37.0,,Defensive rebound by J. Dudley,95,105
426,4,4:32.0,,Turnover by J. Dudley (lost ball; steal by R. Westbrook),95,105
427,4,4:30.0,R. Westbrook makes 2-pt layup from 1 ft,,97,105
428,4,4:28.0,,E. Bledsoe misses 2-pt layup from 2 ft (block by A. Roberson),97,105
429,4,4:28.0,,Offensive rebound by Team,97,105
430,4,4:28.0,Á. Abrines enters the game for S. Adams,,97,105
431,4,4:22.0,,A. Williams misses 2-pt jump shot from 5 ft (block by J. Grant),97,105
432,4,4:18.0,Defensive rebound by R. Westbrook,,97,105
433,4,4:14.0,Turnover by D. McDermott (step out of bounds),,97,105
434,4,4:01.0,,E. Bledsoe misses 2-pt layup from 2 ft,97,105
435,4,4:00.0,,Offensive rebound by A. Williams,97,105
436,4,4:00.0,,A. Williams makes 2-pt layup from 2 ft,97,107
437,4,3:47.0,A. Roberson makes 2-pt dunk at rim (assist by R. Westbrook),,99,107
438,4,3:18.0,,L. Barbosa misses 3-pt jump shot from 26 ft,99,107
439,4,3:16.0,,Offensive rebound by A. Williams,99,107
440,4,3:11.0,,Personal foul by J. Grant (drawn by A. Williams),99,107
441,4,2:55.0,,E. Bledsoe misses 3-pt jump shot from 25 ft,99,107
442,4,2:53.0,Defensive rebound by R. Westbrook,,99,107
443,4,2:45.0,R. Westbrook misses 3-pt jump shot from 25 ft,,99,107
444,4,2:43.0,,Defensive rebound by A. Williams,99,107
445,4,2:19.0,,A. Williams misses 2-pt jump shot from 7 ft,99,107
446,4,2:16.0,Defensive rebound by R. Westbrook,,99,107
447,4,2:13.0,,Offensive charge foul by J. Grant (drawn by J. Dudley),99,107
448,4,2:13.0,Turnover by J. Grant (offensive foul),,99,107
449,4,2:13.0,Official timeout,,99,107
450,4,2:13.0,S. Adams enters the game for J. Grant,,99,107
451,4,2:04.0,,Personal block foul by Á. Abrines (drawn by E. Bledsoe),99,107
452,4,1:52.0,,Turnover by E. Bledsoe (lost ball; steal by S. Adams),99,107
453,4,1:47.0,R. Westbrook makes 2-pt layup from 1 ft,,101,107
454,4,1:30.0,,Turnover by D. Booker (traveling),101,107
455,4,1:16.0,Turnover by S. Adams (3 sec),,101,107
456,4,0:57.0,,L. Barbosa makes 3-pt jump shot from 24 ft (assist by J. Dudley),101,110
457,4,0:57.0,Oklahoma City full timeout,,101,110
458,4,0:53.0,Shooting foul by A. Williams (drawn by R. Westbrook),,101,110
459,4,0:53.0,R. Westbrook makes free throw 1 of 2,,102,110
460,4,0:53.0,J. Grant enters the game for D. McDermott,,102,110
461,4,0:53.0,S. Christon enters the game for Á. Abrines,,102,110
462,4,0:53.0,R. Westbrook makes free throw 2 of 2,,103,110
463,4,0:50.0,,Turnover by J. Dudley (bad pass; steal by S. Christon),103,110
464,4,0:49.0,R. Westbrook misses 3-pt jump shot from 26 ft,,103,110
465,4,0:46.0,,Defensive rebound by E. Bledsoe,103,110
466,4,0:44.0,,Personal take foul by S. Adams (drawn by E. Bledsoe),103,110
467,4,0:44.0,,Phoenix full timeout,103,110
468,4,0:44.0,,T. Warren enters the game for A. Williams,103,110
469,4,0:39.0,,Turnover by T. Warren (bad pass; steal by J. Grant),103,110
470,4,0:37.0,R. Westbrook makes 2-pt dunk at rim,,105,110
471,4,0:37.0,,Phoenix full timeout,105,110
472,4,0:35.0,,Personal block foul by J. Grant (drawn by E. Bledsoe),105,110
473,4,0:35.0,,E. Bledsoe makes free throw 1 of 2,105,111
474,4,0:35.0,,A. Williams enters the game for J. Dudley,105,111
475,4,0:35.0,D. McDermott enters the game for J. Grant,,105,112
476,4,0:35.0,Á. Abrines enters the game for S. Christon,,105,112
477,4,0:35.0,,E. Bledsoe makes free throw 2 of 2,105,112
478,4,0:35.0,Oklahoma City full timeout,,105,112
479,4,0:32.0,R. Westbrook misses 3-pt jump shot from 26 ft (block by E. Bledsoe),,105,112
480,4,0:29.0,,Defensive rebound by A. Williams,105,112
481,4,0:29.0,,Personal take foul by S. Adams (drawn by E. Bledsoe),105,112
482,4,0:29.0,,E. Bledsoe makes free throw 1 of 2,105,113
483,4,0:29.0,J. Grant enters the game for S. Adams,,105,112
484,4,0:29.0,,E. Bledsoe misses free throw 2 of 2,105,113
485,4,0:28.0,Defensive rebound by R. Westbrook,,105,113
486,4,0:23.0,Á. Abrines makes 3-pt jump shot from 23 ft (assist by R. Westbrook),,108,113
487,4,0:22.0,,Personal take foul by R. Westbrook (drawn by L. Barbosa),108,113
488,4,0:22.0,,L. Barbosa makes free throw 1 of 2,108,114
489,4,0:22.0,,L. Barbosa makes free throw 2 of 2,108,115
490,4,0:18.0,J. Grant misses 3-pt jump shot from 25 ft,,108,115
491,4,0:16.0,Offensive rebound by J. Grant,,108,115
492,4,0:12.0,Á. Abrines makes 3-pt jump shot from 26 ft (assist by D. McDermott),,111,115
493,4,0:11.0,,Personal take foul by R. Westbrook (drawn by D. Booker),111,115
494,4,0:11.0,,D. Booker makes free throw 1 of 2,111,116
495,4,0:11.0,,D. Booker misses free throw 2 of 2,111,116
496,4,0:11.0,Defensive rebound by R. Westbrook,,111,116
497,4,0:10.0,Oklahoma City full timeout,,111,116
498,4,0:06.0,J. Grant misses 3-pt jump shot from 25 ft,,111,116
499,4,0:04.0,,Defensive rebound by E. Bledsoe,111,116
500,4,0:04.0,,Personal take foul by A. Roberson (drawn by E. Bledsoe),111,116
501,4,0:04.0,,E. Bledsoe makes free throw 1 of 2,111,117
502,4,0:04.0,,E. Bledsoe makes free throw 2 of 2,111,118
