,QUARTER,TIME_REMAINING,INDIANA_ACTION,CHARLOTTE_ACTION,INDIANA_SCORE,CHARLOTTE_SCORE
384,4,6:40.0,,F. Kaminsky makes 2-pt jump shot from 9 ft (assist by R. Sessions),88,111
385,4,6:40.0,,F. Kaminsky makes free throw 1 of 1,88,112
386,4,6:22.0,K. Séraphin misses 2-pt hook shot from 9 ft,,88,112
387,4,6:21.0,,Defensive rebound by F. Kaminsky,88,112
388,4,6:12.0,,F. Kaminsky misses 2-pt layup at rim,88,112
389,4,6:11.0,Defensive rebound by K. Séraphin,,88,112
390,4,6:06.0,Turnover by A. Brooks (step out of bounds),,88,112
391,4,5:54.0,,M. Belinelli makes 2-pt jump shot from 18 ft,88,114
392,4,5:39.0,K. Séraphin makes 2-pt jump shot from 18 ft (assist by A. Brooks),,90,114
393,4,5:21.0,,Turnover by M. Belinelli (bad pass),90,114
394,4,5:21.0,Official timeout,,90,114
395,4,5:04.0,G. Niang misses 2-pt jump shot from 11 ft,,90,114
396,4,5:01.0,Offensive rebound by G. Niang,,90,114
397,4,4:57.0,A. Brooks misses 3-pt jump shot from 26 ft,,90,114
398,4,4:56.0,,Defensive rebound by S. Hawes,90,114
399,4,4:42.0,,S. Hawes makes 2-pt hook shot at rim (assist by M. Belinelli),90,116
400,4,4:31.0,K. Séraphin misses 2-pt hook shot from 7 ft,,90,116
401,4,4:30.0,,Defensive rebound by S. Hawes,90,116
402,4,4:22.0,,Turnover by R. Sessions (bad pass; steal by G. Robinson),90,116
403,4,4:22.0,Personal foul by S. Hawes (drawn by G. Robinson),,90,116
404,4,4:22.0,,B. Roberts enters the game for M. Belinelli,90,116
405,4,4:05.0,A. Brooks misses 2-pt jump shot from 12 ft,,90,116
406,4,4:04.0,,Defensive rebound by S. Hawes,90,116
407,4,3:48.0,,R. Sessions makes 2-pt layup from 2 ft,90,118
408,4,3:36.0,G. Robinson makes 2-pt layup from 1 ft (assist by J. Young),,92,118
409,4,3:18.0,,Turnover by R. Sessions (bad pass; steal by A. Brooks),92,118
410,4,3:15.0,J. Young misses 2-pt jump shot from 14 ft,,92,118
411,4,3:15.0,Offensive rebound by G. Robinson,,92,118
412,4,3:15.0,Shooting foul by R. Sessions (drawn by G. Robinson),,92,118
413,4,3:15.0,G. Robinson misses free throw 1 of 2,,92,118
414,4,3:15.0,Offensive rebound by Team,,92,118
415,4,3:15.0,,A. Harrison enters the game for S. Hawes,92,118
416,4,3:15.0,,C. Wood enters the game for R. Sessions,92,118
417,4,3:15.0,G. Robinson makes free throw 2 of 2,,93,118
418,4,3:02.0,,F. Kaminsky misses 2-pt layup from 1 ft (block by A. Brooks),93,118
419,4,2:58.0,Defensive rebound by G. Niang,,93,118
420,4,2:54.0,Shooting foul by T. Graham (drawn by A. Brooks),,93,118
421,4,2:54.0,,Charlotte full timeout,93,118
422,4,2:54.0,A. Brooks makes free throw 1 of 2,,94,118
423,4,2:54.0,A. Brooks makes free throw 2 of 2,,95,118
424,4,2:33.0,,B. Roberts misses 3-pt jump shot from 23 ft,95,118
425,4,2:32.0,Defensive rebound by G. Niang,,95,118
426,4,2:22.0,G. Robinson misses 2-pt jump shot from 17 ft,,95,118
427,4,2:21.0,,Defensive rebound by B. Roberts,95,118
428,4,2:09.0,,C. Wood misses 3-pt jump shot from 25 ft,95,118
429,4,2:08.0,Defensive rebound by G. Niang,,95,118
430,4,1:58.0,G. Robinson misses 3-pt jump shot from 25 ft,,95,118
431,4,1:57.0,,Defensive rebound by C. Wood,95,118
432,4,1:49.0,,T. Graham misses 3-pt jump shot from 24 ft,95,118
433,4,1:48.0,Defensive rebound by K. Séraphin,,95,118
434,4,1:41.0,Shooting foul by T. Graham (drawn by J. Young),,95,118
435,4,1:41.0,J. Young misses free throw 1 of 2,,95,118
436,4,1:41.0,Offensive rebound by Team,,95,118
437,4,1:41.0,J. Young makes free throw 2 of 2,,96,118
438,4,1:25.0,,A. Harrison misses 2-pt jump shot from 20 ft,96,118
439,4,1:23.0,Defensive rebound by G. Robinson,,96,118
440,4,1:16.0,J. Young makes 2-pt jump shot from 22 ft,,98,118
441,4,1:02.0,,F. Kaminsky makes 2-pt layup from 1 ft (assist by A. Harrison),98,120
442,4,0:50.0,G. Niang misses 2-pt jump shot from 10 ft,,98,120
443,4,0:50.0,,Defensive rebound by C. Wood,98,120
444,4,0:41.0,,B. Roberts makes 2-pt jump shot from 17 ft,98,122
445,4,0:35.0,J. Young misses 3-pt jump shot from 26 ft,,98,122
446,4,0:34.0,,Defensive rebound by A. Harrison,98,122
447,4,0:10.0,,Turnover by Team (shot clock),98,122
448,4,0:05.0,J. Young makes 2-pt dunk at rim,,100,122
