,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,UTAH_ACTION,GOLDEN STATE_SCORE,UTAH_SCORE
393,4,4:38.0,,J. Ingles makes 3-pt jump shot from 25 ft (assist by B. Diaw),92,83
394,4,4:20.0,I. Clark makes 3-pt jump shot from 27 ft (assist by D. Green),,95,83
395,4,4:02.0,,R. Gobert makes 2-pt layup from 3 ft (assist by D. Exum),95,85
396,4,3:50.0,Personal foul by J. Ingles (drawn by K. Durant),,95,85
397,4,3:50.0,,T. Lyles enters the game for B. Diaw,95,85
398,4,3:41.0,I. Clark misses 2-pt jump shot from 7 ft,,95,85
399,4,3:40.0,,Defensive rebound by T. Lyles,95,85
400,4,3:32.0,,Turnover by J. Ingles (bad pass; steal by D. Green),95,85
401,4,3:26.0,S. Curry misses 3-pt jump shot from 24 ft,,95,85
402,4,3:25.0,,Defensive rebound by J. Ingles,95,85
403,4,3:22.0,,R. Gobert makes 2-pt dunk at rim (assist by J. Ingles),95,87
404,4,2:54.0,I. Clark makes 3-pt jump shot from 24 ft (assist by K. Durant),,98,87
405,4,2:45.0,,Turnover by R. Gobert (lost ball; steal by K. Durant),98,87
406,4,2:43.0,K. Durant makes 2-pt dunk at rim,,100,87
407,4,2:43.0,Shooting foul by T. Lyles (drawn by K. Durant),,100,87
408,4,2:43.0,Golden State full timeout,,100,87
409,4,2:43.0,K. Durant makes free throw 1 of 1,,101,87
410,4,2:34.0,,J. Ingles misses 3-pt jump shot from 24 ft,101,87
411,4,2:34.0,Defensive rebound by Team,,101,87
412,4,2:34.0,,Loose ball foul by T. Lyles (drawn by D. Green),101,87
413,4,2:34.0,D. Green misses free throw 1 of 2,,101,87
414,4,2:34.0,Offensive rebound by Team,,101,87
415,4,2:34.0,D. Green misses free throw 2 of 2,,101,87
416,4,2:33.0,,Defensive rebound by R. Gobert,101,87
417,4,2:26.0,,Shooting foul by S. Curry (drawn by S. Mack),101,87
418,4,2:26.0,,S. Mack makes free throw 1 of 2,101,88
419,4,2:26.0,,S. Mack makes free throw 2 of 2,101,89
420,4,2:06.0,Turnover by S. Curry (bad pass; steal by S. Mack),,101,89
421,4,1:46.0,,S. Mack misses 3-pt jump shot from 25 ft,101,89
422,4,1:46.0,,Offensive rebound by T. Lyles,101,89
423,4,1:37.0,,S. Mack misses 2-pt layup from 3 ft,101,89
424,4,1:37.0,,Offensive rebound by D. Exum,101,89
425,4,1:34.0,,D. Exum misses 3-pt jump shot from 24 ft,101,89
426,4,1:33.0,Defensive rebound by S. Curry,,101,89
427,4,1:29.0,S. Curry makes 2-pt layup from 2 ft,,103,89
428,4,1:17.0,,R. Gobert makes 2-pt dunk at rim (assist by J. Ingles),103,91
429,4,1:17.0,,Shooting foul by Z. Pachulia (drawn by R. Gobert),103,91
430,4,1:17.0,,R. Gobert makes free throw 1 of 1,103,92
431,4,1:05.0,Shooting foul by R. Gobert (drawn by Z. Pachulia),,103,92
432,4,1:05.0,Z. Pachulia misses free throw 1 of 2,,103,92
433,4,1:05.0,Offensive rebound by Team,,103,92
434,4,1:05.0,Z. Pachulia misses free throw 2 of 2,,103,92
435,4,1:05.0,,Defensive rebound by J. Ingles,103,92
436,4,1:05.0,,Utah full timeout,103,92
437,4,1:05.0,P. McCaw enters the game for Z. Pachulia,,103,92
438,4,0:59.0,,R. Gobert makes 2-pt dunk at rim (assist by T. Lyles),103,94
439,4,0:49.0,Personal foul by S. Mack (drawn by D. Green),,103,94
440,4,0:49.0,D. Green misses free throw 1 of 2,,103,94
441,4,0:49.0,Offensive rebound by Team,,103,94
442,4,0:49.0,D. Green makes free throw 2 of 2,,104,94
443,4,0:49.0,,Utah full timeout,104,94
444,4,0:45.0,,T. Lyles misses 3-pt jump shot from 25 ft,104,94
445,4,0:45.0,Defensive rebound by S. Curry,,104,94
446,4,0:24.0,K. Durant misses 2-pt jump shot from 14 ft,,104,94
447,4,0:23.0,,Defensive rebound by R. Gobert,104,94
448,4,0:16.0,,T. Lyles makes 3-pt jump shot from 23 ft (assist by S. Mack),104,97
449,4,0:09.0,Personal foul by D. Exum (drawn by S. Curry),,104,97
450,4,0:09.0,S. Curry makes free throw 1 of 2,,105,97
451,4,0:09.0,Technical foul by K. Durant,,105,97
452,4,0:09.0,,J. Ingles makes technical free throw,105,98
453,4,0:09.0,S. Curry makes free throw 2 of 2,,106,98
454,4,0:09.0,,Utah full timeout,106,98
455,4,0:04.0,,Personal foul by K. Durant (drawn by J. Ingles),106,98
456,4,0:04.0,,J. Ingles misses free throw 1 of 2,106,98
457,4,0:04.0,,Offensive rebound by Team,106,98
458,4,0:04.0,,J. Ingles makes free throw 2 of 2,106,99
