,QUARTER,TIME_REMAINING,TORONTO_ACTION,NEW ORLEANS_ACTION,TORONTO_SCORE,NEW ORLEANS_SCORE
380,4,5:05.0,,E. Moore makes 2-pt layup from 2 ft (assist by J. Holiday),83,84
381,4,4:48.0,P. Patterson makes 3-pt jump shot from 26 ft (assist by C. Joseph),,86,84
382,4,4:32.0,Offensive charge foul by D. Cousins (drawn by P. Tucker),,86,84
383,4,4:32.0,,Turnover by D. Cousins (offensive foul),86,84
384,4,4:32.0,J. Valančiūnas enters the game for P. Patterson,,86,84
385,4,4:11.0,C. Joseph misses 3-pt jump shot from 25 ft,,86,84
386,4,4:10.0,,Defensive rebound by J. Crawford,86,84
387,4,4:00.0,,D. Cousins misses 2-pt layup from 3 ft,86,84
388,4,3:59.0,Defensive rebound by J. Valančiūnas,,86,84
389,4,3:43.0,J. Valančiūnas makes 2-pt jump shot from 17 ft (assist by C. Joseph),,88,84
390,4,3:41.0,,New Orleans full timeout,88,84
391,4,3:24.0,,D. Cousins misses 2-pt layup from 1 ft (block by S. Ibaka),88,84
392,4,3:24.0,Defensive rebound by J. Valančiūnas,,88,84
393,4,3:14.0,S. Ibaka misses 3-pt jump shot from 26 ft,,88,84
394,4,3:14.0,,Defensive rebound by E. Moore,88,84
395,4,3:02.0,,J. Holiday misses 3-pt jump shot from 24 ft,88,84
396,4,3:00.0,Defensive rebound by J. Valančiūnas,,88,84
397,4,2:38.0,C. Joseph misses 3-pt jump shot from 26 ft,,88,84
398,4,2:36.0,Offensive rebound by D. DeRozan,,88,84
399,4,2:20.0,J. Valančiūnas makes 2-pt layup from 2 ft (assist by D. DeRozan),,90,84
400,4,2:06.0,,D. Cunningham misses 2-pt layup from 2 ft,90,84
401,4,2:05.0,Defensive rebound by J. Valančiūnas,,90,84
402,4,1:49.0,D. DeRozan makes 2-pt jump shot from 16 ft,,92,84
403,4,1:49.0,,New Orleans full timeout,92,84
404,4,1:38.0,,D. Cousins misses 3-pt jump shot from 26 ft,92,84
405,4,1:37.0,Defensive rebound by C. Joseph,,92,84
406,4,1:20.0,P. Tucker misses 3-pt jump shot from 23 ft,,92,84
407,4,1:19.0,,Defensive rebound by D. Cunningham,92,84
408,4,1:09.0,,Turnover by J. Crawford (bad pass),92,84
409,4,0:45.0,S. Ibaka misses 2-pt jump shot from 8 ft,,92,84
410,4,0:44.0,Offensive rebound by J. Valančiūnas,,92,84
411,4,0:43.0,J. Valančiūnas makes 2-pt dunk at rim,,94,84
412,4,0:38.0,,E. Moore makes 3-pt jump shot from 26 ft (assist by J. Holiday),94,87
413,4,0:19.0,S. Ibaka misses 2-pt jump shot from 6 ft,,94,87
414,4,0:18.0,,Defensive rebound by D. Cousins,94,87
415,4,0:12.0,,Turnover by J. Holiday (bad pass),94,87
