,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,LA CLIPPERS_ACTION,MEMPHIS_SCORE,LA CLIPPERS_SCORE
389,4,6:22.0,M. Conley enters the game for V. Carter,,97,90
390,4,6:07.0,M. Conley misses 2-pt layup from 2 ft (block by D. Jordan),,97,90
391,4,6:07.0,Offensive rebound by Team,,97,90
392,4,6:07.0,Turnover by Team (shot clock),,97,90
393,4,5:51.0,,B. Griffin makes 2-pt layup from 2 ft,97,92
394,4,5:27.0,M. Gasol misses 2-pt jump shot from 19 ft,,97,92
395,4,5:24.0,,Defensive rebound by J. Redick,97,92
396,4,5:16.0,,J. Redick makes 3-pt jump shot from 26 ft (assist by D. Jordan),97,95
397,4,5:16.0,Memphis full timeout,,97,95
398,4,5:16.0,J. Green enters the game for Z. Randolph,,97,95
399,4,5:16.0,V. Carter enters the game for A. Harrison,,97,95
400,4,5:00.0,V. Carter makes 2-pt layup from 3 ft (assist by M. Gasol),,99,95
401,4,4:40.0,,J. Redick makes 3-pt jump shot from 25 ft (assist by C. Paul),99,98
402,4,4:19.0,V. Carter misses 2-pt layup from 2 ft,,99,98
403,4,4:16.0,,Defensive rebound by B. Griffin,99,98
404,4,4:00.0,,J. Crawford misses 2-pt jump shot from 17 ft,99,98
405,4,3:57.0,Defensive rebound by J. Green,,99,98
406,4,3:44.0,Turnover by J. Green (bad pass; steal by B. Griffin),,99,98
407,4,3:40.0,,Personal block foul by J. Green (drawn by B. Griffin),99,98
408,4,3:40.0,,Technical foul by J. Crawford,99,98
409,4,3:40.0,Z. Randolph enters the game for J. Green,,99,98
410,4,3:40.0,M. Conley makes technical free throw,,100,98
411,4,3:28.0,,J. Redick makes 3-pt jump shot from 27 ft (assist by C. Paul),100,101
412,4,3:13.0,Personal foul by B. Griffin (drawn by Z. Randolph),,100,101
413,4,3:00.0,M. Conley makes 3-pt jump shot from 26 ft,,103,101
414,4,2:41.0,,B. Griffin misses 2-pt layup from 3 ft,103,101
415,4,2:37.0,Defensive rebound by M. Gasol,,103,101
416,4,2:27.0,Z. Randolph makes 2-pt hook shot from 3 ft,,105,101
417,4,2:27.0,,LA Clippers full timeout,105,101
418,4,2:13.0,,J. Crawford misses 2-pt jump shot from 15 ft,105,101
419,4,2:10.0,,Offensive rebound by J. Crawford,105,101
420,4,2:10.0,,J. Crawford makes 2-pt layup from 2 ft,105,103
421,4,1:53.0,M. Gasol misses 2-pt jump shot from 22 ft,,105,103
422,4,1:52.0,,Defensive rebound by D. Jordan,105,103
423,4,1:41.0,,C. Paul misses 2-pt jump shot from 12 ft,105,103
424,4,1:41.0,,Offensive rebound by D. Jordan,105,103
425,4,1:41.0,,D. Jordan makes 2-pt layup from 1 ft,105,105
426,4,1:27.0,,Violation by D. Jordan (kicked ball),105,105
427,4,1:17.0,J. Ennis misses 3-pt jump shot from 25 ft,,105,105
428,4,1:17.0,,Defensive rebound by C. Paul,105,105
429,4,1:17.0,Loose ball foul by M. Conley (drawn by C. Paul),,105,105
430,4,1:03.0,,C. Paul makes 2-pt jump shot from 13 ft,105,107
431,4,1:03.0,Memphis full timeout,,105,107
432,4,1:03.0,,L. Mbah a Moute enters the game for J. Crawford,105,107
433,4,0:49.0,Z. Randolph misses 2-pt jump shot from 8 ft (block by B. Griffin),,105,107
434,4,0:48.0,Offensive rebound by Team,,105,107
435,4,0:26.0,Shooting foul by C. Paul (drawn by J. Ennis),,105,107
436,4,0:26.0,J. Ennis misses free throw 1 of 2,,105,107
437,4,0:26.0,Offensive rebound by Team,,105,107
438,4,0:26.0,J. Ennis makes free throw 2 of 2,,106,107
439,4,0:26.0,,LA Clippers full timeout,106,107
440,4,0:26.0,,J. Crawford enters the game for L. Mbah a Moute,106,107
441,4,0:26.0,A. Harrison enters the game for Z. Randolph,,106,107
442,4,0:24.0,,Turnover by J. Crawford (bad pass; steal by M. Gasol),106,107
443,4,0:23.0,Memphis full timeout,,106,107
444,4,0:23.0,,L. Mbah a Moute enters the game for J. Crawford,106,107
445,4,0:23.0,Z. Randolph enters the game for A. Harrison,,106,107
446,4,0:14.0,M. Gasol makes 3-pt jump shot from 24 ft (assist by M. Conley),,109,107
447,4,0:14.0,,LA Clippers full timeout,109,107
448,4,0:14.0,J. Green enters the game for Z. Randolph,,109,107
449,4,0:14.0,,J. Crawford enters the game for L. Mbah a Moute,109,107
450,4,0:04.0,,Turnover by J. Redick (lost ball; steal by M. Conley),109,107
451,4,0:04.0,Personal foul by C. Paul (drawn by M. Conley),,109,107
452,4,0:04.0,M. Conley makes free throw 1 of 2,,110,107
453,4,0:04.0,,A. Rivers enters the game for D. Jordan,110,107
454,4,0:04.0,M. Conley makes free throw 2 of 2,,111,107
455,4,0:03.0,,C. Paul misses 3-pt jump shot from 49 ft,111,107
456,4,0:00.0,,Offensive rebound by Team,111,107
