,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,SACRAMENTO_ACTION,OKLAHOMA CITY_SCORE,SACRAMENTO_SCORE
382,4,6:03.0,,Shooting foul by A. Roberson (drawn by K. Koufos),87,100
383,4,6:03.0,,K. Koufos makes free throw 1 of 1,87,101
384,4,5:54.0,A. Morrow makes 3-pt jump shot from 26 ft (assist by R. Westbrook),,90,101
385,4,5:54.0,Shooting foul by B. McLemore (drawn by A. Morrow),,90,101
386,4,5:54.0,Official timeout,,90,101
387,4,5:54.0,A. Morrow makes free throw 1 of 1,,91,101
388,4,5:37.0,,R. Gay makes 2-pt jump shot from 8 ft,91,103
389,4,5:26.0,Turnover by V. Oladipo (lost ball),,91,103
390,4,5:08.0,,R. Gay misses 2-pt jump shot from 19 ft,91,103
391,4,5:07.0,Defensive rebound by V. Oladipo,,91,103
392,4,4:54.0,A. Morrow misses 2-pt jump shot from 16 ft,,91,103
393,4,4:53.0,,Defensive rebound by K. Koufos,91,103
394,4,4:40.0,,K. Koufos misses 2-pt layup from 4 ft,91,103
395,4,4:39.0,,Offensive rebound by K. Koufos,91,103
396,4,4:38.0,,K. Koufos misses 2-pt hook shot from 3 ft,91,103
397,4,4:37.0,Defensive rebound by R. Westbrook,,91,103
398,4,4:34.0,Shooting foul by B. McLemore (drawn by R. Westbrook),,91,103
399,4,4:34.0,R. Westbrook makes free throw 1 of 2,,92,103
400,4,4:34.0,R. Westbrook misses free throw 2 of 2,,92,103
401,4,4:34.0,,D. Cousins enters the game for K. Koufos,92,103
402,4,4:34.0,J. Grant enters the game for A. Roberson,,92,103
403,4,4:31.0,,Defensive rebound by D. Cousins,92,103
404,4,4:18.0,,Personal foul by A. Morrow (drawn by D. Cousins),92,103
405,4,4:18.0,,A. Afflalo enters the game for T. Lawson,92,103
406,4,4:18.0,,D. Collison enters the game for B. McLemore,92,103
407,4,4:04.0,,G. Temple makes 3-pt jump shot from 27 ft,92,106
408,4,3:48.0,V. Oladipo misses 3-pt jump shot from 25 ft,,92,106
409,4,3:48.0,,Defensive rebound by Team,92,106
410,4,3:48.0,Personal foul by D. Cousins (drawn by S. Adams),,92,106
411,4,3:48.0,,Personal foul by S. Adams,92,106
412,4,3:29.0,,D. Cousins makes 2-pt layup from 3 ft,92,108
413,4,3:22.0,Personal foul by G. Temple (drawn by S. Adams),,92,108
414,4,3:22.0,S. Adams misses free throw 1 of 2,,92,108
415,4,3:22.0,Offensive rebound by Team,,92,108
416,4,3:22.0,S. Adams makes free throw 2 of 2,,93,108
417,4,3:03.0,,D. Collison misses 2-pt layup from 4 ft (block by V. Oladipo),93,108
418,4,3:03.0,,Offensive rebound by Team,93,108
419,4,3:03.0,,Sacramento full timeout,93,108
420,4,3:03.0,A. Roberson enters the game for A. Morrow,,93,108
421,4,2:58.0,,D. Collison misses 2-pt jump shot from 20 ft,93,108
422,4,2:58.0,Defensive rebound by V. Oladipo,,93,108
423,4,2:50.0,R. Westbrook misses 3-pt jump shot from 26 ft,,93,108
424,4,2:49.0,,Defensive rebound by G. Temple,93,108
425,4,2:25.0,,R. Gay misses 2-pt jump shot from 18 ft (block by A. Roberson),93,108
426,4,2:23.0,Defensive rebound by J. Grant,,93,108
427,4,2:16.0,Shooting foul by G. Temple (drawn by S. Adams),,93,108
428,4,2:16.0,S. Adams makes free throw 1 of 2,,94,108
429,4,2:16.0,S. Adams makes free throw 2 of 2,,95,108
430,4,1:57.0,,R. Gay misses 2-pt layup from 2 ft (block by J. Grant),95,108
431,4,1:56.0,,Offensive rebound by R. Gay,95,108
432,4,1:54.0,,D. Collison makes 3-pt jump shot from 25 ft (assist by R. Gay),95,111
433,4,1:35.0,V. Oladipo makes 2-pt jump shot from 12 ft,,97,111
434,4,1:23.0,,Personal foul by V. Oladipo (drawn by D. Collison),97,111
435,4,1:23.0,,D. Collison makes free throw 1 of 2,97,112
436,4,1:23.0,D. Sabonis enters the game for S. Adams,,97,112
437,4,1:23.0,S. Christon enters the game for A. Roberson,,97,112
438,4,1:23.0,Á. Abrines enters the game for R. Westbrook,,97,112
439,4,1:23.0,K. Singler enters the game for V. Oladipo,,97,112
440,4,1:23.0,,B. McLemore enters the game for D. Cousins,97,112
441,4,1:23.0,,T. Lawson enters the game for A. Afflalo,97,112
442,4,1:23.0,,D. Collison makes free throw 2 of 2,97,113
443,4,1:03.0,Shooting foul by R. Gay (drawn by J. Grant),,97,113
444,4,1:03.0,J. Grant makes free throw 1 of 2,,98,113
445,4,1:03.0,J. Grant makes free throw 2 of 2,,99,113
446,4,0:50.0,,R. Gay misses 3-pt jump shot from 26 ft,99,113
447,4,0:49.0,Defensive rebound by K. Singler,,99,113
448,4,0:45.0,J. Grant makes 2-pt dunk at rim,,101,113
449,4,0:22.0,,D. Collison makes 3-pt jump shot from 25 ft,101,116
450,4,0:13.0,Á. Abrines misses 3-pt jump shot from 24 ft,,101,116
451,4,0:13.0,,Defensive rebound by Team,101,116
