,QUARTER,TIME_REMAINING,CHICAGO_ACTION,BOSTON_ACTION,CHICAGO_SCORE,BOSTON_SCORE
384,4,4:23.0,Turnover by P. Zipser (bad pass; steal by A. Horford),,105,88
385,4,4:18.0,,Shooting foul by D. Wade (drawn by J. Crowder),105,88
386,4,4:18.0,,J. Crowder makes free throw 1 of 2,105,89
387,4,4:18.0,,J. Crowder makes free throw 2 of 2,105,90
388,4,4:01.0,C. Felício misses 2-pt hook shot from 4 ft,,105,90
389,4,4:00.0,,Defensive rebound by J. Crowder,105,90
390,4,3:51.0,,A. Horford makes 2-pt layup from 2 ft (assist by J. Brown),105,92
391,4,3:32.0,Personal foul by J. Crowder (drawn by C. Felício),,105,92
392,4,3:32.0,R. Lopez enters the game for C. Felício,,105,92
393,4,3:24.0,D. Wade misses 2-pt jump shot from 13 ft,,105,92
394,4,3:22.0,,Defensive rebound by A. Horford,105,92
395,4,3:10.0,,Turnover by J. Brown (bad pass; steal by R. Lopez),105,92
396,4,2:48.0,J. Butler misses 2-pt jump shot from 11 ft,,105,92
397,4,2:47.0,,Defensive rebound by A. Horford,105,92
398,4,2:40.0,,Turnover by I. Thomas (bad pass),105,92
399,4,2:40.0,Official timeout,,105,92
400,4,2:16.0,P. Zipser makes 3-pt jump shot from 24 ft (assist by J. Butler),,108,92
401,4,2:00.0,,A. Bradley misses 3-pt jump shot from 26 ft,108,92
402,4,1:57.0,,Offensive rebound by J. Brown,108,92
403,4,1:56.0,,Turnover by J. Brown (lost ball; steal by J. Butler),108,92
404,4,1:35.0,Shooting foul by J. Brown (drawn by D. Wade),,108,92
405,4,1:35.0,D. Wade makes free throw 1 of 2,,109,92
406,4,1:35.0,D. Wade misses free throw 2 of 2,,109,92
407,4,1:35.0,,Defensive rebound by K. Olynyk,109,92
408,4,1:35.0,,J. Young enters the game for J. Crowder,109,92
409,4,1:35.0,,K. Olynyk enters the game for A. Horford,109,92
410,4,1:35.0,,T. Rozier enters the game for A. Bradley,109,92
411,4,1:35.0,,T. Zeller enters the game for I. Thomas,109,92
412,4,1:35.0,J. Grant enters the game for J. Butler,,109,92
413,4,1:24.0,,J. Young makes 3-pt jump shot from 26 ft (assist by K. Olynyk),109,95
414,4,1:04.0,D. Wade makes 2-pt jump shot from 18 ft,,111,95
415,4,0:56.0,,T. Rozier makes 2-pt layup from 1 ft,111,97
416,4,0:32.0,Turnover by Team (shot clock),,111,97
417,4,0:32.0,D. Valentine enters the game for R. Lopez,,111,97
418,4,0:32.0,C. Felício enters the game for D. Wade,,111,97
419,4,0:32.0,M. Carter-Williams enters the game for P. Zipser,,111,97
420,4,0:23.0,,J. Young misses 3-pt jump shot from 23 ft,111,97
421,4,0:22.0,Defensive rebound by C. Felício,,111,97
