,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,NEW ORLEANS_ACTION,SAN ANTONIO_SCORE,NEW ORLEANS_SCORE
384,4,7:47.0,L. Aldridge misses 2-pt jump shot from 16 ft,,87,95
385,4,7:46.0,Offensive rebound by D. Lee,,87,95
386,4,7:42.0,L. Aldridge misses 3-pt jump shot from 26 ft,,87,95
387,4,7:42.0,,Defensive rebound by T. Jones,87,95
388,4,7:29.0,,T. Jones misses 2-pt layup from 1 ft,87,95
389,4,7:27.0,Defensive rebound by L. Aldridge,,87,95
390,4,7:16.0,D. Green makes 3-pt jump shot from 26 ft (assist by K. Leonard),,90,95
391,4,7:02.0,,T. Jones makes 2-pt layup from 2 ft (assist by J. Holiday),90,97
392,4,6:46.0,K. Leonard misses 2-pt jump shot from 17 ft,,90,97
393,4,6:45.0,,Defensive rebound by A. Davis,90,97
394,4,6:32.0,,S. Hill makes 3-pt jump shot from 27 ft (assist by T. Evans),90,100
395,4,6:32.0,San Antonio full timeout,,90,100
396,4,6:27.0,Shooting block foul by T. Evans (drawn by K. Leonard),,90,100
397,4,6:27.0,K. Leonard makes free throw 1 of 2,,91,100
398,4,6:27.0,K. Leonard makes free throw 2 of 2,,92,100
399,4,6:08.0,,Turnover by J. Holiday (lost ball; steal by K. Leonard),92,100
400,4,6:07.0,Personal foul by J. Holiday (drawn by K. Leonard),,92,100
401,4,5:55.0,Turnover by K. Leonard (bad pass; steal by T. Evans),,92,100
402,4,5:49.0,,T. Evans misses 2-pt layup from 2 ft,92,100
403,4,5:46.0,,Offensive rebound by T. Jones,92,100
404,4,5:46.0,,T. Jones makes 2-pt dunk at rim,92,102
405,4,5:36.0,K. Leonard makes 3-pt jump shot from 27 ft (assist by T. Parker),,95,102
406,4,5:20.0,,T. Jones misses 3-pt jump shot from 24 ft,95,102
407,4,5:19.0,Defensive rebound by Team,,95,102
408,4,4:59.0,T. Parker misses 3-pt jump shot from 23 ft,,95,102
409,4,4:59.0,,Defensive rebound by T. Jones,95,102
410,4,4:44.0,,J. Holiday makes 3-pt jump shot from 24 ft,95,105
411,4,4:43.0,San Antonio full timeout,,95,105
412,4,4:43.0,P. Mills enters the game for T. Parker,,95,105
413,4,4:32.0,L. Aldridge misses 2-pt jump shot from 17 ft,,95,105
414,4,4:31.0,,Defensive rebound by T. Evans,95,105
415,4,4:16.0,,T. Jones makes 3-pt jump shot from 26 ft (assist by J. Holiday),95,108
416,4,3:50.0,L. Aldridge misses 3-pt jump shot from 23 ft,,95,108
417,4,3:50.0,,Defensive rebound by A. Davis,95,108
418,4,3:33.0,,T. Evans makes 2-pt layup from 3 ft,95,110
419,4,3:32.0,San Antonio full timeout,,95,110
420,4,3:32.0,D. Bertāns enters the game for K. Leonard,,95,110
421,4,3:32.0,K. Anderson enters the game for L. Aldridge,,95,110
422,4,3:32.0,B. Forbes enters the game for D. Lee,,95,110
423,4,3:32.0,J. Anthony enters the game for D. Green,,95,110
424,4,3:32.0,D. Murray enters the game for P. Mills,,95,110
425,4,3:16.0,D. Murray misses 2-pt jump shot from 8 ft,,95,110
426,4,3:15.0,,Defensive rebound by A. Davis,95,110
427,4,2:56.0,,S. Hill makes 3-pt jump shot from 24 ft (assist by T. Jones),95,113
428,4,2:45.0,D. Bertāns makes 3-pt jump shot from 26 ft (assist by B. Forbes),,98,113
429,4,2:23.0,,Shooting foul by J. Anthony (drawn by T. Jones),98,113
430,4,2:23.0,,T. Jones makes free throw 1 of 2,98,114
431,4,2:23.0,,T. Jones makes free throw 2 of 2,98,115
432,4,2:11.0,B. Forbes misses 2-pt jump shot from 19 ft,,98,115
433,4,2:10.0,,Defensive rebound by A. Davis,98,115
434,4,1:56.0,,T. Evans makes 2-pt layup from 2 ft,98,117
435,4,1:47.0,D. Murray misses 2-pt jump shot from 17 ft,,98,117
436,4,1:47.0,,Defensive rebound by A. Davis,98,117
437,4,1:25.0,,J. Holiday misses 3-pt jump shot from 24 ft,98,117
438,4,1:25.0,,Offensive rebound by A. Davis,98,117
439,4,1:25.0,,A. Davis makes 2-pt dunk at rim,98,119
440,4,1:12.0,J. Anthony makes 2-pt jump shot from 3 ft,,100,119
441,4,1:08.0,,New Orleans full timeout,100,119
442,4,1:08.0,D. Dedmon enters the game for D. Murray,,100,119
443,4,1:08.0,,L. Galloway enters the game for S. Hill,100,119
444,4,1:08.0,,D. Motiejūnas enters the game for A. Davis,100,119
445,4,1:08.0,,B. Hield enters the game for J. Holiday,100,119
446,4,0:52.0,,T. Evans misses 3-pt jump shot from 24 ft,100,119
447,4,0:52.0,Defensive rebound by D. Dedmon,,100,119
448,4,0:45.0,K. Anderson misses 2-pt jump shot from 16 ft,,100,119
449,4,0:44.0,,Defensive rebound by D. Motiejūnas,100,119
450,4,0:25.0,,L. Galloway misses 3-pt jump shot from 26 ft,100,119
451,4,0:24.0,Defensive rebound by D. Bertāns,,100,119
452,4,0:13.0,B. Forbes makes 3-pt jump shot from 26 ft (assist by K. Anderson),,103,119
