,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,MILWAUKEE_ACTION,BROOKLYN_SCORE,MILWAUKEE_SCORE
373,4,9:28.0,Personal foul by M. Teletović (drawn by B. Bogdanović),,80,84
374,4,9:28.0,B. Bogdanović makes free throw 1 of 2,,81,84
375,4,9:28.0,,J. Parker enters the game for M. Teletović,81,84
376,4,9:28.0,B. Bogdanović makes free throw 2 of 2,,82,84
377,4,9:15.0,,J. Henson makes 2-pt hook shot from 8 ft,82,86
378,4,8:51.0,J. Lin misses 3-pt jump shot from 28 ft,,82,86
379,4,8:48.0,,Defensive rebound by M. Brogdon,82,86
380,4,8:41.0,,Turnover by M. Beasley (bad pass; steal by J. Lin),82,86
381,4,8:34.0,T. Booker misses 2-pt layup from 2 ft (block by J. Henson),,82,86
382,4,8:34.0,Offensive rebound by L. Scola,,82,86
383,4,8:34.0,Shooting foul by J. Henson (drawn by L. Scola),,82,86
384,4,8:34.0,Official timeout,,82,86
385,4,8:34.0,L. Scola makes free throw 1 of 2,,83,86
386,4,8:34.0,I. Whitehead enters the game for T. Booker,,82,86
387,4,8:34.0,A. Bennett enters the game for J. Lin,,82,86
388,4,8:34.0,R. Hollis-Jefferson enters the game for J. Harris,,82,86
389,4,8:34.0,,M. Dellavedova enters the game for M. Brogdon,82,86
390,4,8:34.0,,R. Vaughn enters the game for M. Beasley,82,86
391,4,8:34.0,L. Scola makes free throw 2 of 2,,84,86
392,4,8:22.0,,Personal foul by A. Bennett (drawn by J. Henson),84,86
393,4,8:15.0,,R. Vaughn makes 3-pt jump shot from 24 ft (assist by J. Henson),84,89
394,4,8:00.0,L. Scola makes 2-pt jump shot from 10 ft (assist by A. Bennett),,86,89
395,4,7:53.0,,J. Parker makes 2-pt layup at rim (assist by M. Dellavedova),86,91
396,4,7:42.0,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by A. Bennett),,89,91
397,4,7:27.0,,Turnover by G. Antetokounmpo (bad pass; steal by A. Bennett),89,91
398,4,7:11.0,L. Scola makes 3-pt jump shot from 27 ft (assist by I. Whitehead),,92,91
399,4,6:57.0,,G. Antetokounmpo makes 2-pt layup at rim (assist by M. Dellavedova),92,93
400,4,6:57.0,,Shooting foul by I. Whitehead (drawn by G. Antetokounmpo),92,93
401,4,6:57.0,J. Hamilton enters the game for L. Scola,,92,93
402,4,6:57.0,,G. Antetokounmpo makes free throw 1 of 1,92,94
403,4,6:49.0,Personal foul by M. Dellavedova (drawn by I. Whitehead),,92,94
404,4,6:49.0,I. Whitehead makes free throw 1 of 2,,93,94
405,4,6:49.0,I. Whitehead misses free throw 2 of 2,,93,94
406,4,6:48.0,,Defensive rebound by J. Henson,93,94
407,4,6:35.0,,M. Dellavedova misses 2-pt layup from 4 ft,93,94
408,4,6:35.0,Defensive rebound by R. Hollis-Jefferson,,93,94
409,4,6:25.0,Turnover by R. Hollis-Jefferson (bad pass; steal by G. Antetokounmpo),,93,94
410,4,6:19.0,,G. Antetokounmpo misses 2-pt layup at rim,93,94
411,4,6:17.0,,Offensive rebound by G. Antetokounmpo,93,94
412,4,6:17.0,,G. Antetokounmpo misses 2-pt layup from 1 ft,93,94
413,4,6:14.0,Defensive rebound by B. Bogdanović,,93,94
414,4,6:01.0,Turnover by I. Whitehead (bad pass; steal by M. Dellavedova),,93,94
415,4,5:57.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by M. Dellavedova),93,96
416,4,5:41.0,Turnover by I. Whitehead (lost ball; steal by J. Henson),,93,96
417,4,5:28.0,,M. Dellavedova makes 2-pt jump shot from 22 ft,93,98
418,4,5:28.0,Brooklyn full timeout,,93,98
419,4,5:28.0,J. Lin enters the game for R. Hollis-Jefferson,,93,98
420,4,5:28.0,T. Booker enters the game for A. Bennett,,93,98
421,4,5:28.0,S. Kilpatrick enters the game for I. Whitehead,,93,98
422,4,5:09.0,T. Booker misses 3-pt jump shot from 23 ft,,93,98
423,4,5:07.0,,Defensive rebound by J. Henson,93,98
424,4,4:44.0,,G. Antetokounmpo misses 3-pt jump shot from 27 ft,93,98
425,4,4:43.0,Defensive rebound by J. Hamilton,,93,98
426,4,4:36.0,B. Bogdanović makes 2-pt layup from 1 ft (assist by J. Lin),,95,98
427,4,4:17.0,,R. Vaughn misses 3-pt jump shot from 26 ft,95,98
428,4,4:16.0,Defensive rebound by T. Booker,,95,98
429,4,4:07.0,J. Lin misses 3-pt jump shot from 26 ft,,95,98
430,4,4:06.0,,Defensive rebound by G. Antetokounmpo,95,98
431,4,3:55.0,,R. Vaughn makes 3-pt jump shot from 26 ft,95,101
432,4,3:42.0,T. Booker makes 2-pt layup from 1 ft (assist by J. Lin),,97,101
433,4,3:19.0,,R. Vaughn makes 3-pt jump shot from 24 ft (assist by M. Dellavedova),97,104
434,4,3:09.0,B. Bogdanović makes 2-pt jump shot from 21 ft (assist by J. Lin),,99,104
435,4,2:43.0,,G. Antetokounmpo misses 2-pt jump shot from 11 ft,99,104
436,4,2:42.0,Defensive rebound by T. Booker,,99,104
437,4,2:35.0,Turnover by J. Lin (bad pass; steal by M. Dellavedova),,99,104
438,4,2:33.0,,J. Parker makes 2-pt layup from 1 ft (assist by M. Dellavedova),99,106
439,4,2:14.0,J. Lin misses 2-pt jump shot from 6 ft,,99,106
440,4,2:12.0,,Defensive rebound by J. Henson,99,106
441,4,1:59.0,,J. Henson misses 2-pt jump shot from 7 ft,99,106
442,4,1:58.0,Defensive rebound by T. Booker,,99,106
443,4,1:55.0,Brooklyn full timeout,,99,106
444,4,1:55.0,,T. Snell enters the game for R. Vaughn,99,106
445,4,1:53.0,J. Hamilton makes 3-pt jump shot from 26 ft (assist by J. Lin),,102,106
446,4,1:38.0,,Shooting block foul by J. Hamilton (drawn by J. Parker),102,106
447,4,1:38.0,,J. Parker makes free throw 1 of 2,102,107
448,4,1:38.0,,J. Parker makes free throw 2 of 2,102,108
449,4,1:25.0,B. Bogdanović misses 3-pt jump shot from 27 ft,,102,108
450,4,1:24.0,,Defensive rebound by T. Snell,102,108
451,4,1:02.0,,Turnover by J. Parker (lost ball; steal by T. Booker),102,108
452,4,0:59.0,Personal foul by M. Dellavedova (drawn by J. Lin),,102,108
453,4,0:59.0,J. Lin makes free throw 1 of 2,,103,108
454,4,0:59.0,J. Lin makes free throw 2 of 2,,104,108
455,4,0:38.0,,Turnover by J. Henson (lost ball; steal by J. Lin),104,108
456,4,0:36.0,Personal foul by M. Dellavedova (drawn by S. Kilpatrick),,104,108
457,4,0:36.0,S. Kilpatrick misses free throw 1 of 2,,104,108
458,4,0:36.0,Offensive rebound by Team,,104,108
459,4,0:36.0,S. Kilpatrick makes free throw 2 of 2,,105,108
460,4,0:19.0,,M. Dellavedova misses 2-pt jump shot from 5 ft,105,108
461,4,0:17.0,Defensive rebound by T. Booker,,105,108
462,4,0:12.0,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by J. Lin),,108,108
463,4,0:12.0,,Milwaukee full timeout,108,108
464,4,0:12.0,G. Vásquez enters the game for B. Bogdanović,,108,108
465,4,0:12.0,R. Hollis-Jefferson enters the game for G. Vásquez,,108,108
466,4,0:02.0,,J. Parker misses 2-pt layup from 1 ft (block by J. Hamilton),108,108
467,4,0:01.0,,Offensive rebound by J. Henson,108,108
468,4,0:00.0,,J. Henson makes 2-pt layup from 1 ft,108,110
