,QUARTER,TIME_REMAINING,NEW YORK_ACTION,INDIANA_ACTION,NEW YORK_SCORE,INDIANA_SCORE
382,4,6:10.0,,P. George misses 2-pt dunk from 4 ft,93,108
383,4,6:09.0,Defensive rebound by R. Baker,,93,108
384,4,6:01.0,W. Hernangómez misses 2-pt layup from 4 ft,,93,108
385,4,6:00.0,Offensive rebound by M. Kuzminskas,,93,108
386,4,5:59.0,M. Kuzminskas makes 2-pt layup from 2 ft,,95,108
387,4,5:55.0,,Shooting foul by R. Baker (drawn by M. Ellis),95,108
388,4,5:55.0,,M. Ellis makes free throw 1 of 2,95,109
389,4,5:55.0,,M. Ellis makes free throw 2 of 2,95,110
390,4,5:37.0,M. Kuzminskas makes 2-pt layup from 4 ft,,97,110
391,4,5:24.0,,Offensive foul by M. Turner (drawn by B. Jennings),97,110
392,4,5:24.0,,Turnover by M. Turner (offensive foul),97,110
393,4,5:24.0,,G. Robinson enters the game for M. Ellis,97,110
394,4,5:13.0,Turnover by B. Jennings (bad pass; steal by J. Teague),,97,110
395,4,5:01.0,,J. Teague misses 2-pt layup from 3 ft (block by K. Porziņģis),97,110
396,4,5:00.0,Defensive rebound by R. Baker,,97,110
397,4,4:57.0,M. Kuzminskas makes 2-pt dunk from 3 ft (assist by B. Jennings),,99,110
398,4,4:41.0,,Shooting foul by R. Baker (drawn by P. George),99,110
399,4,4:41.0,,P. George makes free throw 1 of 2,99,111
400,4,4:41.0,,P. George makes free throw 2 of 2,99,112
401,4,4:29.0,Shooting foul by J. Teague (drawn by B. Jennings),,99,112
402,4,4:29.0,B. Jennings misses free throw 1 of 2,,99,112
403,4,4:29.0,Offensive rebound by Team,,99,112
404,4,4:29.0,B. Jennings makes free throw 2 of 2,,100,112
405,4,4:07.0,,Turnover by M. Turner (bad pass),100,112
406,4,3:58.0,M. Kuzminskas misses 3-pt jump shot from 26 ft,,100,112
407,4,3:57.0,,Defensive rebound by J. Teague,100,112
408,4,3:50.0,,T. Young makes 2-pt dunk at rim (assist by J. Teague),100,114
409,4,3:50.0,New York full timeout,,100,114
410,4,3:39.0,M. Kuzminskas makes 2-pt dunk from 1 ft (assist by K. Porziņģis),,102,114
411,4,3:18.0,,P. George makes 2-pt jump shot from 19 ft,102,116
412,4,3:02.0,W. Hernangómez misses 3-pt jump shot from 26 ft,,102,116
413,4,3:01.0,,Defensive rebound by T. Young,102,116
414,4,2:41.0,,Shooting foul by K. Porziņģis (drawn by J. Teague),102,116
415,4,2:41.0,,J. Teague makes free throw 1 of 2,102,117
416,4,2:41.0,,J. Teague makes free throw 2 of 2,102,118
417,4,2:28.0,Shooting foul by M. Turner (drawn by K. Porziņģis),,102,118
418,4,2:28.0,K. Porziņģis makes free throw 1 of 2,,103,118
419,4,2:28.0,K. Porziņģis makes free throw 2 of 2,,104,118
420,4,2:14.0,,Turnover by P. George (lost ball; steal by K. Porziņģis),104,118
421,4,2:08.0,B. Jennings makes 3-pt jump shot from 27 ft,,107,118
422,4,1:55.0,,Turnover by G. Robinson (lost ball),107,118
423,4,1:50.0,Shooting foul by T. Young (drawn by B. Jennings),,107,118
424,4,1:50.0,B. Jennings makes free throw 1 of 2,,108,118
425,4,1:50.0,B. Jennings misses free throw 2 of 2,,108,118
426,4,1:49.0,,Defensive rebound by T. Young,108,118
427,4,1:49.0,Loose ball foul by K. Porziņģis (drawn by T. Young),,108,118
428,4,1:49.0,,T. Young makes free throw 1 of 2,108,119
429,4,1:49.0,,T. Young makes free throw 2 of 2,108,120
430,4,1:49.0,New York full timeout,,108,120
431,4,1:43.0,Turnover by K. Porziņģis (lost ball; steal by T. Young),,108,120
432,4,1:42.0,,Personal take foul by M. Kuzminskas (drawn by T. Young),108,120
433,4,1:42.0,,T. Young misses free throw 1 of 2,108,120
434,4,1:42.0,,Offensive rebound by Team,108,120
435,4,1:42.0,,T. Young misses free throw 2 of 2,108,120
436,4,1:42.0,Defensive rebound by W. Hernangómez,,108,120
437,4,1:42.0,,C. Miles enters the game for P. George,108,120
438,4,1:35.0,B. Jennings misses 3-pt jump shot from 26 ft,,108,120
439,4,1:34.0,,Defensive rebound by C. Miles,108,120
440,4,1:17.0,,J. Teague misses 2-pt layup from 2 ft (block by W. Hernangómez),108,120
441,4,1:17.0,,Offensive rebound by Team,108,120
442,4,1:17.0,J. Holiday enters the game for K. Porziņģis,,108,120
443,4,1:17.0,,J. Young enters the game for J. Teague,108,120
444,4,1:17.0,,K. Séraphin enters the game for T. Young,108,120
445,4,1:17.0,,G. Niang enters the game for M. Turner,108,120
446,4,1:12.0,,J. Young misses 3-pt jump shot from 26 ft,108,120
447,4,1:11.0,Defensive rebound by W. Hernangómez,,108,120
448,4,1:03.0,W. Hernangómez misses 3-pt jump shot from 26 ft,,108,120
449,4,1:02.0,,Defensive rebound by G. Robinson,108,120
450,4,0:44.0,,K. Séraphin misses 2-pt jump shot from 23 ft,108,120
451,4,0:42.0,Defensive rebound by B. Jennings,,108,120
452,4,0:38.0,Shooting foul by J. Young (drawn by R. Baker),,108,120
453,4,0:38.0,R. Baker misses free throw 1 of 2,,108,120
454,4,0:38.0,Offensive rebound by Team,,108,120
455,4,0:38.0,R. Baker makes free throw 2 of 2,,109,120
456,4,0:26.0,,G. Robinson makes 3-pt jump shot from 23 ft (assist by J. Young),109,123
457,4,0:21.0,,Technical foul by J. Young,109,123
458,4,0:21.0,Technical foul by B. Jennings,,109,123
459,4,0:21.0,,A. Brooks enters the game for J. Young,109,123
460,4,0:21.0,C. Lee enters the game for B. Jennings,,109,123
461,4,0:16.0,R. Baker misses 3-pt jump shot from 26 ft,,109,123
462,4,0:14.0,,Defensive rebound by C. Miles,109,123
