,QUARTER,TIME_REMAINING,HOUSTON_ACTION,PORTLAND_ACTION,HOUSTON_SCORE,PORTLAND_SCORE
386,4,5:29.0,,D. Lillard makes free throw 1 of 2,111,101
387,4,5:29.0,P. Beverley enters the game for E. Gordon,,111,101
388,4,5:29.0,,D. Lillard makes free throw 2 of 2,111,102
389,4,5:14.0,Personal foul by M. Plumlee (drawn by J. Harden),,111,102
390,4,4:59.0,J. Harden makes 3-pt jump shot from 25 ft (assist by T. Ariza),,114,102
391,4,4:48.0,,D. Lillard makes 2-pt layup from 3 ft,114,104
392,4,4:37.0,J. Harden makes 2-pt layup from 1 ft,,116,104
393,4,4:19.0,,C. McCollum misses 3-pt jump shot from 25 ft,116,104
394,4,4:19.0,Defensive rebound by Team,,116,104
395,4,4:08.0,C. Capela makes 2-pt layup from 2 ft (assist by J. Harden),,118,104
396,4,4:08.0,,Portland full timeout,118,104
397,4,3:52.0,,M. Harkless makes 3-pt jump shot from 25 ft (assist by C. McCollum),118,107
398,4,3:44.0,C. Capela misses 2-pt layup from 2 ft (block by M. Plumlee),,118,107
399,4,3:43.0,Offensive rebound by C. Capela,,118,107
400,4,3:35.0,C. Capela makes 2-pt dunk at rim (assist by J. Harden),,120,107
401,4,3:14.0,,D. Lillard makes 2-pt jump shot from 21 ft (assist by C. McCollum),120,109
402,4,3:02.0,,Loose ball foul by M. Harkless (drawn by J. Harden),120,109
403,4,3:02.0,E. Gordon enters the game for R. Anderson,,120,109
404,4,2:59.0,Personal foul by M. Harkless (drawn by J. Harden),,120,109
405,4,2:51.0,J. Harden misses 3-pt jump shot from 25 ft,,120,109
406,4,2:50.0,,Defensive rebound by D. Lillard,120,109
407,4,2:41.0,,M. Harkless misses 3-pt jump shot from 23 ft,120,109
408,4,2:38.0,Defensive rebound by T. Ariza,,120,109
409,4,2:38.0,Personal foul by D. Lillard (drawn by T. Ariza),,120,109
410,4,2:38.0,T. Ariza makes free throw 1 of 2,,121,109
411,4,2:38.0,T. Ariza makes free throw 2 of 2,,122,109
412,4,2:25.0,,Flagrant foul type 1 by C. Capela (drawn by M. Plumlee),122,109
413,4,2:25.0,,M. Plumlee misses flagrant free throw 1 of 2,122,109
414,4,2:25.0,,Offensive rebound by Team,122,109
415,4,2:25.0,,M. Plumlee makes flagrant free throw 2 of 2,122,110
416,4,2:18.0,,Shooting foul by P. Beverley (drawn by D. Lillard),122,110
417,4,2:18.0,,D. Lillard makes free throw 1 of 3,122,111
418,4,2:18.0,,D. Lillard misses free throw 2 of 3,122,111
419,4,2:18.0,,Offensive rebound by Team,122,111
420,4,2:18.0,,D. Lillard makes free throw 3 of 3,122,112
421,4,2:01.0,Shooting foul by C. McCollum (drawn by J. Harden),,122,112
422,4,2:01.0,J. Harden misses free throw 1 of 2,,122,112
423,4,2:01.0,Offensive rebound by Team,,122,112
424,4,2:01.0,J. Harden makes free throw 2 of 2,,123,112
425,4,1:52.0,,D. Lillard misses 2-pt layup from 2 ft,123,112
426,4,1:51.0,Defensive rebound by C. Capela,,123,112
427,4,1:29.0,J. Harden misses 2-pt hook shot from 5 ft,,123,112
428,4,1:28.0,Offensive rebound by C. Capela,,123,112
429,4,1:28.0,Personal foul by M. Plumlee (drawn by C. Capela),,123,112
430,4,1:28.0,C. Capela makes free throw 1 of 2,,124,112
431,4,1:28.0,C. Capela makes free throw 2 of 2,,125,112
432,4,1:22.0,,Shooting foul by P. Beverley (drawn by C. McCollum),125,112
433,4,1:22.0,,C. McCollum makes free throw 1 of 2,125,113
434,4,1:22.0,,J. Layman enters the game for M. Plumlee,125,113
435,4,1:22.0,,C. McCollum makes free throw 2 of 2,125,114
436,4,1:18.0,Personal foul by M. Harkless (drawn by J. Harden),,125,114
437,4,1:18.0,J. Harden makes free throw 1 of 2,,126,114
438,4,1:18.0,J. Harden makes free throw 2 of 2,,127,114
439,4,1:09.0,,Turnover by D. Lillard (bad pass),127,114
440,4,0:49.0,J. Harden misses 3-pt jump shot from 25 ft,,127,114
441,4,0:49.0,,Defensive rebound by C. McCollum,127,114
442,4,0:43.0,,D. Lillard misses 3-pt jump shot from 26 ft,127,114
443,4,0:43.0,Defensive rebound by Team,,127,114
444,4,0:43.0,,S. Napier enters the game for C. McCollum,127,114
445,4,0:43.0,,M. Leonard enters the game for D. Lillard,127,114
446,4,0:23.0,,Violation by M. Leonard (kicked ball),127,114
447,4,0:17.0,T. Ariza makes 3-pt jump shot from 22 ft (assist by P. Beverley),,130,114
