,QUARTER,TIME_REMAINING,NEW YORK_ACTION,CHICAGO_ACTION,NEW YORK_SCORE,CHICAGO_SCORE
386,4,5:50.0,,Shooting foul by D. Rose (drawn by J. Butler),101,91
387,4,5:50.0,,Chicago full timeout,101,91
388,4,5:50.0,,J. Butler makes free throw 1 of 2,101,92
389,4,5:50.0,,D. McDermott enters the game for D. Wade,101,91
390,4,5:50.0,,J. Butler makes free throw 2 of 2,101,93
391,4,5:38.0,C. Lee makes 2-pt layup from 2 ft (assist by D. Rose),,103,93
392,4,5:15.0,,J. Butler misses 2-pt jump shot from 18 ft,103,93
393,4,5:14.0,Defensive rebound by J. Noah,,103,93
394,4,4:51.0,C. Anthony misses 3-pt jump shot from 25 ft,,103,93
395,4,4:50.0,,Defensive rebound by J. Butler,103,93
396,4,4:37.0,,D. McDermott misses 2-pt layup from 2 ft,103,93
397,4,4:36.0,Defensive rebound by J. Noah,,103,93
398,4,4:30.0,C. Anthony makes 3-pt jump shot from 25 ft (assist by C. Lee),,106,93
399,4,4:11.0,,R. Rondo makes 2-pt jump shot from 8 ft,106,95
400,4,3:47.0,D. Rose misses 2-pt jump shot from 11 ft,,106,95
401,4,3:46.0,,Defensive rebound by J. Butler,106,95
402,4,3:27.0,,R. Lopez makes 2-pt jump shot from 13 ft (assist by R. Rondo),106,97
403,4,3:27.0,New York full timeout,,106,97
404,4,3:27.0,,D. Wade enters the game for R. Lopez,106,97
405,4,3:10.0,J. Noah makes 2-pt layup from 3 ft (assist by D. Rose),,108,97
406,4,2:49.0,,D. Wade makes 3-pt jump shot from 24 ft,108,100
407,4,2:32.0,C. Anthony misses 3-pt jump shot from 25 ft,,108,100
408,4,2:31.0,,Defensive rebound by D. Wade,108,100
409,4,2:23.0,,D. Wade misses 2-pt jump shot from 6 ft,108,100
410,4,2:23.0,Defensive rebound by Team,,108,100
411,4,2:05.0,D. Rose misses 2-pt jump shot from 12 ft,,108,100
412,4,2:04.0,,Defensive rebound by D. Wade,108,100
413,4,1:52.0,,D. Wade makes 2-pt layup from 3 ft,108,102
414,4,1:30.0,D. Rose makes 2-pt jump shot from 4 ft (assist by B. Jennings),,110,102
415,4,1:30.0,Shooting foul by T. Gibson (drawn by D. Rose),,110,102
416,4,1:30.0,D. Rose makes free throw 1 of 1,,111,102
417,4,1:13.0,,J. Butler makes 2-pt layup from 1 ft,111,104
418,4,0:51.0,C. Anthony makes 3-pt jump shot from 24 ft (assist by D. Rose),,114,104
419,4,0:51.0,,Chicago full timeout,114,104
420,4,0:51.0,,N. Mirotić enters the game for T. Gibson,114,104
421,4,0:41.0,,N. Mirotić misses 3-pt jump shot from 24 ft,114,104
422,4,0:39.0,Defensive rebound by C. Anthony,,114,104
423,4,0:39.0,Personal foul by D. Wade (drawn by C. Anthony),,114,104
424,4,0:39.0,C. Anthony makes free throw 1 of 2,,115,104
425,4,0:39.0,C. Anthony makes free throw 2 of 2,,116,104
426,4,0:39.0,,Chicago full timeout,116,104
427,4,0:33.0,,D. Wade misses 3-pt jump shot from 24 ft,116,104
428,4,0:31.0,Defensive rebound by B. Jennings,,116,104
429,4,0:28.0,Personal take foul by N. Mirotić (drawn by B. Jennings),,116,104
430,4,0:28.0,B. Jennings misses free throw 1 of 2,,116,104
431,4,0:28.0,Offensive rebound by Team,,116,104
432,4,0:28.0,,I. Canaan enters the game for J. Butler,116,104
433,4,0:28.0,,J. Grant enters the game for D. Wade,116,104
434,4,0:28.0,,B. Portis enters the game for R. Rondo,116,104
435,4,0:28.0,,C. Felício enters the game for D. McDermott,116,104
436,4,0:28.0,,D. Valentine enters the game for N. Mirotić,116,104
437,4,0:28.0,M. Ndour enters the game for J. Noah,,116,104
438,4,0:28.0,J. Holiday enters the game for D. Rose,,116,104
439,4,0:28.0,B. Jennings makes free throw 2 of 2,,117,104
440,4,0:17.0,,J. Grant misses 2-pt layup from 2 ft,117,104
441,4,0:16.0,Defensive rebound by C. Anthony,,117,104
