,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,SACRAMENTO_ACTION,LA CLIPPERS_SCORE,SACRAMENTO_SCORE
385,4,2:26.0,Shooting foul by D. Cousins (drawn by D. Jordan),,98,93
386,4,2:26.0,D. Jordan makes free throw 1 of 1,,99,93
387,4,2:02.0,,D. Collison misses 3-pt jump shot from 30 ft,99,93
388,4,2:02.0,,Offensive rebound by Team,99,93
389,4,2:02.0,,Turnover by Team (shot clock),99,93
390,4,1:44.0,Shooting block foul by D. Cousins (drawn by C. Paul),,99,93
391,4,1:44.0,C. Paul misses free throw 1 of 2,,99,93
392,4,1:44.0,Offensive rebound by Team,,99,93
393,4,1:44.0,R. Felton enters the game for J. Redick,,99,93
394,4,1:44.0,L. Mbah a Moute enters the game for J. Crawford,,99,93
395,4,1:44.0,C. Paul makes free throw 2 of 2,,100,93
396,4,1:34.0,Violation by C. Paul (kicked ball),,100,93
397,4,1:31.0,,D. Cousins makes 3-pt jump shot from 26 ft (assist by T. Lawson),100,96
398,4,1:31.0,LA Clippers full timeout,,100,96
399,4,1:31.0,J. Redick enters the game for L. Mbah a Moute,,100,96
400,4,1:31.0,J. Crawford enters the game for R. Felton,,100,96
401,4,1:06.0,J. Crawford misses 3-pt jump shot from 27 ft,,100,96
402,4,1:05.0,,Defensive rebound by Team,100,96
403,4,0:56.0,,Shooting foul by C. Paul (drawn by D. Collison),100,96
404,4,0:56.0,,D. Collison makes free throw 1 of 2,100,97
405,4,0:56.0,M. Speights enters the game for J. Crawford,,100,97
406,4,0:56.0,J. Crawford enters the game for M. Speights,,100,98
407,4,0:56.0,,D. Collison makes free throw 2 of 2,100,98
408,4,0:56.0,LA Clippers full timeout,,100,98
409,4,0:41.0,Turnover by C. Paul (lost ball),,100,98
410,4,0:41.0,L. Mbah a Moute enters the game for J. Redick,,100,98
411,4,0:41.0,R. Felton enters the game for J. Crawford,,100,98
412,4,0:24.0,,Turnover by D. Cousins (bad pass; steal by C. Paul),100,98
413,4,0:23.0,Personal foul by G. Temple (drawn by C. Paul),,100,98
414,4,0:23.0,C. Paul makes free throw 1 of 2,,101,98
415,4,0:23.0,C. Paul makes free throw 2 of 2,,102,98
416,4,0:23.0,,Sacramento full timeout,102,98
417,4,0:18.0,,D. Cousins misses 3-pt jump shot from 25 ft,102,98
418,4,0:18.0,Defensive rebound by A. Rivers,,102,98
419,4,0:18.0,Personal foul by G. Temple (drawn by C. Paul),,102,98
420,4,0:18.0,C. Paul makes free throw 1 of 2,,103,98
421,4,0:18.0,C. Paul makes free throw 2 of 2,,104,98
422,4,0:18.0,,Sacramento full timeout,104,98
423,4,0:10.0,,D. Collison misses 3-pt jump shot from 25 ft,104,98
424,4,0:08.0,Defensive rebound by C. Paul,,104,98
425,4,0:08.0,Personal foul by G. Temple (drawn by C. Paul),,104,98
426,4,0:08.0,C. Paul makes free throw 1 of 2,,105,98
427,4,0:08.0,C. Paul makes free throw 2 of 2,,106,98
