,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,CHICAGO_ACTION,CHARLOTTE_SCORE,CHICAGO_SCORE
379,4,4:31.0,,N. Mirotić misses 3-pt jump shot from 24 ft,100,97
380,4,4:28.0,Defensive rebound by K. Walker,,100,97
381,4,4:08.0,M. Kidd-Gilchrist misses 2-pt jump shot from 2 ft,,100,97
382,4,4:07.0,Offensive rebound by M. Kidd-Gilchrist,,100,97
383,4,4:05.0,M. Kidd-Gilchrist misses 2-pt layup from 3 ft (block by M. Carter-Williams),,100,97
384,4,4:03.0,,Defensive rebound by M. Carter-Williams,100,97
385,4,4:00.0,,J. Butler makes 2-pt layup from 2 ft,100,99
386,4,4:00.0,,Shooting foul by S. Hawes (drawn by J. Butler),100,99
387,4,4:00.0,,J. Butler makes free throw 1 of 1,100,100
388,4,3:43.0,M. Kidd-Gilchrist makes 2-pt dunk at rim (assist by M. Williams),,102,100
389,4,3:30.0,,Personal foul by M. Kidd-Gilchrist (drawn by J. Butler),102,100
390,4,3:30.0,Technical foul by Team,,102,100
391,4,3:30.0,,J. Butler makes technical free throw,102,101
392,4,3:20.0,,J. Butler misses 2-pt jump shot from 14 ft,102,101
393,4,3:18.0,,Offensive rebound by J. Butler,102,101
394,4,3:18.0,,J. Butler makes 2-pt layup from 2 ft,102,103
395,4,3:01.0,K. Walker misses 3-pt jump shot from 26 ft,,102,103
396,4,2:59.0,Offensive rebound by Team,,102,103
397,4,2:51.0,M. Williams makes 2-pt jump shot from 9 ft (assist by K. Walker),,104,103
398,4,2:34.0,,M. Carter-Williams makes 2-pt jump shot from 4 ft,104,105
399,4,2:22.0,Personal foul by M. Carter-Williams (drawn by K. Walker),,104,105
400,4,2:22.0,Charlotte full timeout,,104,105
401,4,2:10.0,M. Kidd-Gilchrist misses 2-pt layup from 2 ft,,104,105
402,4,2:07.0,,Defensive rebound by M. Carter-Williams,104,105
403,4,1:58.0,,J. Butler makes 2-pt layup from 2 ft,104,107
404,4,1:58.0,Charlotte full timeout,,104,107
405,4,1:58.0,J. Lamb enters the game for M. Kidd-Gilchrist,,104,107
406,4,1:52.0,K. Walker makes 2-pt layup from 1 ft (assist by N. Batum),,106,107
407,4,1:39.0,,J. Butler makes 2-pt jump shot from 21 ft,106,109
408,4,1:21.0,S. Hawes misses 2-pt layup from 1 ft (block by T. Gibson),,106,109
409,4,1:20.0,,Defensive rebound by N. Mirotić,106,109
410,4,1:05.0,,D. McDermott misses 2-pt layup from 1 ft (block by S. Hawes),106,109
411,4,1:03.0,,Offensive rebound by M. Carter-Williams,106,109
412,4,1:02.0,,T. Gibson misses 2-pt layup from 3 ft (block by K. Walker),106,109
413,4,1:02.0,Defensive rebound by Team,,106,109
414,4,0:51.0,Turnover by N. Batum (bad pass; steal by N. Mirotić),,106,109
415,4,0:32.0,,J. Butler makes 2-pt jump shot from 22 ft,106,111
416,4,0:32.0,Charlotte full timeout,,106,111
417,4,0:32.0,F. Kaminsky enters the game for M. Williams,,106,111
418,4,0:26.0,N. Batum misses 2-pt hook shot from 9 ft,,106,111
419,4,0:24.0,,Defensive rebound by J. Butler,106,111
420,4,0:23.0,,Personal take foul by S. Hawes (drawn by J. Butler),106,111
421,4,0:23.0,,J. Butler makes free throw 1 of 2,106,112
422,4,0:23.0,,J. Butler makes free throw 2 of 2,106,113
423,4,0:16.0,K. Walker makes 3-pt jump shot from 24 ft,,109,113
424,4,0:15.0,,Personal take foul by K. Walker (drawn by M. Carter-Williams),109,113
425,4,0:15.0,,M. Carter-Williams makes free throw 1 of 2,109,114
426,4,0:15.0,Technical foul by Team,,109,114
427,4,0:15.0,,J. Butler makes technical free throw,109,115
428,4,0:15.0,,M. Carter-Williams makes free throw 2 of 2,109,116
429,4,0:09.0,K. Walker makes 2-pt layup from 2 ft,,111,116
430,4,0:09.0,,Chicago full timeout,111,116
431,4,0:09.0,,J. Grant enters the game for T. Gibson,111,116
432,4,0:09.0,M. Williams enters the game for J. Lamb,,111,116
433,4,0:09.0,M. Kidd-Gilchrist enters the game for S. Hawes,,111,116
434,4,0:07.0,,Personal take foul by M. Kidd-Gilchrist (drawn by J. Butler),111,116
435,4,0:07.0,,J. Butler makes free throw 1 of 2,111,117
436,4,0:07.0,J. Lamb enters the game for M. Kidd-Gilchrist,,111,116
437,4,0:07.0,S. Hawes enters the game for M. Williams,,111,117
438,4,0:07.0,,T. Gibson enters the game for D. McDermott,111,118
439,4,0:07.0,,J. Butler makes free throw 2 of 2,111,118
440,4,0:07.0,Charlotte full timeout,,111,118
441,4,0:04.0,J. Lamb misses 3-pt jump shot from 26 ft,,111,118
442,4,0:04.0,,Defensive rebound by Team,111,118
