,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,MEMPHIS_ACTION,SAN ANTONIO_SCORE,MEMPHIS_SCORE
393,4,3:18.0,K. Leonard makes free throw 1 of 2,,84,88
394,4,3:18.0,,Z. Randolph enters the game for J. Green,84,88
395,4,3:18.0,K. Leonard makes free throw 2 of 2,,85,88
396,4,3:00.0,,Turnover by J. Ennis (lost ball; steal by K. Leonard),85,88
397,4,2:57.0,K. Leonard makes 2-pt layup from 2 ft,,87,88
398,4,2:57.0,Shooting foul by J. Ennis (drawn by K. Leonard),,87,88
399,4,2:57.0,San Antonio full timeout,,87,88
400,4,2:57.0,,T. Daniels enters the game for J. Ennis,87,88
401,4,2:57.0,P. Mills enters the game for D. Bertāns,,87,88
402,4,2:57.0,D. Lee enters the game for J. Simmons,,87,88
403,4,2:57.0,K. Leonard makes free throw 1 of 1,,88,88
404,4,2:40.0,,Turnover by M. Gasol (bad pass),88,88
405,4,2:29.0,K. Leonard makes 3-pt jump shot from 26 ft,,91,88
406,4,2:13.0,,M. Conley misses 2-pt layup from 1 ft,91,88
407,4,2:12.0,Defensive rebound by T. Parker,,91,88
408,4,1:50.0,T. Parker misses 3-pt jump shot from 26 ft,,91,88
409,4,1:50.0,Offensive rebound by D. Lee,,91,88
410,4,1:45.0,P. Mills misses 3-pt jump shot from 26 ft,,91,88
411,4,1:44.0,,Defensive rebound by M. Conley,91,88
412,4,1:40.0,,Shooting foul by K. Leonard (drawn by M. Conley),91,88
413,4,1:40.0,,M. Conley makes free throw 1 of 2,91,89
414,4,1:40.0,,M. Conley makes free throw 2 of 2,91,90
415,4,1:17.0,T. Parker misses 2-pt layup from 2 ft,,91,90
416,4,1:17.0,,Defensive rebound by Team,91,90
417,4,1:02.0,,Z. Randolph makes 2-pt layup from 2 ft (assist by V. Carter),91,92
418,4,0:43.0,K. Leonard makes 3-pt jump shot from 23 ft (assist by P. Mills),,94,92
419,4,0:32.0,,Personal foul by L. Aldridge (drawn by M. Gasol),94,92
420,4,0:32.0,,M. Gasol makes free throw 1 of 2,94,93
421,4,0:32.0,,A. Harrison enters the game for T. Daniels,94,93
422,4,0:32.0,,J. Green enters the game for Z. Randolph,94,93
423,4,0:32.0,D. Bertāns enters the game for D. Lee,,94,93
424,4,0:32.0,,M. Gasol makes free throw 2 of 2,94,94
425,4,0:12.0,K. Leonard makes 2-pt jump shot from 19 ft,,96,94
426,4,0:12.0,,Memphis full timeout,96,94
427,4,0:12.0,D. Lee enters the game for P. Mills,,96,94
428,4,0:12.0,D. Green enters the game for D. Bertāns,,96,94
429,4,0:12.0,,T. Daniels enters the game for J. Green,96,94
430,4,0:12.0,,Z. Randolph enters the game for A. Harrison,96,94
431,4,0:05.0,,M. Conley makes 2-pt jump shot from 12 ft,96,96
432,4,0:05.0,San Antonio full timeout,,96,96
433,4,0:05.0,,J. Green enters the game for Z. Randolph,96,96
434,4,0:05.0,,A. Harrison enters the game for V. Carter,96,96
435,4,0:05.0,,J. Ennis enters the game for T. Daniels,96,96
436,4,0:05.0,P. Mills enters the game for D. Lee,,96,96
437,4,0:05.0,D. Bertāns enters the game for T. Parker,,96,96
438,4,0:01.0,K. Leonard misses 2-pt jump shot from 21 ft,,96,96
439,4,0:00.0,Offensive rebound by Team,,96,96
440,1OT,4:39.0,,M. Conley makes 2-pt layup from 2 ft,96,98
441,1OT,4:25.0,T. Parker makes 2-pt layup from 1 ft,,98,98
442,1OT,4:13.0,,Shooting foul by D. Lee (drawn by J. Ennis),98,98
443,1OT,4:13.0,,J. Ennis makes free throw 1 of 2,98,99
444,1OT,4:13.0,P. Mills enters the game for D. Green,,98,99
445,1OT,4:13.0,,J. Ennis makes free throw 2 of 2,98,100
446,1OT,3:58.0,L. Aldridge makes 2-pt jump shot from 20 ft,,100,100
447,1OT,3:41.0,,M. Conley misses 3-pt jump shot from 25 ft,100,100
448,1OT,3:40.0,Defensive rebound by D. Lee,,100,100
449,1OT,3:32.0,Turnover by T. Parker (lost ball; steal by T. Daniels),,100,100
450,1OT,3:23.0,,Personal foul by L. Aldridge (drawn by Z. Randolph),100,100
451,1OT,3:17.0,,Turnover by Z. Randolph (bad pass),100,100
452,1OT,3:00.0,K. Leonard misses 3-pt jump shot from 25 ft,,100,100
453,1OT,2:59.0,,Defensive rebound by M. Conley,100,100
454,1OT,2:45.0,,M. Gasol misses 2-pt jump shot from 12 ft,100,100
455,1OT,2:43.0,,Offensive rebound by T. Daniels,100,100
456,1OT,2:41.0,,Personal foul by L. Aldridge (drawn by Z. Randolph),100,100
457,1OT,2:41.0,,A. Harrison enters the game for T. Daniels,100,100
458,1OT,2:28.0,,M. Conley misses 3-pt jump shot from 27 ft,100,100
459,1OT,2:27.0,Defensive rebound by Team,,100,100
460,1OT,2:18.0,Personal foul by A. Harrison,,100,100
461,1OT,2:04.0,K. Leonard makes 2-pt jump shot from 8 ft,,102,100
462,1OT,1:41.0,,Turnover by M. Conley (bad pass; steal by T. Parker),102,100
463,1OT,1:36.0,P. Mills misses 2-pt layup from 1 ft (block by A. Harrison),,102,100
464,1OT,1:33.0,,Defensive rebound by J. Ennis,102,100
465,1OT,1:32.0,,M. Gasol makes 2-pt layup at rim (assist by M. Conley),102,102
466,1OT,1:32.0,,Shooting foul by D. Lee (drawn by M. Gasol),102,102
467,1OT,1:32.0,,J. Green enters the game for Z. Randolph,102,102
468,1OT,1:32.0,,M. Gasol makes free throw 1 of 1,102,103
469,1OT,1:07.0,K. Leonard misses 2-pt jump shot from 13 ft,,102,103
470,1OT,1:06.0,,Defensive rebound by M. Conley,102,103
471,1OT,0:47.0,,M. Conley makes 2-pt jump shot from 11 ft,102,105
472,1OT,0:47.0,San Antonio full timeout,,102,105
473,1OT,0:47.0,San Antonio full timeout,,102,105
474,1OT,0:47.0,P. Gasol enters the game for D. Lee,,102,105
475,1OT,0:44.0,Turnover by K. Leonard (lost ball),,102,105
476,1OT,0:44.0,,Z. Randolph enters the game for J. Green,102,105
477,1OT,0:44.0,D. Lee enters the game for P. Gasol,,102,105
478,1OT,0:31.0,,Personal foul by K. Leonard (drawn by M. Conley),102,105
479,1OT,0:31.0,,M. Conley misses free throw 1 of 2,102,105
480,1OT,0:31.0,,Offensive rebound by Team,102,105
481,1OT,0:31.0,,J. Green enters the game for Z. Randolph,102,105
482,1OT,0:31.0,,M. Conley makes free throw 2 of 2,102,106
483,1OT,0:23.0,K. Leonard makes 3-pt jump shot from 26 ft (assist by D. Lee),,105,106
484,1OT,0:22.0,,Personal take foul by T. Parker (drawn by A. Harrison),105,106
485,1OT,0:22.0,,A. Harrison makes free throw 1 of 2,105,107
486,1OT,0:22.0,,A. Harrison makes free throw 2 of 2,105,108
487,1OT,0:22.0,San Antonio full timeout,,105,108
488,1OT,0:22.0,P. Gasol enters the game for D. Lee,,105,108
489,1OT,0:12.0,K. Leonard makes 3-pt jump shot from 23 ft (assist by P. Mills),,108,108
490,1OT,0:07.0,,Memphis full timeout,108,108
491,1OT,0:07.0,D. Lee enters the game for P. Gasol,,108,108
492,1OT,0:07.0,,Z. Randolph enters the game for J. Green,108,108
493,1OT,0:07.0,D. Green enters the game for P. Mills,,108,108
494,1OT,0:07.0,J. Simmons enters the game for T. Parker,,108,108
495,1OT,0:07.0,,T. Daniels enters the game for A. Harrison,108,108
496,1OT,0:01.0,,M. Gasol makes 2-pt jump shot from 12 ft,108,110
497,1OT,0:01.0,D. Green misses 3-pt jump shot from 59 ft,,108,110
498,1OT,0:00.0,Offensive rebound by Team,,108,110
