,QUARTER,TIME_REMAINING,DETROIT_ACTION,CLEVELAND_ACTION,DETROIT_SCORE,CLEVELAND_SCORE
389,4,3:54.0,,D. Liggins makes 2-pt layup from 1 ft,75,97
390,4,3:33.0,B. Marjanović misses 2-pt jump shot from 4 ft (block by C. Andersen),,75,97
391,4,3:31.0,Offensive rebound by Team,,75,97
392,4,3:30.0,Offensive foul by B. Marjanović (drawn by C. Andersen),,75,97
393,4,3:30.0,Turnover by B. Marjanović (offensive foul),,75,97
394,4,3:08.0,,M. Dunleavy makes 3-pt jump shot from 25 ft (assist by J. McRae),75,100
395,4,2:49.0,R. Bullock makes 3-pt jump shot from 25 ft (assist by D. Hilliard),,78,100
396,4,2:28.0,,D. Liggins misses 2-pt jump shot from 22 ft,78,100
397,4,2:27.0,Defensive rebound by S. Johnson,,78,100
398,4,2:15.0,Personal foul by D. Liggins (drawn by D. Hilliard),,78,100
399,4,2:15.0,,Cleveland full timeout,78,100
400,4,2:15.0,D. Hilliard misses free throw 1 of 2,,78,100
401,4,2:15.0,Offensive rebound by Team,,78,100
402,4,2:15.0,D. Hilliard makes free throw 2 of 2,,79,100
403,4,1:54.0,,M. Dunleavy makes 2-pt jump shot from 21 ft,79,102
404,4,1:36.0,B. Marjanović misses 2-pt jump shot from 5 ft,,79,102
405,4,1:36.0,Offensive rebound by B. Marjanović,,79,102
406,4,1:35.0,B. Marjanović misses 2-pt layup from 2 ft,,79,102
407,4,1:34.0,Offensive rebound by B. Marjanović,,79,102
408,4,1:31.0,,Violation by C. Andersen (def goaltending),79,102
409,4,1:31.0,B. Marjanović makes 2-pt layup from 1 ft,,81,102
410,4,1:15.0,,C. Andersen misses 3-pt jump shot from 25 ft,81,102
411,4,1:15.0,Defensive rebound by S. Johnson,,81,102
412,4,1:07.0,Turnover by R. Bullock (bad pass; steal by C. Andersen),,81,102
413,4,1:00.0,,M. Dunleavy misses 3-pt jump shot from 25 ft,81,102
414,4,0:59.0,,Offensive rebound by D. Liggins,81,102
415,4,0:50.0,,C. Andersen misses 2-pt layup from 1 ft,81,102
416,4,0:48.0,Defensive rebound by B. Marjanović,,81,102
417,4,0:34.0,R. Bullock misses 3-pt jump shot from 24 ft,,81,102
418,4,0:33.0,,Defensive rebound by C. Andersen,81,102
419,4,0:14.0,,Shooting foul by S. Johnson (drawn by C. Andersen),81,102
420,4,0:14.0,,C. Andersen makes free throw 1 of 2,81,103
421,4,0:14.0,,C. Andersen makes free throw 2 of 2,81,104
