,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,PHILADELPHIA_ACTION,MILWAUKEE_SCORE,PHILADELPHIA_SCORE
374,4,5:46.0,Offensive rebound by Team,,100,81
375,4,5:46.0,,T. McConnell enters the game for S. Rodríguez,100,81
376,4,5:46.0,K. Middleton makes free throw 2 of 2,,101,81
377,4,5:26.0,,Turnover by T. McConnell (bad pass),101,81
378,4,5:16.0,Personal foul by R. Covington (drawn by G. Antetokounmpo),,101,81
379,4,5:05.0,K. Middleton makes 2-pt jump shot from 13 ft,,103,81
380,4,4:48.0,,N. Stauskas misses 2-pt jump shot from 6 ft,103,81
381,4,4:43.0,,Offensive rebound by J. Anderson,103,81
382,4,4:43.0,,J. Anderson makes 2-pt dunk at rim,103,83
383,4,4:30.0,M. Dellavedova makes 3-pt jump shot from 27 ft (assist by G. Antetokounmpo),,106,83
384,4,4:29.0,,Philadelphia full timeout,106,83
385,4,4:29.0,,T. Luwawu-Cabarrot enters the game for R. Covington,106,83
386,4,4:29.0,,S. Long enters the game for D. Šarić,106,83
387,4,4:14.0,,J. Anderson makes 2-pt jump shot from 13 ft (assist by N. Stauskas),106,85
388,4,3:57.0,Personal foul by T. McConnell,,106,85
389,4,3:57.0,G. Antetokounmpo misses free throw 1 of 2,,106,85
390,4,3:57.0,Offensive rebound by Team,,106,85
391,4,3:57.0,G. Antetokounmpo misses free throw 2 of 2,,106,85
392,4,3:57.0,,J. Harper enters the game for N. Stauskas,106,85
393,4,3:56.0,,Defensive rebound by S. Long,106,85
394,4,3:32.0,,Turnover by T. Luwawu-Cabarrot (lost ball; steal by J. Terry),106,85
395,4,3:30.0,Personal foul by T. Luwawu-Cabarrot (drawn by G. Antetokounmpo),,106,85
396,4,3:30.0,G. Antetokounmpo makes free throw 1 of 2,,107,85
397,4,3:30.0,,S. Rodríguez enters the game for T. McConnell,106,85
398,4,3:30.0,R. Vaughn enters the game for K. Middleton,,107,85
399,4,3:30.0,G. Antetokounmpo makes free throw 2 of 2,,108,85
400,4,3:20.0,,Shooting foul by J. Terry (drawn by T. Luwawu-Cabarrot),108,85
401,4,3:20.0,,T. Luwawu-Cabarrot makes free throw 1 of 2,108,86
402,4,3:20.0,,T. Luwawu-Cabarrot makes free throw 2 of 2,108,87
403,4,3:10.0,M. Dellavedova makes 2-pt jump shot from 7 ft,,110,87
404,4,3:02.0,,S. Long makes 2-pt dunk at rim (assist by S. Rodríguez),110,89
405,4,2:37.0,M. Dellavedova misses 2-pt jump shot from 10 ft,,110,89
406,4,2:36.0,,Defensive rebound by S. Long,110,89
407,4,2:36.0,Loose ball foul by G. Antetokounmpo (drawn by S. Long),,110,89
408,4,2:36.0,,S. Long misses free throw 1 of 2,110,89
409,4,2:36.0,,Offensive rebound by Team,110,89
410,4,2:36.0,,S. Long misses free throw 2 of 2,110,89
411,4,2:36.0,S. Hawes enters the game for G. Antetokounmpo,,110,89
412,4,2:35.0,Defensive rebound by M. Teletović,,110,89
413,4,2:23.0,Turnover by M. Dellavedova (bad pass; steal by T. Luwawu-Cabarrot),,110,89
414,4,2:17.0,,J. Harper makes 3-pt jump shot from 25 ft (assist by J. Anderson),110,92
415,4,1:55.0,J. Terry misses 3-pt jump shot from 24 ft,,110,92
416,4,1:53.0,,Defensive rebound by T. Luwawu-Cabarrot,110,92
417,4,1:42.0,,S. Rodríguez makes 2-pt jump shot from 21 ft (assist by J. Harper),110,94
418,4,1:27.0,J. Terry misses 3-pt jump shot from 25 ft,,110,94
419,4,1:25.0,,Defensive rebound by S. Rodríguez,110,94
420,4,1:17.0,,J. Anderson misses 3-pt jump shot from 27 ft,110,94
421,4,1:15.0,Defensive rebound by R. Vaughn,,110,94
422,4,1:03.0,S. Hawes makes 2-pt layup from 2 ft,,112,94
423,4,0:46.0,,T. Luwawu-Cabarrot makes 2-pt dunk at rim (assist by S. Rodríguez),112,96
424,4,0:33.0,S. Hawes misses 3-pt jump shot from 27 ft,,112,96
425,4,0:31.0,,Defensive rebound by S. Rodríguez,112,96
426,4,0:27.0,,S. Long misses 2-pt layup from 2 ft,112,96
427,4,0:26.0,,Offensive rebound by J. Anderson,112,96
428,4,0:26.0,,J. Anderson makes 2-pt dunk at rim,112,98
429,4,0:02.0,Turnover by Team (shot clock),,112,98
