,QUARTER,TIME_REMAINING,ORLANDO_ACTION,NEW ORLEANS_ACTION,ORLANDO_SCORE,NEW ORLEANS_SCORE
387,4,3:26.0,,T. Frazier enters the game for T. Jones,86,114
388,4,3:26.0,,D. Motiejūnas enters the game for T. Evans,86,114
389,4,3:26.0,J. Green enters the game for A. Gordon,,86,114
390,4,3:26.0,M. Hezonja enters the game for B. Biyombo,,86,114
391,4,3:24.0,Personal foul by L. Galloway (drawn by C. Watson),,86,114
392,4,3:16.0,M. Hezonja makes 3-pt jump shot from 25 ft (assist by D. Rudež),,89,114
393,4,3:04.0,,S. Hill misses 3-pt jump shot from 25 ft,89,114
394,4,3:02.0,Defensive rebound by C. Watson,,89,114
395,4,2:45.0,D. Rudež misses 3-pt jump shot from 26 ft,,89,114
396,4,2:45.0,,Defensive rebound by D. Motiejūnas,89,114
397,4,2:40.0,,E. Moore makes 2-pt layup from 2 ft (assist by T. Frazier),89,116
398,4,2:26.0,M. Hezonja makes 3-pt jump shot from 24 ft,,92,116
399,4,2:17.0,,Turnover by T. Frazier (traveling),92,116
400,4,2:17.0,,New Orleans full timeout,92,116
401,4,2:17.0,,B. Hield enters the game for S. Hill,92,116
402,4,2:05.0,C. Watson makes 3-pt jump shot from 25 ft,,95,116
403,4,1:53.0,,Shooting foul by D. Rudež (drawn by D. Motiejūnas),95,116
404,4,1:53.0,,D. Motiejūnas makes free throw 1 of 3,95,117
405,4,1:53.0,,D. Motiejūnas makes free throw 2 of 3,95,118
406,4,1:53.0,,D. Motiejūnas misses free throw 3 of 3,95,118
407,4,1:51.0,Defensive rebound by M. Hezonja,,95,118
408,4,1:32.0,D. Rudež misses 3-pt jump shot from 25 ft,,95,118
409,4,1:30.0,Offensive rebound by C. Watson,,95,118
410,4,1:26.0,D. Augustin misses 3-pt jump shot from 26 ft,,95,118
411,4,1:24.0,,Defensive rebound by B. Hield,95,118
412,4,1:05.0,,L. Galloway misses 3-pt jump shot from 27 ft,95,118
413,4,1:05.0,Defensive rebound by M. Hezonja,,95,118
414,4,0:58.0,Turnover by J. Green (traveling),,95,118
415,4,0:49.0,,T. Frazier misses 3-pt jump shot from 24 ft,95,118
416,4,0:47.0,Defensive rebound by C. Watson,,95,118
417,4,0:42.0,C. Watson makes 3-pt jump shot from 25 ft,,98,118
418,4,0:17.0,,B. Hield misses 3-pt jump shot from 27 ft,98,118
419,4,0:16.0,,Offensive rebound by L. Galloway,98,118
