,QUARTER,TIME_REMAINING,MIAMI_ACTION,TORONTO_ACTION,MIAMI_SCORE,TORONTO_SCORE
387,4,7:45.0,,Shooting foul by W. Reed (drawn by J. Valančiūnas),74,78
388,4,7:45.0,Official timeout,,74,78
389,4,7:45.0,,J. Valančiūnas makes free throw 1 of 2,74,79
390,4,7:45.0,,J. Valančiūnas misses free throw 2 of 2,74,79
391,4,7:43.0,Defensive rebound by T. Johnson,,74,79
392,4,7:27.0,Offensive foul by W. Reed (drawn by P. Tucker),,74,79
393,4,7:27.0,Turnover by W. Reed (offensive foul),,74,79
394,4,7:11.0,,J. Valančiūnas misses 2-pt hook shot from 4 ft,74,79
395,4,7:11.0,Defensive rebound by W. Reed,,74,79
396,4,7:00.0,W. Ellington makes 3-pt jump shot from 26 ft (assist by J. Johnson),,77,79
397,4,6:48.0,,Turnover by K. Lowry (bad pass; steal by J. Johnson),77,79
398,4,6:45.0,Shooting foul by P. Patterson (drawn by J. Johnson),,77,79
399,4,6:45.0,J. Johnson makes free throw 1 of 2,,78,79
400,4,6:45.0,J. Johnson misses free throw 2 of 2,,78,79
401,4,6:45.0,,Defensive rebound by K. Lowry,78,79
402,4,6:45.0,,D. DeRozan enters the game for C. Joseph,78,79
403,4,6:45.0,,S. Ibaka enters the game for J. Valančiūnas,78,79
404,4,6:45.0,J. Richardson enters the game for T. Johnson,,78,79
405,4,6:25.0,,P. Patterson makes 3-pt jump shot from 25 ft (assist by K. Lowry),78,82
406,4,6:05.0,G. Dragić misses 3-pt jump shot from 25 ft,,78,82
407,4,6:05.0,,Defensive rebound by P. Patterson,78,82
408,4,5:57.0,,Turnover by K. Lowry (bad pass; steal by G. Dragić),78,82
409,4,5:55.0,Personal foul by K. Lowry (drawn by G. Dragić),,78,82
410,4,5:55.0,,Toronto full timeout,78,82
411,4,5:55.0,H. Whiteside enters the game for W. Reed,,78,82
412,4,5:48.0,Personal foul by P. Tucker,,78,82
413,4,5:45.0,Personal foul by P. Tucker,,78,82
414,4,5:33.0,H. Whiteside misses 2-pt hook shot from 7 ft,,78,82
415,4,5:32.0,Offensive rebound by J. Johnson,,78,82
416,4,5:31.0,J. Johnson makes 2-pt layup from 2 ft,,80,82
417,4,5:08.0,,Turnover by K. Lowry (bad pass; steal by J. Richardson),80,82
418,4,5:04.0,Turnover by G. Dragić (traveling),,80,82
419,4,4:52.0,,D. DeRozan misses 2-pt jump shot from 18 ft,80,82
420,4,4:51.0,Defensive rebound by J. Johnson,,80,82
421,4,4:43.0,H. Whiteside makes 2-pt dunk at rim (assist by J. Richardson),,82,82
422,4,4:21.0,,S. Ibaka makes 3-pt jump shot from 26 ft (assist by D. DeRozan),82,85
423,4,4:11.0,Miami full timeout,,82,85
424,4,4:11.0,,C. Joseph enters the game for P. Patterson,82,85
425,4,3:57.0,J. Richardson misses 2-pt jump shot from 11 ft,,82,85
426,4,3:56.0,Offensive rebound by H. Whiteside,,82,85
427,4,3:54.0,H. Whiteside makes 2-pt hook shot from 3 ft,,84,85
428,4,3:32.0,,Shooting foul by H. Whiteside (drawn by D. DeRozan),84,85
429,4,3:32.0,,D. DeRozan misses free throw 1 of 2,84,85
430,4,3:32.0,,Offensive rebound by Team,84,85
431,4,3:32.0,,D. DeRozan makes free throw 2 of 2,84,86
432,4,3:19.0,W. Ellington misses 3-pt jump shot from 25 ft,,84,86
433,4,3:18.0,,Defensive rebound by P. Tucker,84,86
434,4,3:00.0,,D. DeRozan misses 2-pt jump shot from 19 ft,84,86
435,4,2:59.0,Defensive rebound by H. Whiteside,,84,86
436,4,2:38.0,H. Whiteside misses 2-pt hook shot from 8 ft,,84,86
437,4,2:37.0,,Defensive rebound by K. Lowry,84,86
438,4,2:31.0,,K. Lowry makes 2-pt layup from 2 ft,84,88
439,4,2:12.0,Turnover by J. Johnson (bad pass; steal by P. Tucker),,84,88
440,4,1:52.0,,D. DeRozan makes 2-pt layup from 2 ft,84,90
441,4,1:52.0,Miami full timeout,,84,90
442,4,1:52.0,T. Johnson enters the game for W. Ellington,,84,90
443,4,1:43.0,H. Whiteside misses 2-pt jump shot from 2 ft (block by D. DeRozan),,84,90
444,4,1:42.0,,Defensive rebound by K. Lowry,84,90
445,4,1:41.0,,Personal foul by G. Dragić (drawn by D. DeRozan),84,90
446,4,1:41.0,,D. DeRozan makes free throw 1 of 2,84,91
447,4,1:41.0,,D. DeRozan makes free throw 2 of 2,84,92
448,4,1:35.0,Shooting foul by S. Ibaka (drawn by G. Dragić),,84,92
449,4,1:35.0,G. Dragić misses free throw 1 of 2,,84,92
450,4,1:35.0,Offensive rebound by Team,,84,92
451,4,1:35.0,G. Dragić makes free throw 2 of 2,,85,92
452,4,1:35.0,Away from play foul by S. Ibaka (drawn by G. Dragić),,85,92
453,4,1:35.0,,J. Valančiūnas enters the game for S. Ibaka,85,92
454,4,1:35.0,H. Whiteside makes free throw 1 of 1,,86,92
455,4,1:12.0,,D. DeRozan misses 2-pt jump shot from 20 ft,86,92
456,4,1:11.0,,Offensive rebound by C. Joseph,86,92
457,4,1:11.0,,Turnover by Team (shot clock),86,92
458,4,1:06.0,Turnover by J. Richardson (bad pass),,86,92
459,4,0:48.0,,Turnover by D. DeRozan (bad pass; steal by T. Johnson),86,92
460,4,0:42.0,J. Johnson makes 2-pt layup from 1 ft (assist by T. Johnson),,88,92
461,4,0:34.0,,Personal foul by J. Johnson (drawn by K. Lowry),88,92
462,4,0:34.0,,K. Lowry misses free throw 1 of 2,88,92
463,4,0:34.0,,Offensive rebound by Team,88,92
464,4,0:34.0,,K. Lowry misses free throw 2 of 2,88,92
465,4,0:33.0,,Offensive rebound by P. Tucker,88,92
466,4,0:25.0,,D. DeRozan makes 2-pt layup from 1 ft,88,94
467,4,0:25.0,Miami full timeout,,88,94
468,4,0:25.0,W. Ellington enters the game for H. Whiteside,,88,94
469,4,0:25.0,,P. Patterson enters the game for J. Valančiūnas,88,94
470,4,0:22.0,Turnover by G. Dragić (lost ball; steal by P. Tucker),,88,94
471,4,0:11.0,,K. Lowry misses 2-pt layup from 2 ft (block by T. Johnson),88,94
472,4,0:10.0,Defensive rebound by J. Johnson,,88,94
473,4,0:05.0,W. Ellington makes 3-pt jump shot from 30 ft (assist by J. Richardson),,91,94
474,4,0:05.0,,Personal foul by G. Dragić (drawn by D. DeRozan),91,94
475,4,0:05.0,,D. DeRozan makes free throw 1 of 2,91,95
476,4,0:05.0,R. McGruder enters the game for G. Dragić,,91,95
477,4,0:05.0,H. Whiteside enters the game for W. Ellington,,91,95
478,4,0:05.0,G. Dragić enters the game for R. McGruder,,91,96
479,4,0:05.0,,D. DeRozan makes free throw 2 of 2,91,96
480,4,0:05.0,Miami full timeout,,91,96
481,4,0:01.0,T. Johnson makes 3-pt jump shot from 28 ft (assist by J. Richardson),,94,96
