,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,BOSTON_ACTION,BROOKLYN_SCORE,BOSTON_SCORE
374,4,10:13.0,,Offensive rebound by K. Olynyk,81,94
375,4,10:06.0,,J. Crowder makes 3-pt jump shot from 25 ft (assist by J. Jerebko),81,97
376,4,9:51.0,I. Whitehead makes 2-pt layup from 1 ft,,83,97
377,4,9:37.0,,K. Olynyk misses 3-pt jump shot from 25 ft,83,97
378,4,9:36.0,Defensive rebound by R. Hollis-Jefferson,,83,97
379,4,9:20.0,J. Hamilton makes 3-pt jump shot from 23 ft (assist by I. Whitehead),,86,97
380,4,9:04.0,,Turnover by J. Crowder (lost ball),86,97
381,4,9:04.0,S. Dinwiddie enters the game for K. McDaniels,,86,97
382,4,8:46.0,Shooting foul by K. Olynyk (drawn by R. Hollis-Jefferson),,86,97
383,4,8:46.0,Official timeout,,86,97
384,4,8:46.0,R. Hollis-Jefferson makes free throw 1 of 2,,87,97
385,4,8:46.0,R. Hollis-Jefferson makes free throw 2 of 2,,88,97
386,4,8:29.0,,K. Olynyk misses 2-pt layup from 1 ft,88,97
387,4,8:28.0,Defensive rebound by R. Hollis-Jefferson,,88,97
388,4,8:21.0,J. Hamilton makes 2-pt layup from 2 ft (assist by S. Dinwiddie),,90,97
389,4,8:03.0,,K. Olynyk makes 2-pt layup from 1 ft (assist by M. Smart),90,99
390,4,7:46.0,I. Whitehead misses 3-pt jump shot from 27 ft,,90,99
391,4,7:45.0,,Defensive rebound by J. Brown,90,99
392,4,7:29.0,,M. Smart misses 2-pt jump shot from 11 ft,90,99
393,4,7:28.0,Defensive rebound by R. Hollis-Jefferson,,90,99
394,4,7:12.0,Shooting foul by K. Olynyk (drawn by I. Whitehead),,90,99
395,4,7:12.0,I. Whitehead misses free throw 1 of 2,,90,99
396,4,7:12.0,Offensive rebound by Team,,90,99
397,4,7:12.0,I. Whitehead misses free throw 2 of 2,,90,99
398,4,7:12.0,,Defensive rebound by J. Jerebko,90,99
399,4,7:12.0,J. Lin enters the game for A. Goodwin,,90,99
400,4,7:12.0,,I. Thomas enters the game for M. Smart,90,99
401,4,7:12.0,,A. Bradley enters the game for J. Crowder,90,99
402,4,7:02.0,,Personal foul by S. Dinwiddie (drawn by A. Bradley),90,99
403,4,7:02.0,B. Lopez enters the game for J. Hamilton,,90,99
404,4,7:02.0,C. LeVert enters the game for I. Whitehead,,90,99
405,4,6:53.0,,Turnover by K. Olynyk (bad pass; steal by R. Hollis-Jefferson),90,99
406,4,6:46.0,Shooting foul by I. Thomas (drawn by J. Lin),,90,99
407,4,6:46.0,J. Lin makes free throw 1 of 2,,91,99
408,4,6:46.0,J. Hamilton enters the game for R. Hollis-Jefferson,,91,99
409,4,6:46.0,,A. Horford enters the game for K. Olynyk,91,99
410,4,6:46.0,J. Lin makes free throw 2 of 2,,92,99
411,4,6:24.0,,I. Thomas misses 3-pt jump shot from 24 ft,92,99
412,4,6:23.0,,Offensive rebound by J. Jerebko,92,99
413,4,6:22.0,,Turnover by Team (shot clock),92,99
414,4,6:11.0,J. Hamilton misses 3-pt jump shot from 23 ft,,92,99
415,4,6:09.0,,Defensive rebound by A. Horford,92,99
416,4,5:58.0,Violation by J. Hamilton (kicked ball),,92,99
417,4,5:58.0,,Boston full timeout,92,99
418,4,5:58.0,R. Hollis-Jefferson enters the game for J. Hamilton,,92,99
419,4,5:45.0,,A. Horford misses 2-pt jump shot from 5 ft,92,99
420,4,5:45.0,Defensive rebound by B. Lopez,,92,99
421,4,5:32.0,S. Dinwiddie misses 3-pt jump shot from 24 ft,,92,99
422,4,5:31.0,Offensive rebound by J. Lin,,92,99
423,4,5:20.0,B. Lopez misses 2-pt jump shot from 8 ft,,92,99
424,4,5:18.0,,Defensive rebound by J. Jerebko,92,99
425,4,5:08.0,,Turnover by J. Brown (bad pass; steal by R. Hollis-Jefferson),92,99
426,4,5:03.0,R. Hollis-Jefferson misses 2-pt layup at rim,,92,99
427,4,5:02.0,Offensive rebound by J. Lin,,92,99
428,4,4:56.0,C. LeVert misses 3-pt jump shot from 28 ft,,92,99
429,4,4:55.0,,Defensive rebound by I. Thomas,92,99
430,4,4:40.0,,I. Thomas makes 2-pt layup at rim,92,101
431,4,4:32.0,B. Lopez makes 2-pt hook shot from 7 ft (assist by J. Lin),,94,101
432,4,4:32.0,Shooting foul by A. Horford (drawn by B. Lopez),,94,101
433,4,4:32.0,,M. Smart enters the game for J. Brown,94,101
434,4,4:32.0,,J. Crowder enters the game for J. Jerebko,94,101
435,4,4:32.0,I. Whitehead enters the game for S. Dinwiddie,,94,101
436,4,4:32.0,B. Lopez makes free throw 1 of 1,,95,101
437,4,4:16.0,,A. Horford makes 2-pt hook shot from 6 ft (assist by M. Smart),95,103
438,4,4:01.0,B. Lopez makes 2-pt jump shot from 8 ft,,97,103
439,4,3:39.0,,A. Horford makes 2-pt jump shot from 8 ft (assist by M. Smart),97,105
440,4,3:39.0,Brooklyn full timeout,,97,105
441,4,3:28.0,B. Lopez misses 3-pt jump shot from 25 ft,,97,105
442,4,3:27.0,,Defensive rebound by J. Crowder,97,105
443,4,3:15.0,,Shooting foul by B. Lopez (drawn by A. Horford),97,105
444,4,3:15.0,,A. Horford makes free throw 1 of 2,97,106
445,4,3:15.0,,A. Horford makes free throw 2 of 2,97,107
446,4,3:04.0,Turnover by I. Whitehead (lost ball; steal by I. Thomas),,97,107
447,4,2:59.0,,I. Thomas misses 3-pt jump shot from 25 ft,97,107
448,4,2:58.0,,Offensive rebound by J. Crowder,97,107
449,4,2:42.0,,M. Smart misses 3-pt jump shot from 26 ft,97,107
450,4,2:41.0,Defensive rebound by J. Lin,,97,107
451,4,2:28.0,Turnover by R. Hollis-Jefferson (lost ball; steal by M. Smart),,97,107
452,4,2:25.0,,Shooting foul by I. Whitehead (drawn by I. Thomas),97,107
453,4,2:25.0,,I. Thomas makes free throw 1 of 2,97,108
454,4,2:25.0,,I. Thomas makes free throw 2 of 2,97,109
455,4,2:19.0,Personal foul by A. Bradley (drawn by J. Lin),,97,109
456,4,2:19.0,J. Lin makes free throw 1 of 2,,98,109
457,4,2:19.0,J. Lin makes free throw 2 of 2,,99,109
458,4,2:05.0,,A. Horford makes 2-pt jump shot from 18 ft (assist by I. Thomas),99,111
459,4,1:53.0,B. Lopez makes 2-pt layup from 1 ft,,101,111
460,4,1:41.0,,I. Thomas makes 2-pt jump shot from 5 ft,101,113
461,4,1:41.0,,Shooting foul by J. Lin (drawn by I. Thomas),101,113
462,4,1:41.0,J. Hamilton enters the game for R. Hollis-Jefferson,,101,113
463,4,1:41.0,A. Goodwin enters the game for J. Lin,,101,113
464,4,1:41.0,A. Nicholson enters the game for B. Lopez,,101,113
465,4,1:41.0,,I. Thomas makes free throw 1 of 1,101,114
466,4,1:31.0,C. LeVert makes 2-pt layup from 2 ft (assist by A. Goodwin),,103,114
467,4,1:13.0,,Shooting foul by A. Nicholson (drawn by A. Horford),103,114
468,4,1:13.0,,A. Horford misses free throw 1 of 2,103,114
469,4,1:13.0,,Offensive rebound by Team,103,114
470,4,1:13.0,,A. Horford misses free throw 2 of 2,103,114
471,4,1:13.0,Defensive rebound by J. Hamilton,,103,114
472,4,1:13.0,,T. Rozier enters the game for I. Thomas,103,114
473,4,1:13.0,,J. Brown enters the game for A. Bradley,103,114
474,4,1:13.0,K. McDaniels enters the game for C. LeVert,,103,114
475,4,0:55.0,I. Whitehead makes 2-pt layup from 2 ft,,105,114
476,4,0:34.0,,T. Rozier misses 3-pt jump shot from 26 ft,105,114
477,4,0:33.0,Defensive rebound by J. Hamilton,,105,114
478,4,0:22.0,A. Goodwin misses 2-pt layup from 1 ft,,105,114
479,4,0:20.0,,Defensive rebound by T. Rozier,105,114
