,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,ORLANDO_ACTION,PHILADELPHIA_SCORE,ORLANDO_SCORE
379,4,8:32.0,,Defensive rebound by Team,88,95
380,4,8:32.0,Loose ball foul by E. İlyasova (drawn by J. Green),,88,95
381,4,8:32.0,S. Rodríguez enters the game for G. Henderson,,88,95
382,4,8:32.0,N. Stauskas enters the game for T. McConnell,,88,95
383,4,8:32.0,N. Noel enters the game for J. Okafor,,88,95
384,4,8:17.0,,Personal foul by N. Noel (drawn by D. Augustin),88,95
385,4,8:09.0,,E. Fournier misses 2-pt jump shot from 15 ft,88,95
386,4,8:07.0,,Offensive rebound by Team,88,95
387,4,7:59.0,,E. Fournier misses 2-pt jump shot from 9 ft (block by R. Covington),88,95
388,4,7:58.0,Defensive rebound by S. Rodríguez,,88,95
389,4,7:54.0,Shooting foul by J. Green (drawn by N. Noel),,88,95
390,4,7:54.0,N. Noel makes free throw 1 of 2,,89,95
391,4,7:54.0,,N. Vučević enters the game for B. Biyombo,89,95
392,4,7:54.0,D. Šarić enters the game for E. İlyasova,,89,95
393,4,7:54.0,N. Noel makes free throw 2 of 2,,90,95
394,4,7:39.0,,Shooting foul by N. Noel (drawn by N. Vučević),90,95
395,4,7:39.0,,N. Vučević misses free throw 1 of 2,90,95
396,4,7:39.0,,Offensive rebound by Team,90,95
397,4,7:39.0,,N. Vučević makes free throw 2 of 2,90,96
398,4,7:26.0,D. Šarić misses 2-pt jump shot from 11 ft,,90,96
399,4,7:25.0,,Defensive rebound by N. Vučević,90,96
400,4,7:16.0,,E. Payton makes 2-pt layup at rim,90,98
401,4,7:02.0,Turnover by N. Stauskas (bad pass),,90,98
402,4,6:49.0,Violation by S. Rodríguez (kicked ball),,90,98
403,4,6:35.0,,J. Green misses 2-pt jump shot from 20 ft,90,98
404,4,6:35.0,Defensive rebound by D. Šarić,,90,98
405,4,6:25.0,S. Rodríguez misses 2-pt jump shot from 20 ft,,90,98
406,4,6:24.0,,Defensive rebound by N. Vučević,90,98
407,4,6:08.0,,D. Augustin misses 2-pt jump shot from 6 ft (block by N. Noel),90,98
408,4,6:06.0,Defensive rebound by N. Noel,,90,98
409,4,6:00.0,N. Stauskas misses 3-pt jump shot from 26 ft,,90,98
410,4,5:59.0,,Defensive rebound by N. Vučević,90,98
411,4,5:50.0,,E. Payton misses 3-pt jump shot from 25 ft,90,98
412,4,5:50.0,Defensive rebound by N. Stauskas,,90,98
413,4,5:40.0,Shooting foul by J. Green (drawn by D. Šarić),,90,98
414,4,5:40.0,Official timeout,,90,98
415,4,5:40.0,,Technical foul by J. Green,90,98
416,4,5:40.0,N. Stauskas makes technical free throw,,91,98
417,4,5:40.0,D. Šarić makes free throw 1 of 2,,92,98
418,4,5:40.0,,S. Ibaka enters the game for E. Payton,90,98
419,4,5:40.0,,C. Watson enters the game for J. Green,90,98
420,4,5:40.0,D. Šarić makes free throw 2 of 2,,93,98
421,4,5:27.0,,Turnover by E. Fournier (lost ball; steal by R. Covington),93,98
422,4,5:24.0,D. Šarić makes 2-pt layup from 1 ft (assist by N. Noel),,95,98
423,4,5:24.0,Shooting foul by S. Ibaka (drawn by D. Šarić),,95,98
424,4,5:24.0,D. Šarić makes free throw 1 of 1,,96,98
425,4,5:04.0,,C. Watson misses 2-pt jump shot from 19 ft,96,98
426,4,5:03.0,Defensive rebound by N. Stauskas,,96,98
427,4,4:46.0,N. Stauskas misses 2-pt jump shot from 20 ft,,96,98
428,4,4:45.0,Offensive rebound by D. Šarić,,96,98
429,4,4:45.0,D. Šarić makes 2-pt jump shot from 5 ft,,98,98
430,4,4:45.0,,Orlando full timeout,98,98
431,4,4:45.0,,Technical foul by S. Ibaka,98,98
432,4,4:45.0,Technical foul by N. Noel,,98,98
433,4,4:45.0,T. McConnell enters the game for S. Rodríguez,,98,98
434,4,4:33.0,,E. Fournier makes 3-pt jump shot from 24 ft (assist by D. Augustin),98,101
435,4,4:11.0,R. Covington misses 3-pt jump shot from 26 ft,,98,101
436,4,4:11.0,,Defensive rebound by D. Augustin,98,101
437,4,4:05.0,,C. Watson makes 2-pt layup from 2 ft (assist by D. Augustin),98,103
438,4,3:48.0,R. Covington misses 2-pt layup from 3 ft (block by S. Ibaka),,98,103
439,4,3:48.0,,Defensive rebound by Team,98,103
440,4,3:30.0,,D. Augustin makes 2-pt layup from 2 ft,98,105
441,4,3:11.0,Shooting foul by E. Fournier (drawn by R. Covington),,98,105
442,4,3:11.0,R. Covington makes free throw 1 of 2,,99,105
443,4,3:11.0,R. Covington misses free throw 2 of 2,,99,105
444,4,3:11.0,E. İlyasova enters the game for N. Noel,,99,105
445,4,3:09.0,,Defensive rebound by E. Fournier,99,105
446,4,2:50.0,,Turnover by E. Fournier (bad pass; steal by D. Šarić),99,105
447,4,2:41.0,R. Covington makes 2-pt jump shot from 6 ft (assist by T. McConnell),,101,105
448,4,2:31.0,,Personal foul by E. İlyasova (drawn by C. Watson),101,105
449,4,2:31.0,,C. Watson makes free throw 1 of 2,101,106
450,4,2:31.0,,C. Watson makes free throw 2 of 2,101,107
451,4,2:23.0,T. McConnell makes 2-pt jump shot from 13 ft,,103,107
452,4,2:02.0,,S. Ibaka misses 2-pt hook shot from 3 ft,103,107
453,4,2:02.0,,Offensive rebound by S. Ibaka,103,107
454,4,2:02.0,,Personal foul by R. Covington (drawn by S. Ibaka),103,107
455,4,2:02.0,,S. Ibaka makes free throw 1 of 2,103,108
456,4,2:02.0,,S. Ibaka makes free throw 2 of 2,103,109
457,4,1:48.0,E. İlyasova misses 3-pt jump shot from 24 ft,,103,109
458,4,1:47.0,Offensive rebound by N. Stauskas,,103,109
459,4,1:45.0,Shooting foul by N. Vučević (drawn by E. İlyasova),,103,109
460,4,1:45.0,E. İlyasova makes free throw 1 of 2,,104,109
461,4,1:45.0,E. İlyasova makes free throw 2 of 2,,105,109
462,4,1:29.0,,Turnover by N. Vučević (lost ball; steal by E. İlyasova),105,109
463,4,1:18.0,Shooting foul by N. Vučević (drawn by E. İlyasova),,105,109
464,4,1:18.0,E. İlyasova makes free throw 1 of 2,,106,109
465,4,1:18.0,E. İlyasova misses free throw 2 of 2,,106,109
466,4,1:18.0,Offensive rebound by D. Šarić,,106,109
467,4,1:17.0,Personal foul by S. Ibaka (drawn by E. İlyasova),,106,109
468,4,1:17.0,E. İlyasova makes free throw 1 of 2,,107,109
469,4,1:17.0,E. İlyasova makes free throw 2 of 2,,108,109
470,4,1:17.0,,Orlando full timeout,108,109
471,4,0:52.0,,E. Fournier misses 3-pt jump shot from 26 ft,108,109
472,4,0:51.0,Defensive rebound by T. McConnell,,108,109
473,4,0:35.0,D. Šarić makes 2-pt layup at rim (assist by T. McConnell),,110,109
474,4,0:35.0,,Orlando full timeout,110,109
475,4,0:34.0,,Orlando full timeout,110,109
476,4,0:27.0,,N. Vučević makes 2-pt hook shot from 7 ft,110,111
477,4,0:27.0,Philadelphia full timeout,,110,111
478,4,0:27.0,,E. Payton enters the game for D. Augustin,110,111
479,4,0:15.0,E. İlyasova misses 2-pt jump shot from 21 ft (block by N. Vučević),,110,111
480,4,0:14.0,Offensive rebound by Team,,110,111
481,4,0:06.0,T. McConnell makes 2-pt jump shot from 9 ft,,112,111
482,4,0:02.0,,Turnover by E. Fournier (bad pass; steal by T. McConnell),112,111
