,QUARTER,TIME_REMAINING,PHOENIX_ACTION,DALLAS_ACTION,PHOENIX_SCORE,DALLAS_SCORE
386,4,4:47.0,,Y. Ferrell makes 2-pt jump shot from 17 ft,84,88
387,4,4:32.0,E. Bledsoe makes 3-pt jump shot from 24 ft,,87,88
388,4,4:10.0,,H. Barnes misses 2-pt jump shot from 15 ft,87,88
389,4,4:08.0,Defensive rebound by M. Chriss,,87,88
390,4,3:55.0,D. Booker makes 2-pt jump shot from 16 ft,,89,88
391,4,3:55.0,Shooting foul by Y. Ferrell (drawn by D. Booker),,89,88
392,4,3:55.0,D. Booker makes free throw 1 of 1,,90,88
393,4,3:45.0,,Shooting foul by D. Booker (drawn by Y. Ferrell),90,88
394,4,3:45.0,,Y. Ferrell makes free throw 1 of 2,90,89
395,4,3:45.0,,Y. Ferrell makes free throw 2 of 2,90,90
396,4,3:37.0,Turnover by E. Bledsoe (offensive foul),,90,90
397,4,3:37.0,,Offensive charge foul by E. Bledsoe (drawn by D. Harris),90,90
398,4,3:24.0,,Shooting foul by M. Chriss (drawn by H. Barnes),90,90
399,4,3:24.0,,H. Barnes makes free throw 1 of 2,90,91
400,4,3:24.0,,H. Barnes makes free throw 2 of 2,90,92
401,4,3:10.0,Violation by Team (jump ball),,90,92
402,4,3:04.0,Personal foul by W. Matthews (drawn by D. Booker),,90,92
403,4,3:04.0,,Dallas full timeout,90,92
404,4,2:57.0,T. Warren makes 2-pt jump shot from 8 ft (assist by T. Ulis),,92,92
405,4,2:35.0,,Personal foul by D. Booker (drawn by H. Barnes),92,92
406,4,2:35.0,,H. Barnes misses free throw 1 of 2,92,92
407,4,2:35.0,,Offensive rebound by Team,92,92
408,4,2:35.0,,D. Nowitzki enters the game for Y. Ferrell,92,92
409,4,2:35.0,,H. Barnes makes free throw 2 of 2,92,93
410,4,2:22.0,D. Booker misses 2-pt jump shot from 15 ft,,92,93
411,4,2:21.0,,Defensive rebound by W. Matthews,92,93
412,4,2:05.0,,D. Harris makes 3-pt jump shot from 24 ft (assist by D. Nowitzki),92,96
413,4,2:03.0,Phoenix full timeout,,92,96
414,4,1:40.0,D. Booker makes 2-pt jump shot from 8 ft,,94,96
415,4,1:31.0,,D. Harris misses 3-pt jump shot from 25 ft,94,96
416,4,1:30.0,Defensive rebound by T. Warren,,94,96
417,4,1:16.0,D. Booker makes 2-pt layup from 2 ft,,96,96
418,4,1:01.0,,Shooting foul by T. Warren (drawn by H. Barnes),96,96
419,4,1:01.0,,H. Barnes makes free throw 1 of 2,96,97
420,4,1:01.0,,H. Barnes makes free throw 2 of 2,96,98
421,4,0:46.0,D. Booker makes 2-pt jump shot from 11 ft,,98,98
422,4,0:29.0,,W. Matthews misses 3-pt jump shot from 26 ft,98,98
423,4,0:28.0,Defensive rebound by T. Warren,,98,98
424,4,0:10.0,Personal foul by W. Matthews (drawn by D. Booker),,98,98
425,4,0:10.0,Phoenix full timeout,,98,98
426,4,0:10.0,,Y. Ferrell enters the game for D. Nowitzki,98,98
427,4,0:01.0,D. Booker makes 2-pt jump shot from 19 ft,,100,98
