,QUARTER,TIME_REMAINING,DENVER_ACTION,LA LAKERS_ACTION,DENVER_SCORE,LA LAKERS_SCORE
52,1,5:17.0,,L. Williams makes free throw 1 of 3,23,15
53,1,5:17.0,,L. Williams makes free throw 2 of 3,23,16
54,1,5:17.0,,L. Williams makes free throw 3 of 3,23,17
55,1,5:07.0,N. Jokić misses 2-pt jump shot from 4 ft (block by I. Zubac),,23,17
56,1,5:05.0,,Defensive rebound by J. Calderón,23,17
57,1,4:50.0,,J. Calderón misses 2-pt jump shot from 19 ft,23,17
58,1,4:47.0,,Offensive rebound by I. Zubac,23,17
59,1,4:47.0,,I. Zubac misses 2-pt layup from 2 ft (block by N. Jokić),23,17
60,1,4:45.0,Defensive rebound by N. Jokić,,23,17
61,1,4:41.0,N. Jokić misses 2-pt layup from 1 ft,,23,17
62,1,4:40.0,,Defensive rebound by I. Zubac,23,17
63,1,4:32.0,,L. Williams makes 2-pt jump shot from 8 ft,23,19
64,1,4:24.0,W. Barton makes 3-pt jump shot from 26 ft,,26,19
65,1,4:08.0,,I. Zubac makes 2-pt hook shot from 8 ft (assist by J. Calderón),26,21
66,1,3:57.0,K. Faried makes 2-pt jump shot from 8 ft (assist by E. Mudiay),,28,21
67,1,3:45.0,,Turnover by T. Black (lost ball; steal by K. Faried),28,21
68,1,3:37.0,D. Gallinari makes 3-pt jump shot from 24 ft (assist by W. Barton),,31,21
69,1,3:25.0,,Turnover by J. Calderón (step out of bounds),31,21
70,1,3:25.0,J. Nelson enters the game for E. Mudiay,,31,21
71,1,3:25.0,W. Chandler enters the game for K. Faried,,31,21
72,1,3:13.0,W. Barton makes 3-pt jump shot from 27 ft,,34,21
73,1,2:58.0,Denver full timeout,,34,21
74,1,2:58.0,,B. Ingram enters the game for T. Black,34,21
75,1,2:58.0,,J. Randle enters the game for J. Calderón,34,21
76,1,2:50.0,,L. Williams misses 2-pt layup from 3 ft (block by W. Chandler),34,21
77,1,2:46.0,Defensive rebound by W. Chandler,,34,21
78,1,2:43.0,W. Barton misses 2-pt layup from 2 ft,,34,21
79,1,2:42.0,,Defensive rebound by I. Zubac,34,21
80,1,2:32.0,,Shooting foul by N. Jokić (drawn by J. Randle),34,21
81,1,2:32.0,,J. Randle makes free throw 1 of 2,34,22
82,1,2:32.0,,J. Randle makes free throw 2 of 2,34,23
83,1,2:10.0,J. Nelson makes 2-pt jump shot from 8 ft (assist by W. Chandler),,36,23
84,1,2:04.0,,J. Clarkson misses 2-pt jump shot from 18 ft,36,23
85,1,1:58.0,Defensive rebound by N. Jokić,,36,23
86,1,1:58.0,N. Jokić misses 3-pt jump shot from 26 ft,,36,23
87,1,1:54.0,,Defensive rebound by Team,36,23
88,1,1:54.0,J. Nurkić enters the game for N. Jokić,,36,23
89,1,1:35.0,,J. Randle misses 2-pt layup from 3 ft,36,23
90,1,1:32.0,,Offensive rebound by I. Zubac,36,23
91,1,1:32.0,,I. Zubac misses 2-pt layup from 1 ft,36,23
92,1,1:30.0,,Offensive rebound by I. Zubac,36,23
93,1,1:29.0,,I. Zubac misses 2-pt layup from 1 ft,36,23
94,1,1:28.0,Defensive rebound by J. Nurkić,,36,23
95,1,1:20.0,D. Gallinari misses 3-pt jump shot from 26 ft,,36,23
96,1,1:18.0,Offensive rebound by J. Nelson,,36,23
97,1,1:07.0,D. Gallinari makes 2-pt dunk at rim,,38,23
98,1,0:42.0,,B. Ingram misses 3-pt jump shot from 24 ft,38,23
99,1,0:41.0,Defensive rebound by D. Gallinari,,38,23
100,1,0:31.0,W. Chandler misses 2-pt jump shot from 18 ft,,38,23
101,1,0:28.0,,Defensive rebound by I. Zubac,38,23
102,1,0:08.0,,J. Randle makes 2-pt layup from 2 ft (assist by J. Clarkson),38,25
103,1,0:08.0,,Shooting foul by W. Chandler (drawn by J. Randle),38,25
104,1,0:08.0,J. Murray enters the game for W. Barton,,38,25
105,1,0:08.0,,J. Randle makes free throw 1 of 1,38,26
106,1,0:04.0,Personal take foul by J. Clarkson (drawn by J. Nelson),,38,26
107,1,0:01.0,D. Gallinari makes 2-pt layup from 3 ft (assist by J. Nurkić),,40,26
108,1,0:01.0,Shooting block foul by J. Randle (drawn by D. Gallinari),,40,26
109,1,0:01.0,D. Gallinari misses free throw 1 of 1,,40,26
110,1,0:00.0,,Defensive rebound by J. Randle,40,26
111,2,11:44.0,J. Hernangómez misses 3-pt jump shot from 26 ft,,40,26
112,2,11:42.0,,Defensive rebound by L. Williams,40,26
113,2,11:37.0,,Shooting foul by J. Murray (drawn by L. Williams),40,26
114,2,11:37.0,,L. Williams makes 2-pt layup from 2 ft,40,28
115,2,11:37.0,,L. Williams makes free throw 1 of 1,40,29
116,2,11:25.0,J. Murray misses 3-pt jump shot from 26 ft,,40,29
117,2,11:24.0,,Defensive rebound by J. Randle,40,29
118,2,11:23.0,,Personal take foul by J. Nelson (drawn by J. Randle),40,29
119,2,11:14.0,,J. Clarkson makes 2-pt jump shot from 17 ft (assist by B. Ingram),40,31
120,2,11:05.0,Turnover by J. Nelson (bad pass),,40,31
121,2,10:53.0,,J. Clarkson makes 2-pt layup from 1 ft,40,33
122,2,10:39.0,W. Chandler misses 3-pt jump shot from 25 ft,,40,33
123,2,10:38.0,Offensive rebound by J. Hernangómez,,40,33
124,2,10:19.0,J. Nurkić makes 2-pt jump shot from 3 ft (assist by J. Nelson),,42,33
125,2,10:09.0,,L. Williams misses 3-pt jump shot from 26 ft,42,33
126,2,10:05.0,Defensive rebound by J. Nurkić,,42,33
127,2,9:53.0,W. Chandler misses 2-pt layup from 4 ft,,42,33
128,2,9:48.0,,Defensive rebound by I. Zubac,42,33
129,2,9:38.0,,J. Clarkson misses 2-pt layup from 2 ft,42,33
130,2,9:38.0,Defensive rebound by Team,,42,33
131,2,9:17.0,W. Chandler makes 2-pt jump shot from 17 ft,,44,33
132,2,9:05.0,,L. Williams misses 2-pt jump shot from 6 ft,44,33
133,2,9:05.0,,Offensive rebound by Team,44,33
134,2,9:05.0,,T. Black enters the game for I. Zubac,44,33
135,2,8:48.0,,T. Black makes 2-pt layup from 3 ft (assist by L. Williams),44,35
136,2,8:43.0,,Offensive charge foul by J. Nelson (drawn by L. Williams),44,35
137,2,8:43.0,Turnover by J. Nelson (offensive foul),,44,35
138,2,8:43.0,Official timeout,,44,35
139,2,8:33.0,,B. Ingram misses 2-pt layup from 3 ft (block by J. Murray),44,35
140,2,8:33.0,,Offensive rebound by Team,44,35
141,2,8:26.0,,B. Ingram misses 2-pt jump shot from 5 ft,44,35
142,2,8:23.0,Defensive rebound by W. Chandler,,44,35
143,2,8:15.0,Turnover by J. Nelson (bad pass; steal by B. Ingram),,44,35
144,2,8:10.0,,B. Ingram makes 2-pt dunk at rim,44,37
145,2,8:04.0,Turnover by J. Murray (bad pass; steal by J. Clarkson),,44,37
146,2,7:59.0,,L. Williams misses 3-pt jump shot from 27 ft,44,37
147,2,7:54.0,,Offensive rebound by J. Randle,44,37
148,2,7:45.0,,J. Randle misses 2-pt layup from 2 ft (block by J. Murray),44,37
149,2,7:44.0,,Offensive rebound by J. Randle,44,37
150,2,7:37.0,,J. Randle misses 2-pt jump shot from 5 ft (block by J. Hernangómez),44,37
151,2,7:35.0,,Offensive rebound by T. Black,44,37
152,2,7:34.0,,T. Black misses 2-pt layup from 2 ft,44,37
153,2,7:32.0,,Offensive rebound by T. Black,44,37
154,2,7:31.0,,T. Black misses 2-pt layup from 1 ft,44,37
155,2,7:31.0,,Offensive rebound by Team,44,37
156,2,7:31.0,Denver full timeout,,44,37
157,2,7:25.0,,J. Clarkson makes 3-pt jump shot from 26 ft (assist by J. Randle),44,40
158,2,7:07.0,Shooting foul by T. Black (drawn by J. Nurkić),,44,40
159,2,7:07.0,J. Nurkić misses free throw 1 of 2,,44,40
160,2,7:07.0,Offensive rebound by Team,,44,40
161,2,7:07.0,K. Faried enters the game for J. Hernangómez,,44,40
162,2,7:07.0,J. Nurkić makes free throw 2 of 2,,45,40
163,2,6:53.0,,J. Clarkson misses 3-pt jump shot from 26 ft,45,40
164,2,6:52.0,Defensive rebound by J. Nurkić,,45,40
165,2,6:44.0,Offensive foul by J. Nurkić (drawn by L. Williams),,45,40
166,2,6:44.0,Turnover by J. Nurkić (offensive foul),,45,40
167,2,6:44.0,,D. Russell enters the game for L. Williams,45,40
168,2,6:31.0,,T. Black makes 2-pt hook shot from 3 ft,45,42
169,2,6:18.0,W. Chandler makes 2-pt jump shot from 3 ft,,47,42
170,2,6:18.0,Shooting foul by B. Ingram (drawn by W. Chandler),,47,42
171,2,6:18.0,E. Mudiay enters the game for J. Nelson,,47,42
172,2,6:18.0,N. Jokić enters the game for J. Nurkić,,47,42
173,2,6:18.0,W. Chandler makes free throw 1 of 1,,48,42
174,2,5:56.0,,B. Ingram misses 3-pt jump shot from 27 ft,48,42
175,2,5:56.0,Defensive rebound by Team,,48,42
176,2,5:56.0,,N. Young enters the game for J. Clarkson,48,42
177,2,5:36.0,Turnover by J. Murray (bad pass; steal by N. Young),,48,42
178,2,5:32.0,,Shooting foul by J. Murray (drawn by N. Young),48,42
179,2,5:32.0,,N. Young makes free throw 1 of 2,48,43
180,2,5:32.0,W. Barton enters the game for J. Murray,,48,43
181,2,5:32.0,D. Gallinari enters the game for W. Chandler,,48,43
182,2,5:32.0,,N. Young makes free throw 2 of 2,48,44
183,2,5:19.0,W. Barton makes 2-pt jump shot from 2 ft,,50,44
184,2,4:58.0,,Turnover by J. Randle (traveling),50,44
185,2,4:42.0,Shooting foul by N. Young (drawn by W. Barton),,50,44
186,2,4:42.0,W. Barton misses free throw 1 of 2,,50,44
187,2,4:42.0,Offensive rebound by Team,,50,44
188,2,4:42.0,W. Barton makes free throw 2 of 2,,51,44
189,2,4:17.0,,J. Randle misses 2-pt jump shot from 20 ft,51,44
190,2,4:15.0,Defensive rebound by D. Gallinari,,51,44
191,2,4:08.0,W. Barton makes 3-pt jump shot from 25 ft (assist by D. Gallinari),,54,44
192,2,4:04.0,,LA Lakers full timeout,54,44
193,2,4:04.0,,J. Clarkson enters the game for B. Ingram,54,44
194,2,3:43.0,,N. Young misses 3-pt jump shot from 27 ft,54,44
195,2,3:41.0,,Offensive rebound by T. Black,54,44
196,2,3:29.0,,N. Young misses 2-pt layup from 1 ft (block by N. Jokić),54,44
197,2,3:28.0,,Offensive rebound by N. Young,54,44
198,2,3:22.0,,N. Young makes 3-pt jump shot from 23 ft,54,47
199,2,2:56.0,W. Barton makes 2-pt layup from 1 ft,,56,47
200,2,2:40.0,,D. Russell misses 2-pt jump shot from 20 ft,56,47
201,2,2:39.0,,Offensive rebound by J. Randle,56,47
202,2,2:28.0,,D. Russell misses 3-pt jump shot from 26 ft,56,47
203,2,2:27.0,Defensive rebound by W. Barton,,56,47
204,2,2:15.0,K. Faried makes 2-pt jump shot from 6 ft (assist by D. Gallinari),,58,47
205,2,2:04.0,,D. Russell misses 2-pt layup from 2 ft (block by N. Jokić),58,47
206,2,2:03.0,,Offensive rebound by D. Russell,58,47
207,2,1:57.0,,D. Russell makes 3-pt jump shot from 25 ft (assist by N. Young),58,50
208,2,1:42.0,K. Faried misses 2-pt jump shot from 19 ft,,58,50
209,2,1:41.0,,Defensive rebound by T. Black,58,50
210,2,1:35.0,,T. Black makes 2-pt dunk at rim (assist by J. Randle),58,52
211,2,1:24.0,Personal foul by D. Russell (drawn by E. Mudiay),,58,52
212,2,1:20.0,Shooting foul by T. Black (drawn by N. Jokić),,58,52
213,2,1:20.0,N. Jokić makes free throw 1 of 3,,59,52
214,2,1:20.0,N. Jokić misses free throw 2 of 3,,59,52
215,2,1:20.0,Offensive rebound by Team,,59,52
216,2,1:20.0,N. Jokić makes free throw 3 of 3,,60,52
217,2,1:00.0,,J. Randle misses 2-pt jump shot from 5 ft,60,52
218,2,1:00.0,Defensive rebound by K. Faried,,60,52
219,2,0:38.0,K. Faried makes 2-pt jump shot from 5 ft (assist by E. Mudiay),,62,52
220,2,0:33.0,,Turnover by D. Russell (lost ball; steal by E. Mudiay),62,52
221,2,0:31.0,E. Mudiay makes 2-pt dunk at rim,,64,52
222,2,0:09.0,,N. Young misses 3-pt jump shot from 26 ft,64,52
223,2,0:09.0,,Offensive rebound by T. Black,64,52
224,2,0:09.0,,T. Black makes 2-pt layup from 3 ft,64,54
225,2,0:06.0,Shooting foul by T. Black (drawn by E. Mudiay),,64,54
226,2,0:06.0,E. Mudiay makes free throw 1 of 2,,65,54
227,2,0:06.0,,L. Williams enters the game for T. Black,65,54
228,2,0:06.0,W. Chandler enters the game for N. Jokić,,65,54
229,2,0:06.0,E. Mudiay makes free throw 2 of 2,,66,54
230,2,0:03.0,,Turnover by J. Randle (offensive foul),66,54
231,2,0:03.0,Offensive charge foul by J. Randle (drawn by K. Faried),,66,54
232,2,0:03.0,,T. Black enters the game for J. Randle,66,54
233,2,0:03.0,,B. Ingram enters the game for L. Williams,66,54
234,2,0:03.0,N. Jokić enters the game for K. Faried,,66,54
235,2,0:01.0,E. Mudiay misses 2-pt jump shot from 9 ft,,66,54
236,2,0:00.0,Offensive rebound by Team,,66,54
237,3,11:49.0,Offensive foul by N. Jokić (drawn by B. Ingram),,66,54
238,3,11:49.0,Turnover by N. Jokić (offensive foul),,66,54
239,3,11:37.0,,N. Young makes 2-pt jump shot from 21 ft (assist by B. Ingram),66,56
240,3,11:20.0,Turnover by D. Gallinari (lost ball; steal by J. Randle),,66,56
241,3,11:15.0,,J. Randle makes 2-pt dunk at rim (assist by D. Russell),66,58
242,3,10:58.0,D. Gallinari makes 2-pt jump shot from 13 ft,,68,58
243,3,10:50.0,,Personal foul by N. Jokić (drawn by T. Mozgov),68,58
244,3,10:44.0,,D. Russell misses 2-pt jump shot from 12 ft,68,58
245,3,10:43.0,Defensive rebound by K. Faried,,68,58
246,3,10:34.0,W. Barton makes 3-pt jump shot from 27 ft,,71,58
247,3,10:12.0,,B. Ingram makes 3-pt jump shot from 24 ft (assist by D. Russell),71,61
248,3,9:59.0,D. Gallinari misses 2-pt jump shot from 10 ft,,71,61
249,3,9:57.0,,Defensive rebound by J. Randle,71,61
250,3,9:53.0,,Turnover by J. Randle (bad pass; steal by D. Gallinari),71,61
251,3,9:48.0,K. Faried makes 2-pt layup from 2 ft (assist by D. Gallinari),,73,61
252,3,9:39.0,,D. Russell makes 2-pt layup from 1 ft,73,63
253,3,9:25.0,Personal foul by J. Randle (drawn by N. Jokić),,73,63
254,3,9:17.0,N. Jokić makes 3-pt jump shot from 27 ft (assist by W. Barton),,76,63
255,3,9:00.0,,D. Russell misses 2-pt jump shot from 4 ft,76,63
256,3,8:59.0,,Offensive rebound by Team,76,63
257,3,8:47.0,,B. Ingram misses 3-pt jump shot from 26 ft,76,63
258,3,8:46.0,Defensive rebound by N. Jokić,,76,63
259,3,8:35.0,K. Faried makes 2-pt layup from 2 ft (assist by W. Barton),,78,63
260,3,8:14.0,,N. Young makes 3-pt jump shot from 26 ft (assist by J. Randle),78,66
261,3,8:03.0,D. Gallinari misses 3-pt jump shot from 27 ft,,78,66
262,3,8:02.0,,Defensive rebound by D. Russell,78,66
263,3,7:44.0,,Turnover by J. Randle (bad pass),78,66
264,3,7:36.0,E. Mudiay makes 2-pt jump shot from 15 ft (assist by K. Faried),,80,66
265,3,7:36.0,Shooting foul by D. Russell (drawn by E. Mudiay),,80,66
266,3,7:36.0,E. Mudiay misses free throw 1 of 1,,80,66
267,3,7:35.0,Offensive rebound by N. Jokić,,80,66
268,3,7:34.0,N. Jokić makes 2-pt dunk at rim,,82,66
269,3,7:33.0,,LA Lakers full timeout,82,66
270,3,7:33.0,,T. Black enters the game for B. Ingram,82,66
271,3,7:33.0,,I. Zubac enters the game for J. Randle,82,66
272,3,7:33.0,,J. Calderón enters the game for T. Mozgov,82,66
273,3,7:33.0,,L. Williams enters the game for N. Young,82,66
274,3,7:33.0,,J. Clarkson enters the game for D. Russell,82,66
275,3,7:20.0,,I. Zubac makes 2-pt jump shot from 18 ft (assist by L. Williams),82,68
276,3,7:03.0,W. Barton misses 2-pt layup from 3 ft (block by T. Black),,82,68
277,3,7:01.0,,Defensive rebound by T. Black,82,68
278,3,6:56.0,,Turnover by J. Clarkson (bad pass),82,68
279,3,6:48.0,Personal foul by J. Clarkson (drawn by D. Gallinari),,82,68
280,3,6:33.0,N. Jokić misses 3-pt jump shot from 26 ft,,82,68
281,3,6:32.0,,Offensive rebound by I. Zubac,82,68
282,3,6:16.0,,J. Clarkson misses 3-pt jump shot from 25 ft,82,68
283,3,6:14.0,Defensive rebound by K. Faried,,82,68
284,3,6:09.0,Turnover by K. Faried (lost ball; steal by J. Clarkson),,82,68
285,3,6:04.0,,J. Clarkson misses 2-pt layup from 1 ft,82,68
286,3,6:04.0,Defensive rebound by Team,,82,68
287,3,5:54.0,K. Faried makes 2-pt jump shot from 3 ft (assist by E. Mudiay),,84,68
288,3,5:40.0,,T. Black makes 2-pt hook shot from 6 ft (assist by I. Zubac),84,70
289,3,5:25.0,E. Mudiay makes 2-pt jump shot from 10 ft,,86,70
290,3,5:15.0,,I. Zubac misses 2-pt jump shot from 3 ft,86,70
291,3,5:09.0,,Offensive rebound by T. Black,86,70
292,3,5:09.0,,T. Black makes 2-pt dunk at rim,86,72
293,3,5:01.0,N. Jokić misses 3-pt jump shot from 26 ft,,86,72
294,3,4:59.0,,Defensive rebound by Team,86,72
295,3,4:45.0,,I. Zubac misses 2-pt jump shot from 3 ft,86,72
296,3,4:44.0,Defensive rebound by K. Faried,,86,72
297,3,4:38.0,Turnover by E. Mudiay (bad pass; steal by I. Zubac),,86,72
298,3,4:21.0,,T. Black makes 2-pt layup from 1 ft (assist by J. Calderón),86,74
299,3,4:21.0,Denver full timeout,,86,74
300,3,4:21.0,J. Nelson enters the game for K. Faried,,86,74
301,3,4:21.0,W. Chandler enters the game for E. Mudiay,,86,74
302,3,4:05.0,W. Chandler misses 3-pt jump shot from 23 ft,,86,74
303,3,4:04.0,,Defensive rebound by L. Williams,86,74
304,3,3:57.0,,T. Black misses 2-pt layup from 1 ft (block by W. Chandler),86,74
305,3,3:54.0,Defensive rebound by N. Jokić,,86,74
306,3,3:48.0,W. Barton makes 3-pt jump shot from 24 ft,,89,74
307,3,3:36.0,,Personal foul by W. Barton (drawn by J. Clarkson),89,74
308,3,3:36.0,,B. Ingram enters the game for J. Calderón,89,74
309,3,3:28.0,,J. Clarkson makes 2-pt jump shot from 16 ft (assist by B. Ingram),89,76
310,3,3:18.0,W. Barton misses 2-pt layup from 1 ft,,89,76
311,3,3:14.0,Offensive rebound by N. Jokić,,89,76
312,3,3:14.0,N. Jokić makes 2-pt layup from 1 ft,,91,76
313,3,3:07.0,,L. Williams makes 2-pt jump shot from 5 ft,91,78
314,3,2:55.0,N. Jokić makes 2-pt jump shot from 7 ft,,93,78
315,3,2:44.0,,J. Clarkson misses 2-pt jump shot from 18 ft,93,78
316,3,2:40.0,Defensive rebound by W. Chandler,,93,78
317,3,2:29.0,N. Jokić makes 2-pt jump shot from 14 ft (assist by W. Barton),,95,78
318,3,2:29.0,,LA Lakers full timeout,95,78
319,3,2:29.0,,N. Young enters the game for I. Zubac,95,78
320,3,2:29.0,J. Hernangómez enters the game for D. Gallinari,,95,78
321,3,2:19.0,,L. Williams misses 3-pt jump shot from 25 ft,95,78
322,3,2:19.0,,Offensive rebound by Team,95,78
323,3,2:19.0,Loose ball foul by J. Hernangómez,,95,78
324,3,2:11.0,,B. Ingram makes 2-pt jump shot from 14 ft,95,80
325,3,2:03.0,Shooting foul by J. Clarkson (drawn by W. Barton),,95,80
326,3,2:03.0,W. Barton misses free throw 1 of 3,,95,80
327,3,2:03.0,Offensive rebound by Team,,95,80
328,3,2:03.0,W. Barton makes free throw 2 of 3,,96,80
329,3,2:03.0,W. Barton makes free throw 3 of 3,,97,80
330,3,1:52.0,,J. Clarkson makes 2-pt jump shot from 8 ft,97,82
331,3,1:24.0,N. Jokić misses 3-pt jump shot from 27 ft,,97,82
332,3,1:22.0,Offensive rebound by W. Chandler,,97,82
333,3,1:14.0,N. Jokić makes 2-pt jump shot from 9 ft (assist by W. Barton),,99,82
334,3,1:04.0,,T. Black misses 2-pt layup from 3 ft (block by W. Chandler),99,82
335,3,1:04.0,Offensive rebound by W. Chandler,,99,82
336,3,0:51.0,N. Jokić makes 2-pt jump shot from 7 ft (assist by J. Nelson),,101,82
337,3,0:44.0,,B. Ingram makes 2-pt dunk at rim (assist by L. Williams),101,84
338,3,0:31.0,,Offensive charge foul by W. Barton (drawn by T. Black),101,84
339,3,0:31.0,Turnover by W. Barton (offensive foul),,101,84
340,3,0:09.0,,T. Black misses 2-pt layup from 1 ft,101,84
341,3,0:08.0,,Offensive rebound by T. Black,101,84
342,3,0:08.0,,T. Black misses 2-pt layup from 1 ft,101,84
343,3,0:04.0,Defensive rebound by N. Jokić,,101,84
344,3,0:00.0,W. Barton misses 2-pt jump shot from 21 ft,,101,84
345,3,0:00.0,Offensive rebound by Team,,101,84
346,4,11:42.0,,L. Williams makes 2-pt jump shot from 4 ft,101,86
347,4,11:27.0,W. Chandler makes 2-pt layup from 2 ft (assist by J. Nelson),,103,86
348,4,11:19.0,,L. Williams misses 2-pt jump shot from 14 ft,103,86
349,4,11:19.0,,Offensive rebound by Team,103,86
350,4,11:16.0,,B. Ingram misses 2-pt jump shot from 17 ft,103,86
351,4,11:15.0,Defensive rebound by J. Murray,,103,86
352,4,11:06.0,Turnover by J. Murray (bad pass; steal by N. Young),,103,86
353,4,11:00.0,,N. Young misses 3-pt jump shot from 26 ft,103,86
354,4,10:59.0,Defensive rebound by D. Gallinari,,103,86
355,4,10:38.0,D. Gallinari misses 3-pt jump shot from 25 ft,,103,86
356,4,10:37.0,,Defensive rebound by I. Zubac,103,86
357,4,10:28.0,,I. Zubac makes 2-pt dunk at rim (assist by J. Clarkson),103,88
358,4,10:28.0,Denver full timeout,,103,88
359,4,10:09.0,J. Murray misses 2-pt layup from 3 ft (block by I. Zubac),,103,88
360,4,10:09.0,Offensive rebound by Team,,103,88
361,4,10:03.0,W. Chandler misses 2-pt jump shot from 21 ft,,103,88
362,4,10:02.0,,Defensive rebound by B. Ingram,103,88
363,4,9:57.0,,N. Young makes 2-pt jump shot from 15 ft (assist by B. Ingram),103,90
364,4,9:36.0,Turnover by W. Chandler (lost ball; steal by N. Young),,103,90
365,4,9:30.0,,N. Young misses 3-pt jump shot from 27 ft,103,90
366,4,9:28.0,Defensive rebound by D. Gallinari,,103,90
367,4,9:23.0,Turnover by W. Chandler (bad pass; steal by B. Ingram),,103,90
368,4,9:20.0,,Shooting block foul by D. Gallinari (drawn by J. Clarkson),103,90
369,4,9:20.0,,J. Clarkson makes free throw 1 of 2,103,91
370,4,9:20.0,,J. Clarkson makes free throw 2 of 2,103,92
371,4,8:59.0,D. Gallinari misses 3-pt jump shot from 25 ft,,103,92
372,4,8:58.0,Offensive rebound by K. Faried,,103,92
373,4,8:56.0,Shooting foul by J. Clarkson (drawn by K. Faried),,103,92
374,4,8:56.0,K. Faried misses free throw 1 of 2,,103,92
375,4,8:56.0,Offensive rebound by Team,,103,92
376,4,8:56.0,Violation by Team (jump ball),,103,92
377,4,8:56.0,K. Faried misses free throw 2 of 2,,103,92
378,4,8:51.0,,Defensive rebound by B. Ingram,103,92
379,4,8:38.0,,Turnover by I. Zubac (bad pass; steal by J. Nelson),103,92
380,4,8:26.0,W. Chandler makes 2-pt dunk at rim (assist by J. Nelson),,105,92
381,4,8:25.0,,LA Lakers full timeout,105,92
382,4,8:10.0,,J. Clarkson misses 2-pt jump shot from 6 ft (block by W. Chandler),105,92
383,4,8:07.0,,Offensive rebound by L. Williams,105,92
