,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,DETROIT_ACTION,MINNESOTA_SCORE,DETROIT_SCORE
383,4,5:18.0,Turnover by R. Rubio (lost ball; steal by K. Caldwell-Pope),,89,96
384,4,5:13.0,,M. Morris makes 2-pt layup at rim,89,98
385,4,5:13.0,Minnesota full timeout,,89,98
386,4,5:13.0,,I. Smith enters the game for R. Jackson,89,98
387,4,4:59.0,A. Wiggins misses 2-pt jump shot from 13 ft (block by K. Caldwell-Pope),,89,98
388,4,4:58.0,,Defensive rebound by M. Morris,89,98
389,4,4:37.0,,I. Smith makes 2-pt jump shot from 9 ft,89,100
390,4,4:25.0,A. Wiggins misses 2-pt layup from 1 ft (block by A. Drummond),,89,100
391,4,4:24.0,,Defensive rebound by A. Drummond,89,100
392,4,4:20.0,,Shooting foul by R. Rubio (drawn by M. Morris),89,100
393,4,4:20.0,,M. Morris makes free throw 1 of 2,89,101
394,4,4:20.0,G. Dieng enters the game for N. Bjelica,,89,101
395,4,4:20.0,,M. Morris makes free throw 2 of 2,89,102
396,4,4:07.0,A. Wiggins makes 2-pt dunk at rim,,91,102
397,4,4:00.0,,Personal take foul by G. Dieng (drawn by A. Drummond),91,102
398,4,4:00.0,,A. Baynes enters the game for A. Drummond,91,102
399,4,3:46.0,,J. Leuer makes 2-pt jump shot from 19 ft (assist by I. Smith),91,104
400,4,3:32.0,K. Towns makes 2-pt layup from 1 ft (assist by R. Rubio),,93,104
401,4,3:08.0,,I. Smith misses 2-pt jump shot from 11 ft,93,104
402,4,3:08.0,Defensive rebound by G. Dieng,,93,104
403,4,2:54.0,R. Rubio makes 3-pt jump shot from 25 ft (assist by G. Dieng),,96,104
404,4,2:41.0,,Personal foul by A. Wiggins (drawn by M. Morris),96,104
405,4,2:41.0,,M. Morris misses free throw 1 of 2,96,104
406,4,2:41.0,,Offensive rebound by Team,96,104
407,4,2:41.0,,M. Morris misses free throw 2 of 2,96,104
408,4,2:41.0,,Offensive rebound by A. Baynes,96,104
409,4,2:40.0,,A. Baynes misses 2-pt layup at rim,96,104
410,4,2:40.0,Defensive rebound by G. Dieng,,96,104
411,4,2:35.0,G. Dieng misses 2-pt jump shot from 20 ft,,96,104
412,4,2:32.0,,Defensive rebound by M. Morris,96,104
413,4,2:20.0,,I. Smith misses 2-pt layup from 1 ft,96,104
414,4,2:19.0,Defensive rebound by G. Dieng,,96,104
415,4,2:15.0,A. Wiggins misses 2-pt layup at rim,,96,104
416,4,2:14.0,Offensive rebound by K. Towns,,96,104
417,4,2:13.0,K. Towns misses 2-pt layup at rim,,96,104
418,4,2:12.0,Offensive rebound by K. Towns,,96,104
419,4,2:11.0,K. Towns makes 2-pt layup from 1 ft,,98,104
420,4,1:53.0,,K. Caldwell-Pope makes 2-pt jump shot from 22 ft (assist by J. Leuer),98,106
421,4,1:42.0,Personal foul by J. Leuer (drawn by K. Towns),,98,106
422,4,1:33.0,A. Wiggins makes 2-pt jump shot from 6 ft,,100,106
423,4,1:33.0,Shooting foul by K. Caldwell-Pope (drawn by A. Wiggins),,100,106
424,4,1:33.0,A. Wiggins makes free throw 1 of 1,,101,106
425,4,1:12.0,,M. Morris makes 2-pt jump shot from 20 ft,101,108
426,4,1:04.0,G. Dieng misses 2-pt jump shot from 8 ft,,101,108
427,4,1:04.0,Offensive rebound by Team,,101,108
428,4,0:59.0,A. Wiggins makes 2-pt jump shot from 21 ft,,103,108
429,4,0:42.0,,J. Leuer makes 2-pt jump shot from 19 ft (assist by I. Smith),103,110
430,4,0:36.0,Shooting foul by I. Smith (drawn by R. Rubio),,103,110
431,4,0:36.0,R. Rubio makes free throw 1 of 3,,104,110
432,4,0:36.0,R. Rubio makes free throw 2 of 3,,105,110
433,4,0:36.0,R. Rubio makes free throw 3 of 3,,106,110
434,4,0:24.0,,Personal foul by S. Muhammad (drawn by M. Morris),106,110
435,4,0:24.0,,M. Morris makes free throw 1 of 2,106,111
436,4,0:24.0,,S. Johnson enters the game for I. Smith,106,111
437,4,0:24.0,,M. Morris makes free throw 2 of 2,106,112
438,4,0:14.0,R. Rubio misses 3-pt jump shot from 27 ft,,106,112
439,4,0:14.0,,Defensive rebound by J. Leuer,106,112
440,4,0:14.0,,Personal foul by G. Dieng (drawn by J. Leuer),106,112
441,4,0:14.0,,J. Leuer makes free throw 1 of 2,106,113
442,4,0:14.0,,J. Leuer makes free throw 2 of 2,106,114
443,4,0:14.0,Minnesota full timeout,,106,114
444,4,0:14.0,N. Bjelica enters the game for G. Dieng,,106,114
445,4,0:11.0,K. Towns makes 2-pt dunk at rim (assist by N. Bjelica),,108,114
446,4,0:11.0,,Detroit full timeout,108,114
447,4,0:11.0,,B. Udrih enters the game for A. Baynes,108,114
448,4,0:11.0,,T. Harris enters the game for S. Johnson,108,114
449,4,0:03.0,,Personal foul by K. Towns (drawn by T. Harris),108,114
450,4,0:03.0,,T. Harris makes free throw 1 of 2,108,115
451,4,0:03.0,,S. Johnson enters the game for B. Udrih,108,115
452,4,0:03.0,,T. Harris makes free throw 2 of 2,108,116
453,4,0:01.0,A. Wiggins misses 3-pt jump shot from 31 ft,,108,116
454,4,0:00.0,Offensive rebound by Team,,108,116
