,QUARTER,TIME_REMAINING,DENVER_ACTION,GOLDEN STATE_ACTION,DENVER_SCORE,GOLDEN STATE_SCORE
383,4,7:25.0,,I. Clark enters the game for A. Iguodala,98,106
384,4,7:11.0,,D. West makes 2-pt layup from 2 ft (assist by S. Livingston),98,108
385,4,7:10.0,Denver full timeout,,98,108
386,4,7:10.0,,D. Green enters the game for K. Durant,98,108
387,4,6:57.0,Shooting foul by D. West (drawn by W. Chandler),,98,108
388,4,6:57.0,J. Nurkić makes free throw 1 of 2,,99,108
389,4,6:57.0,J. Nurkić makes free throw 2 of 2,,100,108
390,4,6:39.0,,S. Livingston makes 2-pt jump shot from 14 ft,100,110
391,4,6:28.0,J. Murray misses 3-pt jump shot from 27 ft,,100,110
392,4,6:27.0,,Defensive rebound by S. Livingston,100,110
393,4,6:19.0,E. Mudiay enters the game for J. Nelson,,100,110
394,4,6:19.0,,Z. Pachulia enters the game for D. West,100,110
395,4,6:07.0,,D. Green makes 3-pt jump shot from 27 ft (assist by K. Thompson),100,113
396,4,5:43.0,E. Mudiay misses 3-pt jump shot from 23 ft,,100,113
397,4,5:43.0,,Defensive rebound by Z. Pachulia,100,113
398,4,5:39.0,,Turnover by Z. Pachulia (bad pass; steal by J. Murray),100,113
399,4,5:36.0,J. Murray misses 3-pt jump shot from 27 ft,,100,113
400,4,5:34.0,Offensive rebound by J. Murray,,100,113
401,4,5:23.0,J. Nurkić makes 2-pt layup from 1 ft,,102,113
402,4,5:04.0,,K. Thompson makes 2-pt jump shot from 16 ft (assist by D. Green),102,115
403,4,4:48.0,W. Barton misses 2-pt jump shot from 19 ft,,102,115
404,4,4:47.0,Offensive rebound by Team,,102,115
405,4,4:47.0,Personal foul by Z. Pachulia (drawn by J. Nurkić),,102,115
406,4,4:47.0,,S. Curry enters the game for K. Thompson,102,115
407,4,4:47.0,D. Gallinari enters the game for J. Nurkić,,102,115
408,4,4:47.0,G. Harris enters the game for J. Murray,,102,115
409,4,4:47.0,N. Jokić enters the game for W. Barton,,102,115
410,4,4:37.0,E. Mudiay misses 2-pt layup from 1 ft,,102,115
411,4,4:34.0,,Defensive rebound by I. Clark,102,115
412,4,4:28.0,,Turnover by D. Green (bad pass),102,115
413,4,4:14.0,N. Jokić makes 2-pt jump shot from 17 ft (assist by E. Mudiay),,104,115
414,4,3:53.0,,S. Curry makes 3-pt jump shot from 29 ft (assist by D. Green),104,118
415,4,3:43.0,Turnover by E. Mudiay (lost ball; steal by S. Livingston),,104,118
416,4,3:37.0,,I. Clark misses 2-pt layup from 2 ft (block by W. Chandler),104,118
417,4,3:37.0,,Offensive rebound by D. Green,104,118
418,4,3:37.0,,Shooting foul by D. Gallinari (drawn by D. Green),104,118
419,4,3:37.0,,D. Green misses free throw 1 of 2,104,118
420,4,3:37.0,,Offensive rebound by Team,104,118
421,4,3:37.0,,K. Durant enters the game for Z. Pachulia,104,118
422,4,3:37.0,,K. Thompson enters the game for I. Clark,104,118
423,4,3:37.0,,A. Iguodala enters the game for S. Livingston,104,118
424,4,3:37.0,,D. Green makes free throw 2 of 2,104,119
425,4,3:28.0,Personal foul by D. Green (drawn by N. Jokić),,104,119
426,4,3:19.0,D. Gallinari makes 2-pt layup from 2 ft (assist by N. Jokić),,106,119
427,4,3:13.0,,K. Durant misses 3-pt jump shot from 26 ft,106,119
428,4,3:12.0,Defensive rebound by W. Chandler,,106,119
429,4,3:04.0,Shooting foul by K. Durant (drawn by N. Jokić),,106,119
430,4,3:04.0,N. Jokić makes free throw 1 of 2,,107,119
431,4,3:04.0,N. Jokić makes free throw 2 of 2,,108,119
432,4,2:42.0,,K. Thompson makes 2-pt jump shot from 9 ft,108,121
433,4,2:34.0,Official timeout,,108,121
434,4,2:25.0,N. Jokić makes 3-pt jump shot from 26 ft (assist by E. Mudiay),,111,121
435,4,2:10.0,,Turnover by D. Green (bad pass; steal by W. Chandler),111,121
436,4,2:02.0,D. Gallinari makes 2-pt dunk at rim (assist by N. Jokić),,113,121
437,4,1:47.0,,S. Curry misses 2-pt jump shot from 20 ft,113,121
438,4,1:45.0,Defensive rebound by D. Gallinari,,113,121
439,4,1:37.0,N. Jokić makes 2-pt jump shot from 8 ft (assist by D. Gallinari),,115,121
440,4,1:16.0,,K. Thompson misses 2-pt jump shot from 23 ft,115,121
441,4,1:14.0,Defensive rebound by N. Jokić,,115,121
442,4,1:06.0,G. Harris misses 3-pt jump shot from 25 ft,,115,121
443,4,1:05.0,,Defensive rebound by A. Iguodala,115,121
444,4,0:53.0,,D. Green makes 2-pt layup from 2 ft (assist by S. Curry),115,123
445,4,0:53.0,Denver full timeout,,115,123
446,4,0:48.0,D. Gallinari makes 2-pt layup from 2 ft,,117,123
447,4,0:43.0,,Personal foul by G. Harris (drawn by S. Curry),117,123
448,4,0:30.0,,S. Curry misses 3-pt jump shot from 24 ft,117,123
449,4,0:29.0,,Offensive rebound by D. Green,117,123
450,4,0:29.0,,D. Green makes 2-pt layup from 2 ft,117,125
451,4,0:28.0,Denver full timeout,,117,125
452,4,0:21.0,D. Gallinari misses 3-pt jump shot from 23 ft,,117,125
453,4,0:21.0,Offensive rebound by G. Harris,,117,125
454,4,0:17.0,G. Harris makes 2-pt layup from 1 ft,,119,125
455,4,0:14.0,,Personal foul by E. Mudiay (drawn by K. Thompson),119,125
456,4,0:14.0,,K. Thompson makes free throw 1 of 2,119,126
457,4,0:14.0,,K. Thompson makes free throw 2 of 2,119,127
458,4,0:04.0,E. Mudiay misses 3-pt jump shot from 27 ft,,119,127
459,4,0:01.0,,Defensive rebound by A. Iguodala,119,127
