,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,DETROIT_ACTION,CLEVELAND_SCORE,DETROIT_SCORE
395,4,1:33.0,Defensive rebound by L. James,,96,101
396,4,1:19.0,L. James makes 2-pt layup from 1 ft,,98,101
397,4,0:55.0,,R. Jackson makes 2-pt jump shot from 14 ft,98,103
398,4,0:55.0,Cleveland full timeout,,98,103
399,4,0:47.0,K. Irving misses 3-pt jump shot from 25 ft,,98,103
400,4,0:47.0,,Defensive rebound by T. Harris,98,103
401,4,0:22.0,,R. Jackson misses 2-pt layup from 2 ft,98,103
402,4,0:21.0,Defensive rebound by K. Irving,,98,103
403,4,0:20.0,D. Williams enters the game for C. Frye,,98,103
404,4,0:16.0,Turnover by R. Jefferson (offensive foul),,98,103
405,4,0:16.0,Offensive foul by R. Jefferson (drawn by R. Jackson),,98,103
406,4,0:16.0,,J. Leuer enters the game for A. Drummond,98,103
407,4,0:15.0,,Personal foul by R. Jefferson (drawn by T. Harris),98,103
408,4,0:15.0,,T. Harris misses free throw 1 of 2,98,103
409,4,0:15.0,,Offensive rebound by Team,98,103
410,4,0:15.0,C. Frye enters the game for R. Jefferson,,98,103
411,4,0:15.0,,T. Harris makes free throw 2 of 2,98,104
412,4,0:06.0,C. Frye makes 3-pt jump shot from 26 ft (assist by D. Williams),,101,104
413,4,0:05.0,,Personal foul by C. Frye (drawn by R. Jackson),101,104
414,4,0:05.0,,R. Jackson makes free throw 1 of 2,101,105
415,4,0:05.0,,R. Jackson makes free throw 2 of 2,101,106
416,4,0:05.0,Cleveland full timeout,,101,106
417,4,0:05.0,D. Williams enters the game for D. Williams,,101,106
418,4,0:03.0,K. Irving misses 3-pt jump shot from 27 ft,,101,106
419,4,0:00.0,Offensive rebound by K. Irving,,101,106
