,QUARTER,TIME_REMAINING,TORONTO_ACTION,CHARLOTTE_ACTION,TORONTO_SCORE,CHARLOTTE_SCORE
377,4,4:53.0,,Defensive rebound by Team,74,106
378,4,4:53.0,F. VanVleet enters the game for C. Joseph,,74,106
379,4,4:35.0,,T. Graham misses 2-pt layup from 3 ft (block by J. Poeltl),74,106
380,4,4:33.0,Defensive rebound by F. VanVleet,,74,106
381,4,4:20.0,F. VanVleet misses 2-pt layup from 1 ft,,74,106
382,4,4:19.0,,Defensive rebound by S. Hawes,74,106
383,4,4:09.0,,T. Graham misses 2-pt layup from 2 ft,74,106
384,4,4:08.0,Defensive rebound by J. Poeltl,,74,106
385,4,4:02.0,N. Powell misses 2-pt layup from 2 ft,,74,106
386,4,4:01.0,,Defensive rebound by B. Roberts,74,106
387,4,3:49.0,,S. Hawes makes 2-pt hook shot from 5 ft (assist by B. Roberts),74,108
388,4,3:28.0,T. Ross makes 2-pt layup from 2 ft,,76,108
389,4,3:12.0,,B. Roberts misses 2-pt layup from 1 ft (block by J. Sullinger),76,108
390,4,3:10.0,Defensive rebound by N. Powell,,76,108
391,4,3:06.0,F. VanVleet misses 3-pt jump shot from 24 ft,,76,108
392,4,3:04.0,Offensive rebound by F. VanVleet,,76,108
393,4,3:01.0,F. VanVleet misses 2-pt jump shot from 6 ft,,76,108
394,4,2:59.0,,Defensive rebound by T. Graham,76,108
395,4,2:51.0,,Shooting foul by J. Poeltl (drawn by B. Roberts),76,108
396,4,2:51.0,Toronto full timeout,,76,108
397,4,2:51.0,,B. Roberts misses free throw 1 of 2,76,108
398,4,2:51.0,,Offensive rebound by Team,76,108
399,4,2:51.0,P. Siakam enters the game for T. Ross,,76,108
400,4,2:51.0,,B. Roberts makes free throw 2 of 2,76,109
401,4,2:37.0,F. VanVleet misses 3-pt jump shot from 26 ft,,76,109
402,4,2:36.0,,Defensive rebound by S. Hawes,76,109
403,4,2:27.0,,R. Sessions makes 2-pt dunk at rim,76,111
404,4,2:05.0,F. VanVleet misses 2-pt layup from 1 ft,,76,111
405,4,2:04.0,,Defensive rebound by T. Graham,76,111
406,4,1:48.0,,S. Hawes makes 2-pt jump shot from 12 ft (assist by B. Roberts),76,113
407,4,1:28.0,N. Powell misses 3-pt jump shot from 25 ft,,76,113
408,4,1:27.0,,Defensive rebound by S. Hawes,76,113
409,4,1:04.0,,F. Kaminsky misses 3-pt jump shot from 25 ft,76,113
410,4,1:03.0,,Offensive rebound by T. Graham,76,113
411,4,0:52.0,,Turnover by T. Graham (lost ball),76,113
412,4,0:44.0,Offensive foul by J. Poeltl (drawn by B. Roberts),,76,113
413,4,0:44.0,Turnover by J. Poeltl (offensive foul),,76,113
414,4,0:28.0,,Turnover by Team (back court),76,113
415,4,0:14.0,F. VanVleet makes 2-pt layup from 1 ft,,78,113
