,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,SAN ANTONIO_ACTION,GOLDEN STATE_SCORE,SAN ANTONIO_SCORE
386,4,7:27.0,,D. Bertāns misses 3-pt jump shot from 24 ft,69,94
387,4,7:26.0,Defensive rebound by I. Clark,,69,94
388,4,7:15.0,Personal block foul by D. Bertāns (drawn by I. Clark),,69,94
389,4,7:15.0,I. Clark makes free throw 1 of 2,,70,94
390,4,7:15.0,I. Clark makes free throw 2 of 2,,71,94
391,4,7:02.0,,B. Forbes makes 3-pt jump shot from 24 ft (assist by D. Bertāns),71,97
392,4,6:39.0,M. Barnes misses 2-pt layup from 1 ft,,71,97
393,4,6:35.0,Offensive rebound by D. Jones,,71,97
394,4,6:35.0,D. Jones makes 2-pt layup from 1 ft,,73,97
395,4,6:26.0,,Turnover by B. Forbes (traveling),73,97
396,4,6:15.0,I. Clark makes 2-pt jump shot from 12 ft,,75,97
397,4,5:58.0,,Turnover by J. Simmons (lost ball; steal by P. McCaw),75,97
398,4,5:52.0,M. Barnes misses 3-pt jump shot from 23 ft,,75,97
399,4,5:50.0,,Defensive rebound by K. Anderson,75,97
400,4,5:40.0,,J. Anthony misses 2-pt jump shot from 6 ft,75,97
401,4,5:38.0,Defensive rebound by M. Barnes,,75,97
402,4,5:27.0,D. Jones misses 2-pt jump shot from 16 ft,,75,97
403,4,5:26.0,,Defensive rebound by K. Anderson,75,97
404,4,5:17.0,,J. Simmons misses 2-pt jump shot from 16 ft,75,97
405,4,5:14.0,Defensive rebound by M. Barnes,,75,97
406,4,5:12.0,Golden State full timeout,,75,97
407,4,5:12.0,K. Looney enters the game for M. Barnes,,75,97
408,4,4:53.0,K. Looney makes 2-pt jump shot from 8 ft,,77,97
409,4,4:36.0,,J. Simmons makes 2-pt layup from 2 ft,77,99
410,4,4:25.0,K. Looney misses 3-pt jump shot from 24 ft,,77,99
411,4,4:23.0,Offensive rebound by D. Jones,,77,99
412,4,4:16.0,D. Jones makes 2-pt layup from 1 ft (assist by P. McCaw),,79,99
413,4,3:52.0,,J. Simmons misses 2-pt jump shot from 17 ft,79,99
414,4,3:51.0,Defensive rebound by J. McAdoo,,79,99
415,4,3:37.0,,Offensive charge foul by K. Looney (drawn by D. Bertāns),79,99
416,4,3:37.0,Turnover by K. Looney (offensive foul),,79,99
417,4,3:27.0,,J. Anthony makes 2-pt layup from 1 ft (assist by D. Bertāns),79,101
418,4,3:12.0,J. McAdoo misses 2-pt jump shot from 22 ft,,79,101
419,4,3:12.0,Offensive rebound by Team,,79,101
420,4,3:07.0,Personal foul by J. Anthony (drawn by I. Clark),,79,101
421,4,3:07.0,I. Clark misses free throw 1 of 2,,79,101
422,4,3:07.0,Offensive rebound by Team,,79,101
423,4,3:07.0,I. Clark makes free throw 2 of 2,,80,101
424,4,2:48.0,,Turnover by J. Simmons (lost ball),80,101
425,4,2:48.0,,San Antonio full timeout,80,101
426,4,2:25.0,P. McCaw misses 2-pt jump shot from 16 ft,,80,101
427,4,2:24.0,Offensive rebound by J. McAdoo,,80,101
428,4,2:10.0,J. McAdoo misses 2-pt jump shot from 15 ft,,80,101
429,4,2:10.0,,Defensive rebound by J. Anthony,80,101
430,4,1:49.0,,J. Anthony makes 2-pt jump shot from 12 ft (assist by K. Anderson),80,103
431,4,1:28.0,I. Clark makes 2-pt layup from 2 ft,,82,103
432,4,1:28.0,Shooting block foul by J. Anthony (drawn by I. Clark),,82,103
433,4,1:28.0,I. Clark misses free throw 1 of 1,,82,103
434,4,1:26.0,Offensive rebound by K. Looney,,82,103
435,4,1:23.0,I. Clark makes 3-pt jump shot from 25 ft (assist by K. Looney),,85,103
436,4,1:11.0,,J. Simmons makes 2-pt dunk at rim (assist by K. Anderson),85,105
437,4,1:02.0,Turnover by I. Clark (bad pass; steal by J. Simmons),,85,105
438,4,0:39.0,,K. Anderson makes 2-pt jump shot from 21 ft (assist by J. Simmons),85,107
439,4,0:25.0,I. Clark misses 2-pt jump shot from 14 ft,,85,107
440,4,0:25.0,,Defensive rebound by K. Anderson,85,107
441,4,0:02.0,,Turnover by Team (shot clock),85,107
