,QUARTER,TIME_REMAINING,MIAMI_ACTION,CLEVELAND_ACTION,MIAMI_SCORE,CLEVELAND_SCORE
396,4,3:08.0,Turnover by H. Whiteside (traveling),,101,93
397,4,2:52.0,,D. Williams misses 3-pt jump shot from 24 ft,101,93
398,4,2:51.0,,Offensive rebound by T. Thompson,101,93
399,4,2:45.0,,Turnover by D. Williams (bad pass; steal by G. Dragić),101,93
400,4,2:42.0,Shooting foul by K. Irving (drawn by J. Richardson),,101,93
401,4,2:42.0,,Cleveland full timeout,101,93
402,4,2:42.0,J. Richardson makes free throw 1 of 2,,102,93
403,4,2:42.0,J. Richardson makes free throw 2 of 2,,103,93
404,4,2:30.0,,T. Thompson makes 2-pt dunk at rim (assist by L. James),103,95
405,4,2:02.0,G. Dragić misses 2-pt jump shot from 18 ft,,103,95
406,4,2:00.0,,Defensive rebound by L. James,103,95
407,4,1:58.0,,Turnover by L. James (lost ball; steal by G. Dragić),103,95
408,4,1:52.0,J. Richardson misses 3-pt jump shot from 23 ft,,103,95
409,4,1:52.0,,Defensive rebound by K. Irving,103,95
410,4,1:47.0,,Shooting foul by H. Whiteside (drawn by T. Thompson),103,95
411,4,1:47.0,,T. Thompson misses free throw 1 of 2,103,95
412,4,1:47.0,,Offensive rebound by Team,103,95
413,4,1:47.0,,T. Thompson makes free throw 2 of 2,103,96
414,4,1:21.0,W. Ellington misses 3-pt jump shot from 24 ft,,103,96
415,4,1:21.0,,Defensive rebound by L. James,103,96
416,4,1:08.0,,D. Williams makes 2-pt jump shot from 15 ft (assist by K. Irving),103,98
417,4,0:48.0,D. Waiters misses 3-pt jump shot from 26 ft,,103,98
418,4,0:47.0,,Defensive rebound by T. Thompson,103,98
419,4,0:35.0,,L. James misses 3-pt jump shot from 26 ft,103,98
420,4,0:35.0,Defensive rebound by W. Ellington,,103,98
421,4,0:12.0,D. Waiters makes 3-pt jump shot from 32 ft (assist by J. Richardson),,106,98
422,4,0:12.0,,Cleveland full timeout,106,98
423,4,0:12.0,,D. Liggins enters the game for L. James,106,98
424,4,0:09.0,,K. Irving misses 3-pt jump shot from 34 ft,106,98
425,4,0:09.0,Defensive rebound by Team,,106,98
