,QUARTER,TIME_REMAINING,PORTLAND_ACTION,MEMPHIS_ACTION,PORTLAND_SCORE,MEMPHIS_SCORE
391,4,5:57.0,Defensive rebound by M. Plumlee,,92,86
392,4,5:43.0,C. McCollum makes 3-pt jump shot from 25 ft (assist by D. Lillard),,95,86
393,4,5:28.0,,M. Conley makes 2-pt jump shot from 21 ft,95,88
394,4,5:00.0,A. Aminu misses 2-pt jump shot from 20 ft,,95,88
395,4,5:00.0,,Defensive rebound by M. Conley,95,88
396,4,4:58.0,,Personal foul by D. Lillard (drawn by M. Conley),95,88
397,4,4:58.0,,Memphis full timeout,95,88
398,4,4:58.0,,J. Green enters the game for V. Carter,95,88
399,4,4:49.0,,Shooting foul by C. McCollum (drawn by M. Gasol),95,88
400,4,4:49.0,,M. Gasol makes free throw 1 of 2,95,89
401,4,4:49.0,,M. Gasol makes free throw 2 of 2,95,90
402,4,4:34.0,Turnover by M. Plumlee (bad pass; steal by T. Allen),,95,90
403,4,4:17.0,,M. Gasol misses 3-pt jump shot from 27 ft,95,90
404,4,4:16.0,,Offensive rebound by J. Green,95,90
405,4,4:14.0,,J. Green makes 2-pt layup from 1 ft,95,92
406,4,3:51.0,A. Aminu misses 2-pt jump shot from 4 ft,,95,92
407,4,3:50.0,,Defensive rebound by J. Ennis,95,92
408,4,3:49.0,,Turnover by J. Ennis (lost ball; steal by M. Harkless),95,92
409,4,3:45.0,C. McCollum misses 3-pt jump shot from 24 ft,,95,92
410,4,3:44.0,,Defensive rebound by M. Gasol,95,92
411,4,3:39.0,,J. Ennis misses 2-pt layup from 2 ft,95,92
412,4,3:38.0,Defensive rebound by D. Lillard,,95,92
413,4,3:26.0,C. McCollum makes 3-pt jump shot from 25 ft (assist by D. Lillard),,98,92
414,4,3:10.0,,M. Conley misses 3-pt jump shot from 25 ft,98,92
415,4,3:10.0,Defensive rebound by C. McCollum,,98,92
416,4,3:04.0,Turnover by A. Aminu (lost ball),,98,92
417,4,3:04.0,Portland full timeout,,98,92
418,4,2:52.0,,T. Allen misses 2-pt jump shot from 21 ft,98,92
419,4,2:52.0,,Offensive rebound by J. Green,98,92
420,4,2:52.0,Loose ball foul by M. Harkless (drawn by J. Green),,98,92
421,4,2:42.0,,M. Conley misses 2-pt jump shot from 21 ft,98,92
422,4,2:42.0,Defensive rebound by M. Harkless,,98,92
423,4,2:18.0,D. Lillard misses 3-pt jump shot from 25 ft (block by M. Conley),,98,92
424,4,2:16.0,,Defensive rebound by T. Allen,98,92
425,4,2:07.0,,Shooting block foul by C. McCollum (drawn by M. Conley),98,92
426,4,2:07.0,,M. Conley makes free throw 1 of 2,98,93
427,4,2:07.0,,V. Carter enters the game for T. Allen,98,93
428,4,2:07.0,,M. Conley makes free throw 2 of 2,98,94
429,4,1:54.0,C. McCollum misses 3-pt jump shot from 26 ft,,98,94
430,4,1:54.0,,Defensive rebound by V. Carter,98,94
431,4,1:38.0,,J. Ennis misses 3-pt jump shot from 27 ft,98,94
432,4,1:37.0,Defensive rebound by M. Plumlee,,98,94
433,4,1:23.0,Shooting foul by J. Ennis (drawn by C. McCollum),,98,94
434,4,1:23.0,C. McCollum makes free throw 1 of 2,,99,94
435,4,1:23.0,C. McCollum misses free throw 2 of 2,,99,94
436,4,1:20.0,,Defensive rebound by V. Carter,99,94
437,4,1:01.0,,J. Ennis misses 3-pt jump shot from 25 ft,99,94
438,4,1:00.0,Defensive rebound by M. Harkless,,99,94
439,4,0:36.0,A. Aminu misses 3-pt jump shot from 24 ft,,99,94
440,4,0:36.0,,Defensive rebound by M. Gasol,99,94
441,4,0:35.0,,Memphis full timeout,99,94
442,4,0:24.0,,Turnover by M. Conley (lost ball; steal by M. Plumlee),99,94
443,4,0:22.0,Personal take foul by M. Conley (drawn by M. Plumlee),,99,94
444,4,0:22.0,M. Plumlee makes free throw 1 of 2,,100,94
445,4,0:22.0,M. Plumlee misses free throw 2 of 2,,100,94
446,4,0:22.0,,Defensive rebound by J. Ennis,100,94
447,4,0:22.0,,Memphis full timeout,100,94
448,4,0:16.0,,M. Conley misses 3-pt jump shot from 26 ft,100,94
449,4,0:15.0,Defensive rebound by M. Harkless,,100,94
