,QUARTER,TIME_REMAINING,MIAMI_ACTION,PHILADELPHIA_ACTION,MIAMI_SCORE,PHILADELPHIA_SCORE
381,4,8:07.0,,Offensive rebound by D. Šarić,86,93
382,4,8:07.0,,D. Šarić makes 2-pt layup from 2 ft,86,95
383,4,7:46.0,T. Johnson misses 2-pt jump shot from 12 ft,,86,95
384,4,7:44.0,,Defensive rebound by N. Stauskas,86,95
385,4,7:35.0,,T. McConnell makes 2-pt layup from 2 ft,86,97
386,4,7:35.0,,Shooting foul by T. Johnson (drawn by T. McConnell),86,97
387,4,7:35.0,,R. Covington enters the game for N. Stauskas,86,97
388,4,7:35.0,,T. McConnell makes free throw 1 of 1,86,98
389,4,7:19.0,G. Dragić misses 2-pt layup from 2 ft,,86,98
390,4,7:18.0,Offensive rebound by W. Reed,,86,98
391,4,7:18.0,W. Reed misses 2-pt layup from 1 ft,,86,98
392,4,7:17.0,,Defensive rebound by R. Covington,86,98
393,4,7:16.0,,Turnover by R. Covington (lost ball; steal by G. Dragić),86,98
394,4,7:14.0,G. Dragić makes 2-pt layup from 3 ft,,88,98
395,4,7:14.0,Shooting foul by R. Covington (drawn by G. Dragić),,88,98
396,4,7:14.0,,E. İlyasova enters the game for D. Šarić,88,98
397,4,7:14.0,G. Dragić makes free throw 1 of 1,,89,98
398,4,7:04.0,,Shooting foul by R. McGruder (drawn by G. Henderson),89,98
399,4,7:04.0,,G. Henderson makes free throw 1 of 2,89,99
400,4,7:04.0,H. Whiteside enters the game for W. Reed,,89,99
401,4,7:04.0,J. Johnson enters the game for O. White,,89,99
402,4,7:04.0,,G. Henderson makes free throw 2 of 2,89,100
403,4,6:45.0,,R. Holmes enters the game for N. Noel,89,100
404,4,6:43.0,H. Whiteside misses 2-pt jump shot from 6 ft,,89,100
405,4,6:42.0,Offensive rebound by Team,,89,100
406,4,6:33.0,G. Dragić misses 2-pt jump shot from 22 ft,,89,100
407,4,6:33.0,Offensive rebound by Team,,89,100
408,4,6:33.0,,Loose ball foul by R. Holmes (drawn by H. Whiteside),89,100
409,4,6:33.0,W. Ellington enters the game for R. McGruder,,89,100
410,4,6:27.0,T. Johnson makes 2-pt jump shot from 20 ft,,91,100
411,4,6:06.0,,T. McConnell misses 2-pt layup from 3 ft,91,100
412,4,6:04.0,Defensive rebound by H. Whiteside,,91,100
413,4,5:49.0,T. Johnson misses 3-pt jump shot from 25 ft,,91,100
414,4,5:47.0,,Defensive rebound by G. Henderson,91,100
415,4,5:41.0,,R. Covington misses 3-pt jump shot from 26 ft,91,100
416,4,5:39.0,,Offensive rebound by R. Holmes,91,100
417,4,5:25.0,,Turnover by E. İlyasova (bad pass; steal by W. Ellington),91,100
418,4,5:21.0,W. Ellington makes 2-pt layup from 1 ft,,93,100
419,4,5:02.0,,E. İlyasova misses 2-pt layup from 2 ft,93,100
420,4,5:00.0,Defensive rebound by H. Whiteside,,93,100
421,4,4:44.0,J. Johnson makes 2-pt jump shot from 5 ft,,95,100
422,4,4:44.0,Shooting foul by R. Holmes (drawn by J. Johnson),,95,100
423,4,4:44.0,Official timeout,,95,100
424,4,4:44.0,,N. Stauskas enters the game for G. Henderson,95,100
425,4,4:44.0,,D. Šarić enters the game for E. İlyasova,95,100
426,4,4:44.0,J. Johnson makes free throw 1 of 1,,96,100
427,4,4:30.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by D. Šarić),96,103
428,4,3:54.0,Turnover by Team (shot clock),,96,103
429,4,3:54.0,,N. Noel enters the game for R. Holmes,96,103
430,4,3:40.0,,Shooting foul by G. Dragić (drawn by D. Šarić),96,103
431,4,3:40.0,,D. Šarić makes free throw 1 of 2,96,104
432,4,3:40.0,,D. Šarić makes free throw 2 of 2,96,105
433,4,3:30.0,Shooting foul by R. Covington (drawn by J. Johnson),,96,105
434,4,3:30.0,J. Johnson makes free throw 1 of 2,,97,105
435,4,3:30.0,J. Johnson misses free throw 2 of 2,,97,105
436,4,3:29.0,Offensive rebound by W. Ellington,,97,105
437,4,3:22.0,Turnover by J. Johnson (lost ball; steal by T. McConnell),,97,105
438,4,3:21.0,,Personal foul by J. Johnson (drawn by R. Covington),97,105
439,4,3:21.0,,R. Covington makes free throw 1 of 2,97,106
440,4,3:21.0,,R. Covington makes free throw 2 of 2,97,107
441,4,3:12.0,G. Dragić misses 3-pt jump shot from 27 ft,,97,107
442,4,3:10.0,,Defensive rebound by D. Šarić,97,107
443,4,3:04.0,,Shooting foul by T. Johnson (drawn by T. McConnell),97,107
444,4,3:04.0,,T. McConnell makes 2-pt jump shot from 9 ft,97,109
445,4,3:04.0,,T. McConnell makes free throw 1 of 1,97,110
446,4,3:04.0,Miami full timeout,,97,110
447,4,3:04.0,,G. Henderson enters the game for N. Stauskas,97,110
448,4,2:47.0,Turnover by W. Ellington (bad pass; steal by T. McConnell),,97,110
449,4,2:40.0,,D. Šarić misses 3-pt jump shot from 27 ft,97,110
450,4,2:38.0,Defensive rebound by H. Whiteside,,97,110
451,4,2:28.0,W. Ellington misses 3-pt jump shot from 26 ft,,97,110
452,4,2:26.0,Offensive rebound by W. Ellington,,97,110
453,4,2:23.0,G. Dragić makes 3-pt jump shot from 26 ft (assist by W. Ellington),,100,110
454,4,1:56.0,,T. McConnell misses 2-pt jump shot from 14 ft,100,110
455,4,1:55.0,Defensive rebound by H. Whiteside,,100,110
456,4,1:53.0,Personal foul by N. Noel (drawn by J. Johnson),,100,110
457,4,1:53.0,J. Johnson makes free throw 1 of 2,,101,110
458,4,1:53.0,J. Johnson makes free throw 2 of 2,,102,110
459,4,1:47.0,,Turnover by T. McConnell (traveling),102,110
460,4,1:26.0,T. Johnson misses 3-pt jump shot from 26 ft,,102,110
461,4,1:23.0,,Defensive rebound by G. Henderson,102,110
462,4,1:21.0,,Turnover by G. Henderson (bad pass; steal by T. Johnson),102,110
463,4,1:20.0,T. Johnson makes 2-pt layup from 2 ft,,104,110
464,4,1:20.0,,Philadelphia full timeout,104,110
465,4,1:12.0,,Turnover by D. Šarić (lost ball),104,110
466,4,0:58.0,J. Johnson misses 3-pt jump shot from 27 ft,,104,110
467,4,0:58.0,,Defensive rebound by Team,104,110
468,4,0:53.0,,Personal foul by G. Dragić,104,110
469,4,0:53.0,,T. McConnell misses free throw 1 of 2,104,110
470,4,0:53.0,,Offensive rebound by Team,104,110
471,4,0:53.0,,T. McConnell makes free throw 2 of 2,104,111
472,4,0:35.0,G. Dragić makes 2-pt jump shot from 4 ft (assist by T. Johnson),,106,111
473,4,0:27.0,,N. Noel makes 2-pt dunk at rim (assist by T. McConnell),106,113
474,4,0:27.0,Miami full timeout,,106,113
475,4,0:24.0,W. Ellington misses 3-pt jump shot from 25 ft,,106,113
476,4,0:23.0,,Defensive rebound by G. Henderson,106,113
477,4,0:21.0,,Personal take foul by G. Dragić (drawn by G. Henderson),106,113
478,4,0:21.0,,G. Henderson makes free throw 1 of 2,106,114
479,4,0:21.0,,G. Henderson makes free throw 2 of 2,106,115
480,4,0:13.0,Turnover by J. Johnson (lost ball; steal by D. Šarić),,106,115
481,4,0:10.0,,Personal take foul by W. Ellington (drawn by G. Henderson),106,115
482,4,0:10.0,,G. Henderson makes free throw 1 of 2,106,116
483,4,0:10.0,,G. Henderson makes free throw 2 of 2,106,117
484,4,0:02.0,G. Dragić makes 3-pt jump shot from 28 ft (assist by T. Johnson),,109,117
