,QUARTER,TIME_REMAINING,MIAMI_ACTION,BROOKLYN_ACTION,MIAMI_SCORE,BROOKLYN_SCORE
379,4,8:23.0,Defensive rebound by O. White,,81,91
380,4,8:15.0,D. Waiters misses 2-pt jump shot from 11 ft,,81,91
381,4,8:14.0,,Defensive rebound by Team,81,91
382,4,8:03.0,,Personal foul by W. Reed (drawn by B. Lopez),81,91
383,4,7:53.0,,Shooting block foul by G. Dragić (drawn by S. Dinwiddie),81,91
384,4,7:53.0,,S. Dinwiddie makes free throw 1 of 2,81,92
385,4,7:53.0,,S. Dinwiddie misses free throw 2 of 2,81,92
386,4,7:52.0,Defensive rebound by G. Dragić,,81,92
387,4,7:34.0,W. Reed makes 2-pt dunk at rim (assist by D. Waiters),,83,92
388,4,7:19.0,,Personal foul by W. Reed (drawn by B. Lopez),83,92
389,4,7:10.0,,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by B. Lopez),83,95
390,4,6:54.0,Shooting foul by R. Foye (drawn by W. Reed),,83,95
391,4,6:54.0,W. Reed misses free throw 1 of 2,,83,95
392,4,6:54.0,Offensive rebound by Team,,83,95
393,4,6:54.0,,C. LeVert enters the game for R. Foye,83,95
394,4,6:54.0,W. Reed makes free throw 2 of 2,,84,95
395,4,6:39.0,,Turnover by S. Dinwiddie (traveling),84,95
396,4,6:35.0,Miami full timeout,,84,95
397,4,6:35.0,J. Johnson enters the game for W. Reed,,84,95
398,4,6:23.0,O. White misses 3-pt jump shot from 24 ft,,84,95
399,4,6:22.0,,Defensive rebound by C. LeVert,84,95
400,4,6:07.0,,B. Lopez misses 2-pt hook shot from 12 ft,84,95
401,4,6:06.0,Defensive rebound by J. Johnson,,84,95
402,4,5:44.0,J. Johnson misses 3-pt jump shot from 23 ft,,84,95
403,4,5:43.0,,Defensive rebound by S. Dinwiddie,84,95
404,4,5:33.0,,S. Dinwiddie makes 2-pt jump shot from 5 ft,84,97
405,4,5:21.0,D. Waiters makes 2-pt layup from 2 ft,,86,97
406,4,5:01.0,,B. Lopez misses 3-pt jump shot from 24 ft,86,97
407,4,5:00.0,Defensive rebound by D. Waiters,,86,97
408,4,4:51.0,D. Waiters makes 3-pt jump shot from 24 ft (assist by O. White),,89,97
409,4,4:36.0,,Shooting foul by J. Johnson (drawn by B. Lopez),89,97
410,4,4:36.0,,B. Lopez makes free throw 1 of 2,89,98
411,4,4:36.0,W. Reed enters the game for J. Johnson,,89,97
412,4,4:36.0,,R. Foye enters the game for B. Bogdanović,89,98
413,4,4:36.0,,B. Lopez makes free throw 2 of 2,89,99
414,4,4:28.0,G. Dragić makes 3-pt jump shot from 25 ft,,92,99
415,4,4:04.0,,B. Lopez misses 2-pt jump shot from 18 ft,92,99
416,4,4:03.0,Defensive rebound by D. Waiters,,92,99
417,4,3:51.0,Personal foul by B. Lopez (drawn by D. Waiters),,92,99
418,4,3:51.0,,T. Booker enters the game for R. Hollis-Jefferson,92,99
419,4,3:45.0,Personal foul by B. Lopez (drawn by G. Dragić),,92,99
420,4,3:35.0,G. Dragić misses 2-pt jump shot from 7 ft,,92,99
421,4,3:34.0,Offensive rebound by G. Dragić,,92,99
422,4,3:33.0,G. Dragić makes 2-pt hook shot from 6 ft,,94,99
423,4,3:14.0,,B. Lopez misses 3-pt jump shot from 25 ft,94,99
424,4,3:12.0,,Offensive rebound by T. Booker,94,99
425,4,3:04.0,,B. Lopez misses 2-pt layup from 2 ft (block by O. White),94,99
426,4,3:02.0,Defensive rebound by O. White,,94,99
427,4,2:54.0,D. Waiters makes 2-pt layup from 1 ft,,96,99
428,4,2:53.0,,Brooklyn full timeout,96,99
429,4,2:53.0,Official timeout,,96,99
430,4,2:37.0,,Turnover by C. LeVert (bad pass; steal by O. White),96,99
431,4,2:17.0,W. Ellington makes 3-pt jump shot from 24 ft (assist by D. Waiters),,99,99
432,4,2:00.0,Offensive charge foul by B. Lopez (drawn by W. Reed),,99,99
433,4,2:00.0,,Turnover by B. Lopez (offensive foul),99,99
434,4,1:50.0,Turnover by O. White (illegal screen),,99,99
435,4,1:37.0,,C. LeVert misses 3-pt jump shot from 25 ft,99,99
436,4,1:36.0,Defensive rebound by G. Dragić,,99,99
437,4,1:29.0,Turnover by G. Dragić (traveling),,99,99
438,4,1:29.0,,Brooklyn full timeout,99,99
439,4,1:14.0,,Shooting foul by W. Reed (drawn by C. LeVert),99,99
440,4,1:14.0,,C. LeVert makes free throw 1 of 2,99,100
441,4,1:14.0,,C. LeVert makes free throw 2 of 2,99,101
442,4,0:59.0,O. White makes 3-pt jump shot from 24 ft (assist by D. Waiters),,102,101
443,4,0:43.0,,S. Dinwiddie misses 3-pt jump shot from 23 ft,102,101
444,4,0:42.0,Defensive rebound by Team,,102,101
445,4,0:42.0,,Loose ball foul by T. Booker (drawn by O. White),102,101
446,4,0:42.0,O. White makes free throw 1 of 2,,103,101
447,4,0:42.0,O. White makes free throw 2 of 2,,104,101
448,4,0:30.0,,T. Booker makes 2-pt layup from 2 ft (assist by R. Foye),104,103
449,4,0:11.0,Miami full timeout,,104,103
450,4,0:07.0,D. Waiters makes 3-pt jump shot from 27 ft,,107,103
451,4,0:07.0,,Brooklyn full timeout,107,103
452,4,0:04.0,,R. Foye misses 3-pt jump shot from 23 ft,107,103
453,4,0:03.0,Defensive rebound by W. Ellington,,107,103
454,4,0:02.0,Personal foul by S. Dinwiddie (drawn by W. Ellington),,107,103
455,4,0:02.0,W. Ellington makes free throw 1 of 2,,108,103
456,4,0:02.0,W. Ellington makes free throw 2 of 2,,109,103
457,4,0:00.0,,S. Dinwiddie makes 3-pt jump shot from 43 ft,109,106
