,QUARTER,TIME_REMAINING,INDIANA_ACTION,BROOKLYN_ACTION,INDIANA_SCORE,BROOKLYN_SCORE
389,4,8:10.0,,Offensive rebound by Team,85,85
390,4,8:10.0,C. Miles enters the game for T. Young,,85,85
391,4,8:04.0,,T. Booker misses 2-pt layup from 2 ft,85,85
392,4,8:03.0,Defensive rebound by M. Ellis,,85,85
393,4,8:02.0,Personal foul by Q. Acy (drawn by M. Ellis),,85,85
394,4,8:02.0,,S. Dinwiddie enters the game for S. Kilpatrick,85,85
395,4,7:40.0,Turnover by P. George (lost ball; steal by C. LeVert),,85,85
396,4,7:37.0,,Shooting foul by J. Teague (drawn by C. LeVert),85,85
397,4,7:37.0,,C. LeVert makes free throw 1 of 2,85,86
398,4,7:37.0,,C. LeVert makes free throw 2 of 2,85,87
399,4,7:21.0,C. Miles makes 3-pt jump shot from 24 ft (assist by P. George),,88,87
400,4,7:11.0,,Turnover by T. Booker (bad pass; steal by M. Ellis),88,87
401,4,6:57.0,J. Teague misses 2-pt jump shot from 6 ft (block by Q. Acy),,88,87
402,4,6:55.0,,Defensive rebound by C. LeVert,88,87
403,4,6:44.0,,Q. Acy misses 3-pt jump shot from 25 ft,88,87
404,4,6:43.0,Defensive rebound by M. Ellis,,88,87
405,4,6:37.0,Shooting foul by C. LeVert (drawn by M. Turner),,88,87
406,4,6:37.0,M. Turner makes free throw 1 of 2,,89,87
407,4,6:37.0,,B. Lopez enters the game for T. Booker,89,87
408,4,6:37.0,M. Turner makes free throw 2 of 2,,90,87
409,4,6:29.0,,B. Lopez makes 2-pt jump shot from 13 ft,90,89
410,4,6:17.0,Offensive foul by M. Turner (drawn by Q. Acy),,90,89
411,4,6:17.0,Turnover by M. Turner (offensive foul),,90,89
412,4,6:11.0,,B. Lopez misses 2-pt dunk at rim (block by M. Turner),90,89
413,4,6:07.0,Defensive rebound by P. George,,90,89
414,4,5:54.0,J. Teague misses 2-pt layup from 2 ft,,90,89
415,4,5:53.0,,Defensive rebound by S. Dinwiddie,90,89
416,4,5:44.0,,S. Dinwiddie misses 2-pt jump shot from 13 ft,90,89
417,4,5:43.0,,Offensive rebound by S. Dinwiddie,90,89
418,4,5:42.0,,Turnover by S. Dinwiddie (lost ball),90,89
419,4,5:42.0,,Brooklyn full timeout,90,89
420,4,5:31.0,C. Miles misses 2-pt jump shot from 23 ft,,90,89
421,4,5:29.0,,Defensive rebound by S. Dinwiddie,90,89
422,4,5:10.0,,C. LeVert misses 2-pt jump shot from 9 ft,90,89
423,4,5:08.0,Defensive rebound by M. Ellis,,90,89
424,4,4:50.0,P. George makes 2-pt jump shot from 18 ft,,92,89
425,4,4:28.0,,B. Lopez misses 2-pt jump shot from 18 ft,92,89
426,4,4:27.0,Defensive rebound by P. George,,92,89
427,4,4:09.0,Personal foul by R. Foye (drawn by P. George),,92,89
428,4,4:09.0,,S. Kilpatrick enters the game for R. Foye,92,89
429,4,3:55.0,Turnover by Team (shot clock),,92,89
430,4,3:40.0,,J. Harris enters the game for S. Dinwiddie,92,89
431,4,3:38.0,,Turnover by B. Lopez (lost ball; steal by M. Ellis),92,89
432,4,3:38.0,Personal foul by S. Kilpatrick (drawn by J. Teague),,92,89
433,4,3:38.0,J. Teague makes free throw 1 of 2,,93,89
434,4,3:38.0,J. Teague makes free throw 2 of 2,,94,89
435,4,3:27.0,,Personal foul by J. Teague (drawn by S. Kilpatrick),94,89
436,4,3:19.0,,Q. Acy misses 3-pt jump shot from 23 ft,94,89
437,4,3:18.0,,Offensive rebound by Team,94,89
438,4,3:18.0,Loose ball foul by M. Turner (drawn by B. Lopez),,94,89
439,4,3:18.0,L. Allen enters the game for M. Turner,,94,89
440,4,3:14.0,,C. LeVert makes 2-pt dunk at rim (assist by B. Lopez),94,91
441,4,2:48.0,P. George makes 2-pt jump shot from 17 ft,,96,91
442,4,2:39.0,,Turnover by S. Kilpatrick (bad pass),96,91
443,4,2:39.0,Indiana full timeout,,96,91
444,4,2:20.0,C. Miles misses 3-pt jump shot from 24 ft,,96,91
445,4,2:19.0,,Defensive rebound by Q. Acy,96,91
446,4,2:14.0,,S. Kilpatrick misses 2-pt layup from 2 ft (block by C. Miles),96,91
447,4,2:13.0,,Offensive rebound by Q. Acy,96,91
448,4,2:12.0,,Shooting foul by L. Allen (drawn by Q. Acy),96,91
449,4,2:12.0,,Q. Acy makes free throw 1 of 2,96,92
450,4,2:12.0,,Q. Acy makes free throw 2 of 2,96,93
451,4,1:59.0,M. Ellis makes 2-pt layup from 2 ft,,98,93
452,4,1:52.0,,S. Kilpatrick makes 2-pt layup from 2 ft,98,95
453,4,1:37.0,Turnover by P. George (bad pass; steal by J. Harris),,98,95
454,4,1:32.0,,Q. Acy misses 2-pt layup from 3 ft,98,95
455,4,1:31.0,Defensive rebound by M. Ellis,,98,95
456,4,1:21.0,J. Teague makes 2-pt layup from 1 ft,,100,95
457,4,1:02.0,,C. LeVert misses 3-pt jump shot from 24 ft,100,95
458,4,1:00.0,,Offensive rebound by Q. Acy,100,95
459,4,0:58.0,,Q. Acy misses 2-pt layup from 4 ft (block by P. George),100,95
460,4,0:58.0,Defensive rebound by P. George,,100,95
461,4,0:57.0,Personal foul by Q. Acy (drawn by P. George),,100,95
462,4,0:57.0,P. George makes free throw 1 of 2,,101,95
463,4,0:57.0,P. George makes free throw 2 of 2,,102,95
464,4,0:57.0,,Brooklyn full timeout,102,95
465,4,0:47.0,,B. Lopez makes 2-pt dunk at rim (assist by S. Kilpatrick),102,97
466,4,0:45.0,Personal foul by S. Kilpatrick (drawn by M. Ellis),,102,97
467,4,0:45.0,M. Ellis misses free throw 1 of 2,,102,97
468,4,0:45.0,Offensive rebound by Team,,102,97
469,4,0:45.0,G. Robinson enters the game for C. Miles,,102,97
470,4,0:45.0,M. Ellis makes free throw 2 of 2,,103,97
471,4,0:32.0,,Turnover by S. Kilpatrick (lost ball; steal by J. Teague),103,97
472,4,0:31.0,Personal foul by J. Harris (drawn by J. Teague),,103,97
473,4,0:31.0,J. Teague makes free throw 1 of 2,,104,97
474,4,0:31.0,J. Teague makes free throw 2 of 2,,105,97
475,4,0:20.0,,B. Lopez misses 2-pt layup from 1 ft,105,97
476,4,0:19.0,Defensive rebound by Team,,105,97
477,4,0:18.0,,Technical foul by Team,105,97
478,4,0:18.0,P. George makes technical free throw,,106,97
479,4,0:18.0,M. Turner enters the game for L. Allen,,106,97
