,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,BROOKLYN_ACTION,CHARLOTTE_SCORE,BROOKLYN_SCORE
369,4,8:26.0,Defensive rebound by J. Lamb,,96,92
370,4,8:12.0,R. Hibbert makes 2-pt jump shot from 12 ft (assist by K. Walker),,98,92
371,4,8:04.0,,Personal foul by R. Hibbert (drawn by S. Kilpatrick),98,92
372,4,8:04.0,Official timeout,,98,92
373,4,8:04.0,,B. Lopez enters the game for J. Hamilton,98,92
374,4,7:57.0,,Shooting foul by R. Hibbert (drawn by B. Lopez),98,92
375,4,7:57.0,,B. Lopez makes 2-pt layup from 4 ft (assist by S. Kilpatrick),98,94
376,4,7:57.0,,B. Lopez makes free throw 1 of 1,98,95
377,4,7:47.0,Offensive foul by R. Hibbert (drawn by C. LeVert),,98,95
378,4,7:47.0,Turnover by R. Hibbert (offensive foul),,98,95
379,4,7:47.0,C. Zeller enters the game for R. Hibbert,,98,95
380,4,7:40.0,,B. Lopez makes 2-pt layup from 2 ft (assist by S. Kilpatrick),98,97
381,4,7:40.0,,Shooting foul by C. Zeller (drawn by B. Lopez),98,97
382,4,7:40.0,M. Williams enters the game for F. Kaminsky,,98,97
383,4,7:40.0,,B. Lopez makes free throw 1 of 1,98,98
384,4,7:16.0,J. Lamb misses 3-pt jump shot from 25 ft,,98,98
385,4,7:15.0,,Defensive rebound by R. Hollis-Jefferson,98,98
386,4,6:59.0,,B. Lopez makes 2-pt layup from 3 ft (assist by S. Kilpatrick),98,100
387,4,6:42.0,K. Walker misses 2-pt jump shot from 9 ft,,98,100
388,4,6:40.0,Offensive rebound by J. Lamb,,98,100
389,4,6:38.0,J. Lamb makes 2-pt layup from 3 ft,,100,100
390,4,6:30.0,,B. Bogdanović enters the game for C. LeVert,100,100
391,4,6:30.0,N. Batum enters the game for M. Kidd-Gilchrist,,100,100
392,4,6:17.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft,100,100
393,4,6:16.0,,Offensive rebound by B. Lopez,100,100
394,4,6:15.0,,Shooting foul by C. Zeller (drawn by B. Lopez),100,100
395,4,6:15.0,,B. Lopez makes free throw 1 of 2,100,101
396,4,6:15.0,R. Hibbert enters the game for C. Zeller,,100,101
397,4,6:15.0,,B. Lopez makes free throw 2 of 2,100,102
398,4,5:49.0,R. Hibbert misses 2-pt jump shot from 20 ft,,100,102
399,4,5:48.0,,Defensive rebound by S. Kilpatrick,100,102
400,4,5:39.0,,S. Kilpatrick makes 2-pt layup from 1 ft (assist by B. Lopez),100,104
401,4,5:29.0,Charlotte full timeout,,100,104
402,4,5:29.0,M. Kidd-Gilchrist enters the game for J. Lamb,,100,104
403,4,5:29.0,C. Zeller enters the game for R. Hibbert,,100,104
404,4,5:14.0,C. Zeller makes 2-pt dunk at rim (assist by M. Kidd-Gilchrist),,102,104
405,4,4:55.0,,S. Kilpatrick makes 2-pt jump shot from 14 ft,102,106
406,4,4:35.0,Turnover by K. Walker (bad pass),,102,106
407,4,4:19.0,,B. Bogdanović makes 2-pt jump shot from 9 ft,102,108
408,4,4:01.0,N. Batum misses 2-pt jump shot from 19 ft,,102,108
409,4,3:59.0,Offensive rebound by Team,,102,108
410,4,3:49.0,K. Walker misses 3-pt jump shot from 26 ft,,102,108
411,4,3:48.0,,Defensive rebound by S. Kilpatrick,102,108
412,4,3:35.0,,B. Lopez misses 3-pt jump shot from 24 ft,102,108
413,4,3:33.0,Defensive rebound by M. Kidd-Gilchrist,,102,108
414,4,3:27.0,M. Williams makes 3-pt jump shot from 25 ft (assist by M. Kidd-Gilchrist),,105,108
415,4,3:05.0,,S. Kilpatrick makes 3-pt jump shot from 24 ft (assist by B. Bogdanović),105,111
416,4,2:43.0,M. Williams misses 3-pt jump shot from 24 ft,,105,111
417,4,2:42.0,Offensive rebound by Team,,105,111
418,4,2:42.0,,Loose ball foul by R. Hollis-Jefferson (drawn by C. Zeller),105,111
419,4,2:42.0,,Brooklyn full timeout,105,111
420,4,2:27.0,M. Williams misses 2-pt jump shot from 9 ft (block by R. Hollis-Jefferson),,105,111
421,4,2:26.0,Offensive rebound by C. Zeller,,105,111
422,4,2:25.0,C. Zeller misses 2-pt layup from 2 ft (block by R. Hollis-Jefferson),,105,111
423,4,2:24.0,Offensive rebound by Team,,105,111
424,4,2:22.0,N. Batum makes 3-pt jump shot from 24 ft (assist by M. Williams),,108,111
425,4,2:22.0,Shooting foul by R. Hollis-Jefferson (drawn by N. Batum),,108,111
426,4,2:22.0,N. Batum makes free throw 1 of 1,,109,111
427,4,2:08.0,,S. Kilpatrick misses 3-pt jump shot from 24 ft,109,111
428,4,2:07.0,Defensive rebound by N. Batum,,109,111
429,4,1:57.0,C. Zeller misses 2-pt layup from 2 ft,,109,111
430,4,1:55.0,Offensive rebound by C. Zeller,,109,111
431,4,1:55.0,C. Zeller makes 2-pt layup from 2 ft,,111,111
432,4,1:36.0,,S. Kilpatrick makes 3-pt jump shot from 25 ft (assist by B. Lopez),111,114
433,4,1:22.0,C. Zeller makes 2-pt dunk at rim (assist by N. Batum),,113,114
434,4,1:06.0,,B. Bogdanović makes 3-pt jump shot from 27 ft (assist by R. Foye),113,117
435,4,1:06.0,Charlotte full timeout,,113,117
436,4,1:06.0,J. Lamb enters the game for M. Kidd-Gilchrist,,113,117
437,4,1:05.0,Turnover by K. Walker (lost ball),,113,117
438,4,1:05.0,M. Kidd-Gilchrist enters the game for J. Lamb,,113,117
439,4,0:42.0,,S. Kilpatrick misses 2-pt jump shot from 4 ft,113,117
440,4,0:40.0,Defensive rebound by C. Zeller,,113,117
441,4,0:33.0,N. Batum makes 3-pt jump shot from 26 ft (assist by K. Walker),,116,117
442,4,0:09.0,,B. Bogdanović misses 3-pt jump shot from 28 ft,116,117
443,4,0:09.0,Defensive rebound by C. Zeller,,116,117
444,4,0:09.0,Charlotte full timeout,,116,117
445,4,0:09.0,J. Lamb enters the game for M. Kidd-Gilchrist,,116,117
446,4,0:09.0,,T. Booker enters the game for B. Lopez,116,117
447,4,0:05.0,K. Walker misses 2-pt layup from 2 ft (block by T. Booker),,116,117
448,4,0:04.0,Offensive rebound by C. Zeller,,116,117
449,4,0:04.0,C. Zeller makes 2-pt layup from 1 ft,,118,117
450,4,0:02.0,,Brooklyn full timeout,118,117
451,4,0:02.0,M. Kidd-Gilchrist enters the game for J. Lamb,,118,117
452,4,0:02.0,,B. Lopez enters the game for R. Hollis-Jefferson,118,117
453,4,0:01.0,,R. Foye makes 3-pt jump shot from 25 ft (assist by B. Bogdanović),118,120
