,QUARTER,TIME_REMAINING,ORLANDO_ACTION,CHARLOTTE_ACTION,ORLANDO_SCORE,CHARLOTTE_SCORE
381,4,5:50.0,,R. Sessions misses 2-pt jump shot from 3 ft,74,101
382,4,5:49.0,Defensive rebound by M. Hezonja,,74,101
383,4,5:43.0,J. Meeks misses 2-pt jump shot from 17 ft,,74,101
384,4,5:40.0,,Defensive rebound by F. Kaminsky,74,101
385,4,5:23.0,,J. Lamb makes 2-pt layup from 2 ft (assist by S. Hawes),74,103
386,4,5:11.0,,T. Graham enters the game for R. Sessions,74,103
387,4,5:10.0,Shooting foul by J. Lamb (drawn by J. Meeks),,74,103
388,4,5:10.0,J. Meeks makes free throw 1 of 2,,75,103
389,4,5:10.0,J. Meeks makes free throw 2 of 2,,76,103
390,4,4:52.0,,S. Hawes makes 2-pt layup from 1 ft (assist by F. Kaminsky),76,105
391,4,4:36.0,C. Wilcox makes 2-pt jump shot from 19 ft (assist by C. Watson),,78,105
392,4,4:15.0,,T. Graham misses 3-pt jump shot from 25 ft,78,105
393,4,4:14.0,Defensive rebound by J. Meeks,,78,105
394,4,4:08.0,C. Wilcox misses 3-pt jump shot from 28 ft,,78,105
395,4,4:07.0,Offensive rebound by Team,,78,105
396,4,3:57.0,D. Rudež makes 2-pt jump shot from 18 ft (assist by C. Wilcox),,80,105
397,4,3:47.0,,Personal foul by D. Rudež (drawn by S. Hawes),80,105
398,4,3:35.0,,F. Kaminsky misses 2-pt jump shot from 7 ft,80,105
399,4,3:34.0,Defensive rebound by D. Rudež,,80,105
400,4,3:21.0,J. Meeks misses 2-pt jump shot from 20 ft,,80,105
401,4,3:21.0,,Defensive rebound by Team,80,105
402,4,3:04.0,,T. Graham makes 2-pt layup from 1 ft (assist by J. Lamb),80,107
403,4,2:51.0,D. Rudež makes 3-pt jump shot from 24 ft (assist by J. Meeks),,83,107
404,4,2:39.0,Official timeout,,83,107
405,4,2:29.0,,Offensive foul by S. Hawes (drawn by M. Hezonja),83,107
406,4,2:29.0,,Turnover by S. Hawes (offensive foul),83,107
407,4,2:19.0,D. Rudež makes 2-pt jump shot from 16 ft (assist by M. Hezonja),,85,107
408,4,2:07.0,,B. Roberts misses 2-pt layup from 1 ft,85,107
409,4,2:06.0,Defensive rebound by C. Wilcox,,85,107
410,4,1:58.0,C. Wilcox misses 3-pt jump shot from 25 ft,,85,107
411,4,1:57.0,,Defensive rebound by J. Lamb,85,107
412,4,1:47.0,,S. Hawes misses 3-pt jump shot from 25 ft,85,107
413,4,1:46.0,,Offensive rebound by F. Kaminsky,85,107
414,4,1:41.0,,Turnover by B. Roberts (step out of bounds),85,107
415,4,1:32.0,M. Hezonja makes 3-pt jump shot from 24 ft (assist by C. Wilcox),,88,107
416,4,1:10.0,,S. Hawes misses 2-pt layup from 2 ft,88,107
417,4,1:09.0,,Offensive rebound by F. Kaminsky,88,107
418,4,1:06.0,Offensive charge foul by B. Roberts (drawn by C. Wilcox),,88,107
419,4,1:06.0,,Turnover by B. Roberts (offensive foul),88,107
420,4,0:57.0,D. Rudež misses 3-pt jump shot from 25 ft,,88,107
421,4,0:53.0,,Defensive rebound by F. Kaminsky,88,107
422,4,0:40.0,,Shooting foul by M. Hezonja (drawn by T. Graham),88,107
423,4,0:40.0,,T. Graham makes free throw 1 of 2,88,108
424,4,0:40.0,,T. Graham makes free throw 2 of 2,88,109
425,4,0:34.0,Personal foul by B. Roberts (drawn by M. Hezonja),,88,109
426,4,0:26.0,J. Meeks misses 3-pt jump shot from 23 ft,,88,109
427,4,0:26.0,,Defensive rebound by T. Graham,88,109
428,4,0:02.0,,Turnover by Team (shot clock),88,109
