,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,NEW YORK_ACTION,OKLAHOMA CITY_SCORE,NEW YORK_SCORE
378,4,8:12.0,R. Westbrook enters the game for E. Freedom,,93,87
379,4,8:12.0,S. Adams enters the game for S. Christon,,93,87
380,4,8:12.0,V. Oladipo enters the game for J. Grant,,93,87
381,4,7:53.0,V. Oladipo makes 2-pt jump shot from 14 ft,,95,87
382,4,7:31.0,,D. Rose makes 2-pt jump shot from 9 ft,95,89
383,4,7:18.0,S. Adams misses 2-pt jump shot from 3 ft (block by K. Porziņģis),,95,89
384,4,7:17.0,Offensive rebound by S. Adams,,95,89
385,4,7:12.0,S. Adams makes 2-pt dunk at rim (assist by J. Lauvergne),,97,89
386,4,6:53.0,,D. Rose misses 2-pt layup from 1 ft,97,89
387,4,6:52.0,,Offensive rebound by D. Rose,97,89
388,4,6:52.0,,D. Rose makes 2-pt layup from 2 ft,97,91
389,4,6:41.0,R. Westbrook makes 2-pt jump shot from 13 ft,,99,91
390,4,6:25.0,,D. Rose misses 2-pt jump shot from 5 ft,99,91
391,4,6:25.0,Defensive rebound by J. Lauvergne,,99,91
392,4,6:13.0,Turnover by S. Adams (lost ball; steal by J. Noah),,99,91
393,4,6:04.0,,K. Porziņģis makes 3-pt jump shot from 24 ft (assist by D. Rose),99,94
394,4,5:46.0,A. Morrow misses 3-pt jump shot from 25 ft,,99,94
395,4,5:45.0,Offensive rebound by Team,,99,94
396,4,5:45.0,Official timeout,,99,94
397,4,5:45.0,,C. Anthony enters the game for J. Holiday,99,94
398,4,5:45.0,E. Freedom enters the game for J. Lauvergne,,99,94
399,4,5:45.0,A. Roberson enters the game for A. Morrow,,99,94
400,4,5:39.0,R. Westbrook misses 2-pt jump shot from 16 ft,,99,94
401,4,5:39.0,,Defensive rebound by C. Lee,99,94
402,4,5:18.0,,K. Porziņģis makes 2-pt dunk at rim (assist by C. Anthony),99,96
403,4,5:06.0,R. Westbrook misses 2-pt jump shot from 16 ft,,99,96
404,4,5:04.0,Offensive rebound by S. Adams,,99,96
405,4,4:52.0,Shooting foul by J. Noah (drawn by R. Westbrook),,99,96
406,4,4:52.0,R. Westbrook makes free throw 1 of 2,,100,96
407,4,4:52.0,R. Westbrook makes free throw 2 of 2,,101,96
408,4,4:37.0,,K. Porziņģis misses 3-pt jump shot from 25 ft,101,96
409,4,4:37.0,,Offensive rebound by C. Anthony,101,96
410,4,4:27.0,,C. Lee makes 3-pt jump shot from 25 ft (assist by J. Noah),101,99
411,4,4:11.0,R. Westbrook misses 2-pt layup from 2 ft (block by J. Noah),,101,99
412,4,4:09.0,,Defensive rebound by D. Rose,101,99
413,4,4:03.0,,Turnover by D. Rose (bad pass; steal by R. Westbrook),101,99
414,4,4:01.0,Turnover by R. Westbrook (step out of bounds),,101,99
415,4,3:54.0,,D. Rose misses 2-pt jump shot from 8 ft (block by V. Oladipo),101,99
416,4,3:53.0,Defensive rebound by R. Westbrook,,101,99
417,4,3:47.0,A. Roberson makes 3-pt jump shot from 24 ft (assist by R. Westbrook),,104,99
418,4,3:46.0,,New York full timeout,104,99
419,4,3:34.0,,Personal foul by A. Roberson (drawn by C. Anthony),104,99
420,4,3:26.0,,Shooting foul by E. Freedom (drawn by C. Anthony),104,99
421,4,3:26.0,,C. Anthony makes free throw 1 of 2,104,100
422,4,3:26.0,,C. Anthony makes free throw 2 of 2,104,101
423,4,3:13.0,R. Westbrook makes 2-pt jump shot from 5 ft,,106,101
424,4,2:58.0,,Turnover by K. Porziņģis (bad pass; steal by A. Roberson),106,101
425,4,2:45.0,R. Westbrook misses 2-pt jump shot from 18 ft,,106,101
426,4,2:44.0,Offensive rebound by E. Freedom,,106,101
427,4,2:44.0,E. Freedom makes 2-pt layup from 1 ft,,108,101
428,4,2:19.0,,D. Rose misses 2-pt layup from 1 ft,108,101
429,4,2:18.0,,Offensive rebound by J. Noah,108,101
430,4,2:18.0,,J. Noah misses 2-pt layup from 1 ft,108,101
431,4,2:16.0,Defensive rebound by S. Adams,,108,101
432,4,2:12.0,E. Freedom makes 2-pt layup from 1 ft (assist by V. Oladipo),,110,101
433,4,1:49.0,,Shooting foul by A. Roberson (drawn by C. Anthony),110,101
434,4,1:49.0,,C. Anthony makes free throw 1 of 2,110,102
435,4,1:49.0,,C. Anthony makes free throw 2 of 2,110,103
436,4,1:37.0,E. Freedom misses 2-pt layup at rim (block by C. Anthony),,110,103
437,4,1:36.0,Offensive rebound by A. Roberson,,110,103
438,4,1:36.0,A. Roberson misses 2-pt layup from 1 ft,,110,103
439,4,1:35.0,Offensive rebound by E. Freedom,,110,103
440,4,1:34.0,E. Freedom makes 2-pt layup from 1 ft,,112,103
441,4,1:34.0,,New York full timeout,112,103
442,4,1:23.0,,C. Anthony misses 2-pt layup from 1 ft (block by E. Freedom),112,103
443,4,1:22.0,Defensive rebound by Team,,112,103
444,4,1:01.0,R. Westbrook misses 2-pt jump shot from 4 ft,,112,103
445,4,1:00.0,,Defensive rebound by D. Rose,112,103
446,4,0:52.0,,D. Rose misses 3-pt jump shot from 24 ft,112,103
447,4,0:51.0,Defensive rebound by R. Westbrook,,112,103
448,4,0:30.0,R. Westbrook misses 2-pt jump shot from 4 ft,,112,103
449,4,0:29.0,,Defensive rebound by C. Lee,112,103
450,4,0:20.0,,C. Anthony misses 3-pt jump shot from 26 ft,112,103
451,4,0:20.0,Defensive rebound by V. Oladipo,,112,103
