,QUARTER,TIME_REMAINING,DALLAS_ACTION,PORTLAND_ACTION,DALLAS_SCORE,PORTLAND_SCORE
383,4,3:09.0,,C. McCollum makes 2-pt jump shot from 20 ft,97,96
384,4,2:55.0,D. Nowitzki misses 3-pt jump shot from 27 ft,,97,96
385,4,2:55.0,,Defensive rebound by Team,97,96
386,4,2:55.0,,Portland full timeout,97,96
387,4,2:55.0,D. Finney-Smith enters the game for Y. Ferrell,,97,96
388,4,2:42.0,,Turnover by D. Lillard (bad pass),97,96
389,4,2:28.0,S. Curry makes 3-pt jump shot from 26 ft,,100,96
390,4,2:15.0,,A. Aminu misses 3-pt jump shot from 25 ft,100,96
391,4,2:14.0,,Offensive rebound by D. Lillard,100,96
392,4,2:09.0,,A. Aminu misses 3-pt jump shot from 24 ft,100,96
393,4,2:08.0,Defensive rebound by H. Barnes,,100,96
394,4,2:08.0,Personal foul by M. Plumlee (drawn by H. Barnes),,100,96
395,4,1:50.0,Shooting foul by M. Plumlee (drawn by S. Curry),,100,96
396,4,1:50.0,S. Curry makes free throw 1 of 2,,101,96
397,4,1:50.0,S. Curry makes free throw 2 of 2,,102,96
398,4,1:39.0,,A. Aminu makes 3-pt jump shot from 24 ft (assist by D. Lillard),102,99
399,4,1:23.0,S. Curry misses 3-pt jump shot from 24 ft,,102,99
400,4,1:22.0,,Defensive rebound by A. Aminu,102,99
401,4,1:11.0,,D. Lillard misses 2-pt layup from 1 ft,102,99
402,4,1:10.0,Defensive rebound by W. Matthews,,102,99
403,4,0:51.0,W. Matthews misses 3-pt jump shot from 24 ft,,102,99
404,4,0:50.0,,Defensive rebound by M. Plumlee,102,99
405,4,0:38.0,,E. Turner makes 2-pt layup from 2 ft,102,101
406,4,0:38.0,Dallas full timeout,,102,101
407,4,0:38.0,,M. Harkless enters the game for M. Plumlee,102,101
408,4,0:38.0,Y. Ferrell enters the game for D. Finney-Smith,,102,101
409,4,0:19.0,Y. Ferrell makes 3-pt jump shot from 24 ft (assist by H. Barnes),,105,101
410,4,0:19.0,,Portland full timeout,105,101
411,4,0:19.0,,M. Plumlee enters the game for M. Harkless,105,101
412,4,0:19.0,,A. Crabbe enters the game for E. Turner,105,101
413,4,0:19.0,D. Finney-Smith enters the game for D. Nowitzki,,105,101
414,4,0:15.0,,C. McCollum makes 3-pt jump shot from 24 ft,105,104
415,4,0:15.0,Dallas full timeout,,105,104
416,4,0:15.0,D. Nowitzki enters the game for D. Finney-Smith,,105,104
417,4,0:14.0,Personal take foul by A. Crabbe (drawn by W. Matthews),,105,104
418,4,0:14.0,W. Matthews makes free throw 1 of 2,,106,104
419,4,0:14.0,D. Finney-Smith enters the game for D. Nowitzki,,106,104
420,4,0:14.0,,E. Turner enters the game for M. Plumlee,107,104
421,4,0:14.0,W. Matthews makes free throw 2 of 2,,107,104
422,4,0:14.0,,Portland full timeout,107,104
423,4,0:10.0,,C. McCollum misses 3-pt jump shot from 26 ft,107,104
424,4,0:09.0,,Offensive rebound by D. Lillard,107,104
425,4,0:04.0,,D. Lillard misses 3-pt jump shot from 25 ft,107,104
426,4,0:03.0,Defensive rebound by D. Finney-Smith,,107,104
427,4,0:02.0,Personal take foul by C. McCollum (drawn by D. Finney-Smith),,107,104
428,4,0:02.0,D. Finney-Smith misses free throw 1 of 2,,107,104
429,4,0:02.0,Offensive rebound by Team,,107,104
430,4,0:02.0,D. Finney-Smith makes free throw 2 of 2,,108,104
431,4,0:02.0,,Portland full timeout,108,104
432,4,0:02.0,,M. Plumlee enters the game for A. Aminu,108,104
433,4,0:00.0,,D. Lillard misses 3-pt jump shot from 27 ft,108,104
434,4,0:00.0,,Offensive rebound by Team,108,104
