,QUARTER,TIME_REMAINING,CHICAGO_ACTION,CLEVELAND_ACTION,CHICAGO_SCORE,CLEVELAND_SCORE
393,4,2:47.0,J. Butler misses 2-pt jump shot from 18 ft,,100,90
394,4,2:46.0,,Defensive rebound by L. James,100,90
395,4,2:44.0,,Shooting foul by D. McDermott (drawn by J. McRae),100,90
396,4,2:44.0,Official timeout,,100,90
397,4,2:44.0,,J. McRae makes free throw 1 of 2,100,91
398,4,2:44.0,,K. Felder enters the game for D. Liggins,100,90
399,4,2:44.0,,J. McRae makes free throw 2 of 2,100,92
400,4,2:26.0,T. Gibson makes 2-pt jump shot from 18 ft (assist by M. Carter-Williams),,102,92
401,4,2:11.0,,R. Jefferson misses 2-pt layup from 3 ft,102,92
402,4,2:10.0,,Offensive rebound by R. Jefferson,102,92
403,4,2:10.0,,R. Jefferson misses 2-pt layup from 1 ft,102,92
404,4,2:10.0,Defensive rebound by Team,,102,92
405,4,1:56.0,J. Butler makes 2-pt layup at rim,,104,92
406,4,1:42.0,,J. McRae misses 2-pt layup from 1 ft,104,92
407,4,1:40.0,Defensive rebound by J. Butler,,104,92
408,4,1:25.0,Turnover by M. Carter-Williams (bad pass),,104,92
409,4,1:25.0,,C. Frye enters the game for T. Thompson,104,92
410,4,1:18.0,,L. James makes 2-pt layup from 1 ft,104,94
411,4,0:59.0,D. McDermott misses 3-pt jump shot from 23 ft,,104,94
412,4,0:59.0,,Defensive rebound by C. Frye,104,94
413,4,0:56.0,,Turnover by L. James (bad pass),104,94
414,4,0:56.0,,D. Liggins enters the game for L. James,104,94
415,4,0:56.0,,J. Jones enters the game for C. Frye,104,94
416,4,0:56.0,,I. Shumpert enters the game for R. Jefferson,104,94
417,4,0:36.0,N. Mirotić makes 2-pt layup from 1 ft (assist by J. Butler),,106,94
418,4,0:26.0,,K. Felder misses 2-pt jump shot from 16 ft,106,94
419,4,0:25.0,Defensive rebound by N. Mirotić,,106,94
420,4,0:02.0,J. Butler misses 3-pt jump shot from 25 ft,,106,94
421,4,0:02.0,Offensive rebound by Team,,106,94
422,4,0:02.0,Turnover by Team (shot clock),,106,94
