,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,PORTLAND_ACTION,SACRAMENTO_SCORE,PORTLAND_SCORE
385,4,2:49.0,D. Cousins makes free throw 1 of 1,,84,97
386,4,2:32.0,,Turnover by A. Aminu (bad pass; steal by M. Barnes),84,97
387,4,2:21.0,T. Lawson misses 3-pt jump shot from 25 ft,,84,97
388,4,2:21.0,,Defensive rebound by M. Plumlee,84,97
389,4,2:20.0,,Personal foul by D. Cousins (drawn by M. Plumlee),84,97
390,4,2:20.0,,M. Plumlee makes free throw 1 of 2,84,98
391,4,2:20.0,,M. Plumlee misses free throw 2 of 2,84,98
392,4,2:19.0,Defensive rebound by M. Barnes,,84,98
393,4,2:07.0,D. Cousins misses 2-pt layup from 2 ft (block by E. Turner),,84,98
394,4,2:07.0,Offensive rebound by Team,,84,98
395,4,2:00.0,M. Barnes makes 3-pt jump shot from 24 ft (assist by T. Lawson),,87,98
396,4,1:48.0,,Turnover by M. Plumlee (lost ball; steal by D. Cousins),87,98
397,4,1:42.0,D. Cousins makes 2-pt jump shot from 4 ft,,89,98
398,4,1:42.0,,Portland full timeout,89,98
399,4,1:22.0,,C. McCollum misses 2-pt jump shot from 17 ft,89,98
400,4,1:22.0,Defensive rebound by G. Temple,,89,98
401,4,1:03.0,A. Tolliver misses 3-pt jump shot from 25 ft,,89,98
402,4,1:02.0,,Defensive rebound by E. Turner,89,98
403,4,0:43.0,,M. Plumlee makes 2-pt dunk at rim (assist by E. Turner),89,100
404,4,0:32.0,Turnover by M. Barnes (lost ball; steal by E. Turner),,89,100
405,4,0:11.0,,Shooting foul by G. Temple (drawn by C. McCollum),89,100
406,4,0:11.0,,C. McCollum makes free throw 1 of 2,89,101
407,4,0:11.0,,C. McCollum makes free throw 2 of 2,89,102
408,4,0:02.0,M. Barnes misses 2-pt layup from 1 ft,,89,102
409,4,0:00.0,Offensive rebound by M. Barnes,,89,102
410,4,0:00.0,M. Barnes misses 2-pt layup at rim,,89,102
411,4,0:00.0,Offensive rebound by Team,,89,102
