,QUARTER,TIME_REMAINING,UTAH_ACTION,LA CLIPPERS_ACTION,UTAH_SCORE,LA CLIPPERS_SCORE
389,4,1:09.0,J. Johnson makes 2-pt jump shot from 9 ft (assist by D. Favors),,94,89
390,4,1:09.0,,LA Clippers full timeout,94,89
391,4,1:09.0,,J. Redick enters the game for J. Crawford,94,89
392,4,0:56.0,,B. Griffin misses 3-pt jump shot from 25 ft,94,89
393,4,0:56.0,,Offensive rebound by Team,94,89
394,4,0:56.0,Loose ball foul by D. Favors (drawn by D. Jordan),,94,89
395,4,0:46.0,,J. Redick makes 2-pt layup at rim,94,91
396,4,0:23.0,Turnover by J. Johnson (lost ball; steal by D. Jordan),,94,91
397,4,0:23.0,,Personal foul by G. Hill (drawn by B. Griffin),94,91
398,4,0:23.0,,B. Griffin makes free throw 1 of 2,94,92
399,4,0:23.0,,R. Felton enters the game for J. Redick,94,92
400,4,0:23.0,J. Withey enters the game for G. Hill,,94,92
401,4,0:23.0,G. Hill enters the game for J. Withey,,94,93
402,4,0:23.0,,B. Griffin makes free throw 2 of 2,94,93
403,4,0:23.0,Utah full timeout,,94,93
404,4,0:20.0,Personal take foul by L. Mbah a Moute (drawn by G. Hayward),,94,93
405,4,0:19.0,Personal take foul by B. Griffin (drawn by D. Favors),,94,93
406,4,0:19.0,D. Favors misses free throw 1 of 2,,94,93
407,4,0:19.0,Offensive rebound by Team,,94,93
408,4,0:19.0,D. Favors makes free throw 2 of 2,,95,93
409,4,0:19.0,,LA Clippers full timeout,95,93
410,4,0:19.0,,J. Redick enters the game for L. Mbah a Moute,95,93
411,4,0:19.0,,J. Crawford enters the game for R. Felton,95,93
412,4,0:13.0,,C. Paul makes 2-pt jump shot from 6 ft,95,95
413,4,0:01.0,J. Johnson makes 2-pt jump shot from 4 ft,,97,95
