,QUARTER,TIME_REMAINING,BOSTON_ACTION,TORONTO_ACTION,BOSTON_SCORE,TORONTO_SCORE
382,4,5:59.0,,Offensive rebound by J. Valančiūnas,100,93
383,4,5:59.0,,J. Valančiūnas misses 2-pt layup from 1 ft,100,93
384,4,5:56.0,,Offensive rebound by D. Carroll,100,93
385,4,5:55.0,,D. Carroll misses 2-pt layup from 1 ft,100,93
386,4,5:54.0,Defensive rebound by G. Green,,100,93
387,4,5:31.0,,Toronto full timeout,100,93
388,4,5:31.0,I. Thomas enters the game for J. Jerebko,,100,93
389,4,5:30.0,M. Smart misses 2-pt jump shot from 18 ft,,100,93
390,4,5:30.0,Offensive rebound by Team,,100,93
391,4,5:30.0,Turnover by Team (shot clock),,100,93
392,4,5:18.0,Violation by G. Green (def goaltending),,100,93
393,4,5:18.0,,J. Valančiūnas makes 2-pt hook shot from 5 ft,100,95
394,4,5:05.0,A. Horford makes 2-pt layup from 2 ft (assist by I. Thomas),,102,95
395,4,4:49.0,,Shooting foul by G. Green (drawn by D. DeRozan),102,95
396,4,4:49.0,,D. DeRozan makes free throw 1 of 2,102,96
397,4,4:49.0,,D. DeRozan makes free throw 2 of 2,102,97
398,4,4:37.0,J. Crowder misses 3-pt jump shot from 25 ft,,102,97
399,4,4:36.0,,Defensive rebound by J. Valančiūnas,102,97
400,4,4:22.0,,D. DeRozan makes 2-pt jump shot from 16 ft,102,99
401,4,4:22.0,Boston full timeout,,102,99
402,4,4:22.0,K. Olynyk enters the game for G. Green,,102,99
403,4,4:06.0,A. Horford misses 2-pt jump shot from 17 ft,,102,99
404,4,4:06.0,Offensive rebound by Team,,102,99
405,4,4:06.0,,Loose ball foul by D. Carroll (drawn by K. Olynyk),102,99
406,4,3:59.0,I. Thomas misses 2-pt jump shot from 6 ft (block by D. Carroll),,102,99
407,4,3:58.0,,Defensive rebound by J. Valančiūnas,102,99
408,4,3:48.0,,D. DeRozan makes 2-pt jump shot from 12 ft,102,101
409,4,3:31.0,I. Thomas misses 3-pt jump shot from 27 ft,,102,101
410,4,3:31.0,,Defensive rebound by K. Lowry,102,101
411,4,3:22.0,,D. Carroll misses 2-pt hook shot from 5 ft,102,101
412,4,3:21.0,Defensive rebound by M. Smart,,102,101
413,4,3:06.0,Personal foul by C. Joseph (drawn by I. Thomas),,102,101
414,4,3:01.0,Turnover by A. Horford (traveling),,102,101
415,4,2:41.0,,K. Lowry makes 3-pt jump shot from 25 ft (assist by C. Joseph),102,104
416,4,2:41.0,,Shooting foul by M. Smart (drawn by K. Lowry),102,104
417,4,2:41.0,,K. Lowry misses free throw 1 of 1,102,104
418,4,2:40.0,Defensive rebound by J. Crowder,,102,104
419,4,2:23.0,I. Thomas makes 2-pt layup from 2 ft,,104,104
420,4,2:03.0,,D. DeRozan misses 2-pt jump shot from 13 ft,104,104
421,4,2:02.0,,Offensive rebound by J. Valančiūnas,104,104
422,4,2:02.0,,J. Valančiūnas misses 2-pt layup from 2 ft,104,104
423,4,2:02.0,,Offensive rebound by Team,104,104
424,4,2:02.0,Loose ball foul by K. Olynyk (drawn by J. Valančiūnas),,104,104
425,4,2:02.0,,J. Valančiūnas makes free throw 1 of 2,104,105
426,4,2:02.0,,J. Valančiūnas makes free throw 2 of 2,104,106
427,4,1:50.0,I. Thomas misses 2-pt jump shot from 18 ft,,104,106
428,4,1:50.0,,Defensive rebound by D. DeRozan,104,106
429,4,1:30.0,,D. DeRozan makes 2-pt jump shot from 16 ft,104,108
430,4,1:30.0,Boston full timeout,,104,108
431,4,1:30.0,G. Green enters the game for K. Olynyk,,104,108
432,4,1:21.0,I. Thomas misses 2-pt layup from 1 ft (block by J. Valančiūnas),,104,108
433,4,1:21.0,,Defensive rebound by D. DeRozan,104,108
434,4,1:04.0,,D. DeRozan makes 2-pt jump shot from 13 ft,104,110
435,4,0:58.0,G. Green misses 2-pt jump shot from 13 ft (block by J. Valančiūnas),,104,110
436,4,0:57.0,,Defensive rebound by J. Valančiūnas,104,110
437,4,0:34.0,,K. Lowry misses 2-pt layup from 2 ft,104,110
438,4,0:34.0,,Offensive rebound by J. Valančiūnas,104,110
439,4,0:34.0,,J. Valančiūnas makes 2-pt layup from 2 ft,104,112
440,4,0:34.0,Boston full timeout,,104,112
441,4,0:33.0,Turnover by M. Smart (bad pass; steal by K. Lowry),,104,112
442,4,0:29.0,,Turnover by K. Lowry (bad pass),104,112
443,4,0:16.0,Shooting foul by J. Valančiūnas (drawn by I. Thomas),,104,112
444,4,0:16.0,I. Thomas makes free throw 1 of 2,,105,112
445,4,0:16.0,I. Thomas makes free throw 2 of 2,,106,112
446,4,0:16.0,,Toronto full timeout,106,112
447,4,0:13.0,,Personal take foul by M. Smart (drawn by C. Joseph),106,112
448,4,0:13.0,,C. Joseph makes free throw 1 of 2,106,113
449,4,0:13.0,,C. Joseph makes free throw 2 of 2,106,114
450,4,0:07.0,I. Thomas misses 3-pt jump shot from 25 ft (block by K. Lowry),,106,114
451,4,0:06.0,Offensive rebound by Team,,106,114
452,4,0:03.0,G. Green misses 3-pt jump shot from 29 ft,,106,114
453,4,0:02.0,,Defensive rebound by D. Carroll,106,114
