,QUARTER,TIME_REMAINING,ORLANDO_ACTION,BROOKLYN_ACTION,ORLANDO_SCORE,BROOKLYN_SCORE
374,4,5:59.0,,R. Hollis-Jefferson enters the game for T. Booker,98,110
375,4,5:46.0,Shooting foul by J. Lin (drawn by J. Meeks),,98,110
376,4,5:46.0,J. Meeks makes free throw 1 of 2,,99,110
377,4,5:46.0,J. Meeks makes free throw 2 of 2,,100,110
378,4,5:29.0,,C. LeVert makes 2-pt jump shot from 9 ft,100,112
379,4,5:03.0,N. Vučević makes 2-pt jump shot from 18 ft,,102,112
380,4,4:43.0,,A. Goodwin misses 2-pt layup from 3 ft (block by J. Meeks),102,112
381,4,4:43.0,,Offensive rebound by Team,102,112
382,4,4:38.0,,J. Lin misses 2-pt layup from 3 ft,102,112
383,4,4:37.0,Defensive rebound by E. Payton,,102,112
384,4,4:31.0,A. Gordon misses 3-pt jump shot from 25 ft,,102,112
385,4,4:30.0,,Defensive rebound by B. Lopez,102,112
386,4,4:07.0,,J. Lin misses 2-pt jump shot from 20 ft,102,112
387,4,4:06.0,Defensive rebound by A. Gordon,,102,112
388,4,3:56.0,J. Meeks misses 3-pt jump shot from 25 ft,,102,112
389,4,3:55.0,,Defensive rebound by R. Hollis-Jefferson,102,112
390,4,3:34.0,,Shooting foul by N. Vučević (drawn by A. Goodwin),102,112
391,4,3:34.0,,A. Goodwin makes free throw 1 of 2,102,113
392,4,3:34.0,T. Ross enters the game for J. Meeks,,102,113
393,4,3:34.0,,A. Goodwin makes free throw 2 of 2,102,114
394,4,3:24.0,E. Fournier makes 2-pt jump shot from 8 ft (assist by E. Payton),,104,114
395,4,3:24.0,Shooting foul by C. LeVert (drawn by E. Fournier),,104,114
396,4,3:24.0,E. Fournier misses free throw 1 of 1,,104,114
397,4,3:24.0,,S. Kilpatrick enters the game for A. Goodwin,104,114
398,4,3:23.0,Offensive rebound by A. Gordon,,104,114
399,4,3:17.0,Turnover by A. Gordon (bad pass; steal by J. Lin),,104,114
400,4,2:59.0,,J. Lin makes 2-pt layup from 3 ft,104,116
401,4,2:33.0,E. Payton makes 2-pt jump shot from 18 ft,,106,116
402,4,2:18.0,,Turnover by J. Lin (bad pass; steal by E. Fournier),106,116
403,4,2:17.0,Personal foul by B. Lopez (drawn by E. Fournier),,106,116
404,4,2:17.0,Official timeout,,106,116
405,4,2:17.0,E. Fournier makes free throw 1 of 2,,107,116
406,4,2:17.0,E. Fournier makes free throw 2 of 2,,108,116
407,4,2:02.0,,J. Lin misses 2-pt layup from 3 ft,108,116
408,4,2:01.0,,Offensive rebound by Team,108,116
409,4,1:58.0,,B. Lopez makes 3-pt jump shot from 25 ft (assist by J. Lin),108,119
410,4,1:41.0,E. Fournier misses 3-pt jump shot from 25 ft,,108,119
411,4,1:40.0,,Defensive rebound by R. Hollis-Jefferson,108,119
412,4,1:21.0,,B. Lopez misses 3-pt jump shot from 28 ft,108,119
413,4,1:20.0,Defensive rebound by E. Payton,,108,119
414,4,1:10.0,E. Payton misses 3-pt jump shot from 26 ft,,108,119
415,4,1:09.0,,Defensive rebound by S. Kilpatrick,108,119
416,4,0:53.0,,Personal foul by E. Fournier (drawn by C. LeVert),108,119
417,4,0:39.0,,S. Kilpatrick misses 3-pt jump shot from 25 ft,108,119
418,4,0:38.0,Defensive rebound by A. Gordon,,108,119
419,4,0:35.0,A. Gordon makes 3-pt jump shot from 25 ft,,111,119
420,4,0:31.0,,Personal take foul by T. Ross (drawn by S. Kilpatrick),111,119
421,4,0:31.0,,S. Kilpatrick makes free throw 1 of 2,111,120
422,4,0:31.0,,T. Booker enters the game for B. Lopez,111,120
423,4,0:31.0,,S. Kilpatrick makes free throw 2 of 2,111,121
424,4,0:22.0,Turnover by E. Fournier (traveling),,111,121
425,4,0:22.0,,A. Goodwin enters the game for J. Lin,111,121
426,4,0:22.0,,S. Dinwiddie enters the game for C. LeVert,111,121
