,QUARTER,TIME_REMAINING,NEW YORK_ACTION,WASHINGTON_ACTION,NEW YORK_SCORE,WASHINGTON_SCORE
386,4,6:37.0,,Washington full timeout,86,102
387,4,6:37.0,C. Lee enters the game for K. O'Quinn,,86,102
388,4,6:37.0,,J. Wall enters the game for J. Smith,86,102
389,4,6:37.0,,M. Gortat enters the game for T. Burke,86,102
390,4,6:22.0,,B. Beal makes 2-pt layup at rim (assist by M. Gortat),86,104
391,4,6:05.0,B. Jennings misses 3-pt jump shot from 25 ft,,86,104
392,4,6:04.0,,Defensive rebound by M. Morris,86,104
393,4,5:45.0,,B. Beal makes 2-pt layup at rim,86,106
394,4,5:32.0,Shooting foul by M. Gortat (drawn by J. Holiday),,86,106
395,4,5:32.0,J. Holiday makes free throw 1 of 2,,87,106
396,4,5:32.0,J. Holiday makes free throw 2 of 2,,88,106
397,4,5:20.0,,B. Beal misses 3-pt jump shot from 27 ft,88,106
398,4,5:19.0,Defensive rebound by W. Hernangómez,,88,106
399,4,5:10.0,W. Hernangómez misses 2-pt layup from 2 ft (block by M. Gortat),,88,106
400,4,5:08.0,,Defensive rebound by M. Gortat,88,106
401,4,5:03.0,,M. Morris makes 2-pt layup at rim (assist by B. Beal),88,108
402,4,4:45.0,B. Jennings misses 2-pt jump shot from 12 ft,,88,108
403,4,4:44.0,Offensive rebound by B. Jennings,,88,108
404,4,4:42.0,Shooting foul by K. Oubre (drawn by B. Jennings),,88,108
405,4,4:42.0,B. Jennings makes free throw 1 of 2,,89,108
406,4,4:42.0,M. Ndour enters the game for C. Anthony,,89,108
407,4,4:42.0,M. Plumlee enters the game for W. Hernangómez,,89,108
408,4,4:42.0,S. Vujačić enters the game for C. Lee,,89,108
409,4,4:42.0,R. Baker enters the game for J. Holiday,,89,108
410,4,4:42.0,B. Jennings makes free throw 2 of 2,,90,108
411,4,4:28.0,,B. Beal makes 2-pt jump shot from 6 ft (assist by J. Wall),90,110
412,4,4:21.0,New York full timeout,,90,110
413,4,4:21.0,M. Kuzminskas enters the game for B. Jennings,,90,110
414,4,4:21.0,,T. Satoranský enters the game for B. Beal,90,110
415,4,4:21.0,,T. Burke enters the game for J. Wall,90,110
416,4,4:00.0,M. Kuzminskas misses 2-pt jump shot from 21 ft,,90,110
417,4,3:59.0,Offensive rebound by M. Plumlee,,90,110
418,4,3:49.0,M. Ndour makes 2-pt layup from 3 ft (assist by S. Vujačić),,92,110
419,4,3:31.0,,Turnover by M. Morris (bad pass; steal by S. Vujačić),92,110
420,4,3:27.0,M. Ndour makes 2-pt dunk at rim (assist by S. Vujačić),,94,110
421,4,3:05.0,,T. Burke misses 2-pt jump shot from 18 ft,94,110
422,4,3:04.0,Defensive rebound by M. Ndour,,94,110
423,4,2:58.0,S. Vujačić misses 3-pt jump shot from 26 ft,,94,110
424,4,2:56.0,,Defensive rebound by M. Morris,94,110
425,4,2:44.0,,T. Burke makes 2-pt jump shot from 6 ft,94,112
426,4,2:31.0,M. Ndour misses 2-pt jump shot from 10 ft,,94,112
427,4,2:30.0,,Defensive rebound by M. Morris,94,112
428,4,2:23.0,,T. Satoranský makes 2-pt hook shot from 6 ft,94,114
429,4,2:13.0,Personal take foul by K. Oubre (drawn by S. Vujačić),,94,114
430,4,2:13.0,S. Vujačić makes free throw 1 of 2,,95,114
431,4,2:13.0,,S. Mac enters the game for M. Morris,95,114
432,4,2:13.0,,D. Ochefu enters the game for M. Gortat,95,114
433,4,2:13.0,,A. Nicholson enters the game for K. Oubre,95,114
434,4,2:13.0,S. Vujačić makes free throw 2 of 2,,96,114
435,4,1:58.0,,Shooting foul by M. Plumlee (drawn by A. Nicholson),96,114
436,4,1:58.0,,A. Nicholson misses free throw 1 of 2,96,114
437,4,1:58.0,,Offensive rebound by Team,96,114
438,4,1:58.0,,A. Nicholson makes free throw 2 of 2,96,115
439,4,1:41.0,Turnover by M. Plumlee (lost ball; steal by A. Nicholson),,96,115
440,4,1:31.0,,T. Satoranský makes 2-pt layup from 1 ft,96,117
441,4,1:22.0,M. Ndour makes 3-pt jump shot from 23 ft (assist by S. Vujačić),,99,117
442,4,1:07.0,,S. Mac misses 2-pt jump shot from 16 ft,99,117
443,4,1:06.0,Defensive rebound by R. Baker,,99,117
444,4,0:59.0,Shooting foul by D. Ochefu (drawn by M. Kuzminskas),,99,117
445,4,0:59.0,M. Kuzminskas misses free throw 1 of 2,,99,117
446,4,0:59.0,Offensive rebound by Team,,99,117
447,4,0:59.0,M. Kuzminskas makes free throw 2 of 2,,100,117
448,4,0:40.0,,Turnover by S. Mac (bad pass; steal by S. Vujačić),100,117
449,4,0:37.0,S. Vujačić misses 2-pt layup from 1 ft (block by T. Satoranský),,100,117
450,4,0:36.0,Offensive rebound by Team,,100,117
451,4,0:35.0,Shooting foul by D. Ochefu (drawn by S. Vujačić),,100,117
452,4,0:35.0,S. Vujačić makes free throw 1 of 2,,101,117
453,4,0:35.0,S. Vujačić misses free throw 2 of 2,,101,117
454,4,0:34.0,,Defensive rebound by A. Nicholson,101,117
455,4,0:19.0,,D. Ochefu misses 2-pt jump shot from 4 ft,101,117
456,4,0:18.0,,Offensive rebound by A. Nicholson,101,117
