,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,GOLDEN STATE_ACTION,MEMPHIS_SCORE,GOLDEN STATE_SCORE
391,4,1:16.0,,Offensive rebound by D. Green,91,103
392,4,1:16.0,,D. Green misses 2-pt layup from 2 ft,91,103
393,4,1:15.0,Defensive rebound by Z. Randolph,,91,103
394,4,1:08.0,Z. Randolph misses 3-pt jump shot from 27 ft,,91,103
395,4,1:07.0,,Defensive rebound by M. Barnes,91,103
396,4,0:52.0,,S. Curry misses 3-pt jump shot from 29 ft,91,103
397,4,0:51.0,Defensive rebound by V. Carter,,91,103
398,4,0:46.0,M. Conley makes 3-pt jump shot from 29 ft (assist by V. Carter),,94,103
399,4,0:39.0,,Personal foul by M. Conley (drawn by S. Curry),94,103
400,4,0:39.0,D. Davis enters the game for Z. Randolph,,94,103
401,4,0:39.0,A. Harrison enters the game for M. Conley,,94,103
402,4,0:39.0,W. Baldwin enters the game for J. Green,,94,103
403,4,0:39.0,W. Selden enters the game for V. Carter,,94,103
404,4,0:30.0,,K. Thompson makes 3-pt jump shot from 28 ft,94,106
405,4,0:16.0,T. Daniels misses 2-pt jump shot from 14 ft,,94,106
406,4,0:16.0,Offensive rebound by T. Daniels,,94,106
407,4,0:10.0,W. Selden misses 3-pt jump shot from 32 ft,,94,106
408,4,0:09.0,,Defensive rebound by M. Barnes,94,106
