,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,PHOENIX_ACTION,MEMPHIS_SCORE,PHOENIX_SCORE
391,4,5:42.0,M. Conley misses 2-pt layup from 3 ft,,109,79
392,4,5:41.0,,Defensive rebound by A. Len,109,79
393,4,5:36.0,,M. Chriss makes 2-pt layup from 1 ft,109,81
394,4,5:12.0,M. Conley misses 3-pt jump shot from 27 ft,,109,81
395,4,5:11.0,,Defensive rebound by A. Len,109,81
396,4,5:07.0,,Personal take foul by V. Carter (drawn by E. Bledsoe),109,81
397,4,5:07.0,,Phoenix full timeout,109,81
398,4,5:07.0,,E. Bledsoe makes free throw 1 of 3,109,82
399,4,5:07.0,,E. Bledsoe makes free throw 2 of 3,109,83
400,4,5:07.0,,D. Jones enters the game for D. Booker,109,81
401,4,5:07.0,,A. Williams enters the game for A. Len,109,81
402,4,5:07.0,T. Douglas enters the game for M. Gasol,,109,81
403,4,5:07.0,B. Wright enters the game for M. Conley,,109,81
404,4,5:07.0,W. Baldwin enters the game for V. Carter,,109,81
405,4,5:07.0,,E. Bledsoe makes free throw 3 of 3,109,84
406,4,4:54.0,B. Wright makes 2-pt layup at rim (assist by C. Parsons),,111,84
407,4,4:40.0,,Personal foul by C. Parsons (drawn by M. Chriss),111,84
408,4,4:40.0,,M. Chriss misses free throw 1 of 2,111,84
409,4,4:40.0,,Offensive rebound by Team,111,84
410,4,4:40.0,,T. Ulis enters the game for E. Bledsoe,111,84
411,4,4:40.0,,M. Chriss makes free throw 2 of 2,111,85
412,4,4:33.0,Personal foul by T. Ulis (drawn by T. Douglas),,111,85
413,4,4:28.0,Turnover by T. Douglas (bad pass; steal by M. Chriss),,111,85
414,4,4:25.0,,M. Chriss makes 2-pt dunk from 2 ft,111,87
415,4,4:00.0,J. Ennis misses 3-pt jump shot from 25 ft,,111,87
416,4,3:59.0,,Defensive rebound by A. Williams,111,87
417,4,3:51.0,,Shooting foul by W. Baldwin (drawn by A. Williams),111,87
418,4,3:51.0,,A. Williams misses free throw 1 of 2,111,87
419,4,3:51.0,,Offensive rebound by Team,111,87
420,4,3:51.0,,A. Williams makes free throw 2 of 2,111,88
421,4,3:34.0,B. Wright misses 2-pt layup at rim (block by A. Williams),,111,88
422,4,3:34.0,,Defensive rebound by A. Williams,111,88
423,4,3:31.0,,Turnover by A. Williams (bad pass; steal by W. Baldwin),111,88
424,4,3:25.0,B. Wright misses 2-pt layup from 1 ft,,111,88
425,4,3:23.0,Offensive rebound by B. Wright,,111,88
426,4,3:14.0,W. Baldwin misses 2-pt jump shot from 12 ft,,111,88
427,4,3:12.0,,Defensive rebound by T. Ulis,111,88
428,4,3:02.0,,T. Ulis misses 2-pt jump shot from 4 ft,111,88
429,4,3:02.0,,Offensive rebound by A. Williams,111,88
430,4,3:02.0,,A. Williams makes 2-pt layup from 2 ft,111,90
431,4,3:02.0,,Shooting foul by T. Douglas (drawn by A. Williams),111,90
432,4,3:02.0,,D. Booker enters the game for B. Knight,111,90
433,4,3:02.0,,A. Williams makes free throw 1 of 1,111,91
434,4,2:48.0,Turnover by T. Douglas (traveling),,111,91
435,4,2:48.0,Memphis full timeout,,111,91
436,4,2:48.0,T. Daniels enters the game for C. Parsons,,111,91
437,4,2:34.0,,Shooting foul by W. Baldwin (drawn by D. Booker),111,91
438,4,2:34.0,,D. Booker makes free throw 1 of 2,111,92
439,4,2:34.0,,D. Booker makes free throw 2 of 2,111,93
440,4,2:15.0,B. Wright makes 2-pt layup from 1 ft (assist by W. Baldwin),,113,93
441,4,2:04.0,,Personal foul by W. Baldwin (drawn by D. Booker),113,93
442,4,2:04.0,,D. Booker makes free throw 1 of 2,113,94
443,4,2:04.0,,D. Booker misses free throw 2 of 2,113,94
444,4,2:03.0,Defensive rebound by J. Ennis,,113,94
445,4,1:44.0,T. Douglas misses 2-pt jump shot from 20 ft,,113,94
446,4,1:43.0,,Defensive rebound by M. Chriss,113,94
447,4,1:39.0,,A. Williams makes 2-pt layup from 2 ft (assist by D. Booker),113,96
448,4,1:20.0,Turnover by T. Daniels (traveling),,113,96
449,4,1:05.0,,M. Chriss misses 3-pt jump shot from 24 ft,113,96
450,4,1:05.0,Defensive rebound by T. Douglas,,113,96
451,4,0:55.0,B. Wright makes 2-pt jump shot from 11 ft (assist by T. Douglas),,115,96
452,4,0:42.0,,D. Booker misses 2-pt jump shot from 9 ft,115,96
453,4,0:41.0,,Offensive rebound by T. Ulis,115,96
454,4,0:36.0,,A. Williams misses 2-pt jump shot from 13 ft,115,96
455,4,0:36.0,Defensive rebound by B. Wright,,115,96
456,4,0:28.0,Turnover by Team (turnover),,115,96
457,4,0:20.0,,Turnover by T. Ulis (bad pass; steal by T. Daniels),115,96
