,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,GOLDEN STATE_ACTION,MINNESOTA_SCORE,GOLDEN STATE_SCORE
381,4,6:35.0,S. Muhammad makes free throw 1 of 1,,97,112
382,4,6:16.0,,D. West makes 2-pt jump shot from 7 ft (assist by K. Thompson),97,114
383,4,6:02.0,A. Payne misses 2-pt jump shot from 5 ft,,97,114
384,4,6:02.0,,Defensive rebound by D. West,97,114
385,4,5:47.0,,K. Thompson misses 3-pt jump shot from 24 ft,97,114
386,4,5:46.0,,Offensive rebound by D. West,97,114
387,4,5:45.0,,D. West makes 2-pt layup from 2 ft,97,116
388,4,5:45.0,,Shooting foul by K. Dunn (drawn by D. West),97,116
389,4,5:45.0,,Golden State full timeout,97,116
390,4,5:45.0,J. Hill enters the game for C. Aldrich,,97,116
391,4,5:45.0,,J. McAdoo enters the game for M. Barnes,97,116
392,4,5:45.0,,P. McCaw enters the game for K. Thompson,97,116
393,4,5:45.0,,D. West makes free throw 1 of 1,97,117
394,4,5:32.0,Shooting foul by S. Livingston (drawn by S. Muhammad),,97,117
395,4,5:32.0,S. Muhammad makes free throw 1 of 2,,98,117
396,4,5:32.0,S. Muhammad makes free throw 2 of 2,,99,117
397,4,5:18.0,,D. West misses 2-pt jump shot from 16 ft,99,117
398,4,5:18.0,Defensive rebound by T. Jones,,99,117
399,4,5:01.0,Turnover by K. Dunn (lost ball; steal by P. McCaw),,99,117
400,4,4:53.0,,I. Clark misses 3-pt jump shot from 23 ft,99,117
401,4,4:53.0,Defensive rebound by A. Payne,,99,117
402,4,4:39.0,A. Payne misses 3-pt jump shot from 25 ft,,99,117
403,4,4:32.0,,Defensive rebound by J. McAdoo,99,117
404,4,4:24.0,,J. McAdoo misses 2-pt jump shot from 5 ft,99,117
405,4,4:23.0,,Offensive rebound by J. McAdoo,99,117
406,4,4:21.0,,J. McAdoo misses 2-pt dunk at rim,99,117
407,4,4:19.0,Defensive rebound by A. Payne,,99,117
408,4,4:17.0,Shooting foul by I. Clark (drawn by S. Muhammad),,99,117
409,4,4:17.0,S. Muhammad makes free throw 1 of 2,,100,117
410,4,4:17.0,,K. Looney enters the game for D. West,100,117
411,4,4:17.0,S. Muhammad makes free throw 2 of 2,,101,117
412,4,4:06.0,,Shooting foul by A. Payne (drawn by J. McAdoo),101,117
413,4,4:06.0,,J. McAdoo misses free throw 1 of 2,101,117
414,4,4:06.0,,Offensive rebound by Team,101,117
415,4,4:06.0,,J. McAdoo misses free throw 2 of 2,101,117
416,4,4:06.0,Defensive rebound by T. Jones,,101,117
417,4,3:47.0,K. Dunn misses 2-pt jump shot from 17 ft,,101,117
418,4,3:47.0,,Defensive rebound by J. McAdoo,101,117
419,4,3:39.0,,Shooting foul by K. Dunn (drawn by S. Livingston),101,117
420,4,3:39.0,,S. Livingston makes free throw 1 of 2,101,118
421,4,3:39.0,,S. Livingston makes free throw 2 of 2,101,119
422,4,3:27.0,S. Muhammad misses 2-pt jump shot from 4 ft,,101,119
423,4,3:26.0,Offensive rebound by J. Hill,,101,119
424,4,3:26.0,J. Hill makes 2-pt dunk at rim,,103,119
425,4,3:08.0,,Turnover by K. Looney (lost ball; steal by A. Payne),103,119
426,4,3:02.0,A. Payne makes 2-pt dunk at rim (assist by T. Jones),,105,119
427,4,2:48.0,,Turnover by I. Clark (bad pass),105,119
428,4,2:48.0,Minnesota full timeout,,105,119
429,4,2:35.0,A. Payne misses 2-pt jump shot from 20 ft,,105,119
430,4,2:35.0,,Defensive rebound by P. McCaw,105,119
431,4,2:22.0,,I. Clark misses 2-pt jump shot from 8 ft,105,119
432,4,2:21.0,Defensive rebound by A. Payne,,105,119
433,4,2:10.0,Turnover by J. Hill (lost ball; steal by I. Clark),,105,119
434,4,2:01.0,,I. Clark misses 2-pt jump shot from 19 ft,105,119
435,4,1:59.0,,Offensive rebound by K. Looney,105,119
436,4,1:59.0,,K. Looney misses 2-pt layup from 1 ft,105,119
437,4,1:57.0,,Offensive rebound by J. McAdoo,105,119
438,4,1:45.0,,K. Looney makes 2-pt dunk at rim (assist by I. Clark),105,121
439,4,1:26.0,J. Hill misses 2-pt jump shot from 15 ft,,105,121
440,4,1:26.0,,Defensive rebound by S. Livingston,105,121
441,4,1:14.0,,I. Clark misses 2-pt jump shot from 6 ft,105,121
442,4,1:13.0,,Offensive rebound by K. Looney,105,121
443,4,1:04.0,,Turnover by P. McCaw (bad pass; steal by K. Dunn),105,121
444,4,1:00.0,S. Muhammad makes 2-pt dunk at rim (assist by T. Jones),,107,121
445,4,0:40.0,,I. Clark misses 3-pt jump shot from 27 ft,107,121
446,4,0:39.0,Defensive rebound by S. Muhammad,,107,121
447,4,0:25.0,T. Jones misses 2-pt jump shot from 20 ft,,107,121
448,4,0:25.0,,Defensive rebound by K. Looney,107,121
449,4,0:04.0,,J. McAdoo misses 3-pt jump shot from 27 ft,107,121
450,4,0:01.0,Defensive rebound by S. Muhammad,,107,121
