,QUARTER,TIME_REMAINING,ORLANDO_ACTION,WASHINGTON_ACTION,ORLANDO_SCORE,WASHINGTON_SCORE
390,4,5:43.0,E. Fournier misses 2-pt jump shot from 9 ft,,109,100
391,4,5:42.0,,Defensive rebound by M. Gortat,109,100
392,4,5:36.0,,J. Wall misses 2-pt layup at rim (block by A. Gordon),109,100
393,4,5:35.0,,Offensive rebound by O. Porter,109,100
394,4,5:28.0,,Turnover by B. Beal (lost ball; steal by E. Payton),109,100
395,4,5:25.0,E. Payton misses 2-pt layup from 2 ft (block by M. Gortat),,109,100
396,4,5:24.0,Offensive rebound by N. Vučević,,109,100
397,4,5:23.0,Shooting foul by B. Beal (drawn by N. Vučević),,109,100
398,4,5:23.0,N. Vučević makes free throw 1 of 2,,110,100
399,4,5:23.0,S. Ibaka enters the game for B. Biyombo,,110,100
400,4,5:23.0,N. Vučević makes free throw 2 of 2,,111,100
401,4,5:17.0,,J. Wall makes 2-pt layup from 1 ft,111,102
402,4,5:00.0,E. Fournier makes 2-pt jump shot from 6 ft (assist by N. Vučević),,113,102
403,4,4:43.0,,J. Wall makes 2-pt layup from 1 ft,113,104
404,4,4:26.0,Turnover by E. Fournier (lost ball),,113,104
405,4,4:26.0,J. Green enters the game for A. Gordon,,113,104
406,4,4:26.0,B. Biyombo enters the game for N. Vučević,,113,104
407,4,4:18.0,,J. Wall misses 2-pt jump shot from 5 ft,113,104
408,4,4:17.0,Defensive rebound by E. Fournier,,113,104
409,4,4:09.0,Turnover by J. Green (lost ball; steal by M. Thornton),,113,104
410,4,4:04.0,,B. Beal misses 2-pt dunk at rim,113,104
411,4,4:01.0,Defensive rebound by E. Fournier,,113,104
412,4,3:55.0,J. Green makes 2-pt layup from 3 ft (assist by E. Payton),,115,104
413,4,3:43.0,,J. Wall makes 2-pt layup from 1 ft,115,106
414,4,3:43.0,,Shooting foul by B. Biyombo (drawn by J. Wall),115,106
415,4,3:43.0,,J. Wall makes free throw 1 of 1,115,107
416,4,3:24.0,E. Payton misses 2-pt jump shot from 7 ft,,115,107
417,4,3:23.0,Offensive rebound by B. Biyombo,,115,107
418,4,3:22.0,B. Biyombo makes 2-pt layup from 2 ft,,117,107
419,4,3:09.0,,M. Gortat misses 2-pt layup from 1 ft (block by S. Ibaka),117,107
420,4,3:06.0,Defensive rebound by E. Fournier,,117,107
421,4,3:03.0,Personal foul by J. Wall (drawn by S. Ibaka),,117,107
422,4,3:03.0,,M. Morris enters the game for M. Thornton,117,107
423,4,2:44.0,J. Green makes 3-pt jump shot from 26 ft (assist by E. Fournier),,120,107
424,4,2:42.0,,Washington full timeout,120,107
425,4,2:42.0,Official timeout,,120,107
426,4,2:30.0,,Shooting foul by E. Payton (drawn by J. Wall),120,107
427,4,2:30.0,,J. Wall misses free throw 1 of 2,120,107
428,4,2:30.0,,Offensive rebound by Team,120,107
429,4,2:30.0,,J. Wall makes free throw 2 of 2,120,108
430,4,2:28.0,Personal take foul by M. Gortat (drawn by B. Biyombo),,120,108
431,4,2:28.0,B. Biyombo misses free throw 1 of 2,,120,108
432,4,2:28.0,Offensive rebound by Team,,120,108
433,4,2:28.0,B. Biyombo makes free throw 2 of 2,,121,108
434,4,2:12.0,,B. Beal misses 2-pt layup at rim (block by B. Biyombo),121,108
435,4,2:10.0,Defensive rebound by J. Green,,121,108
436,4,2:07.0,Personal take foul by M. Gortat (drawn by B. Biyombo),,121,108
437,4,2:07.0,B. Biyombo misses free throw 1 of 2,,121,108
438,4,2:07.0,Offensive rebound by Team,,121,108
439,4,2:07.0,B. Biyombo makes free throw 2 of 2,,122,108
440,4,2:02.0,,Shooting foul by E. Fournier (drawn by J. Wall),122,108
441,4,2:02.0,,J. Wall makes free throw 1 of 2,122,109
442,4,2:02.0,,J. Wall misses free throw 2 of 2,122,109
443,4,2:02.0,D. Augustin enters the game for B. Biyombo,,122,109
444,4,2:01.0,Defensive rebound by J. Green,,122,109
445,4,1:45.0,S. Ibaka misses 3-pt jump shot from 29 ft,,122,109
446,4,1:44.0,,Defensive rebound by M. Morris,122,109
447,4,1:38.0,,J. Wall misses 2-pt layup at rim (block by E. Payton),122,109
448,4,1:38.0,,Offensive rebound by Team,122,109
449,4,1:38.0,B. Biyombo enters the game for D. Augustin,,122,109
450,4,1:32.0,,B. Beal makes 2-pt dunk at rim,122,111
451,4,1:20.0,Personal take foul by M. Gortat (drawn by B. Biyombo),,122,111
452,4,1:20.0,B. Biyombo makes free throw 1 of 2,,123,111
453,4,1:20.0,B. Biyombo makes free throw 2 of 2,,124,111
454,4,1:20.0,,Washington full timeout,124,111
455,4,1:20.0,,Washington full timeout,124,111
456,4,1:15.0,,B. Beal makes 3-pt jump shot from 29 ft,124,114
457,4,0:53.0,J. Green misses 2-pt jump shot from 9 ft,,124,114
458,4,0:52.0,Offensive rebound by B. Biyombo,,124,114
459,4,0:33.0,S. Ibaka misses 3-pt jump shot from 26 ft,,124,114
460,4,0:32.0,,Defensive rebound by B. Beal,124,114
461,4,0:24.0,,Shooting foul by B. Biyombo (drawn by J. Wall),124,114
462,4,0:24.0,,J. Wall makes free throw 1 of 2,124,115
463,4,0:24.0,,J. Wall makes free throw 2 of 2,124,116
464,4,0:10.0,Turnover by E. Fournier (lost ball; steal by J. Wall),,124,116
465,4,0:01.0,,J. Wall misses 3-pt jump shot from 27 ft,124,116
466,4,0:00.0,,Offensive rebound by Team,124,116
