,QUARTER,TIME_REMAINING,PORTLAND_ACTION,MEMPHIS_ACTION,PORTLAND_SCORE,MEMPHIS_SCORE
401,4,11:36.0,A. Crabbe misses 2-pt jump shot from 12 ft,,69,61
402,4,11:33.0,,Defensive rebound by T. Douglas,69,61
403,4,11:20.0,,Z. Randolph makes 2-pt layup from 3 ft,69,63
404,4,10:57.0,Shooting foul by J. Martin (drawn by E. Davis),,69,63
405,4,10:57.0,E. Davis makes free throw 1 of 2,,70,63
406,4,10:57.0,N. Vonleh enters the game for J. Layman,,70,63
407,4,10:57.0,E. Turner enters the game for A. Aminu,,70,63
408,4,10:57.0,E. Davis makes free throw 2 of 2,,71,63
409,4,10:43.0,,T. Daniels misses 2-pt jump shot from 18 ft,71,63
410,4,10:42.0,,Offensive rebound by Z. Randolph,71,63
411,4,10:39.0,,Z. Randolph misses 2-pt hook shot from 4 ft,71,63
412,4,10:39.0,,Offensive rebound by Z. Randolph,71,63
413,4,10:39.0,,Shooting foul by N. Vonleh (drawn by Z. Randolph),71,63
414,4,10:39.0,,Z. Randolph makes free throw 1 of 2,71,64
415,4,10:39.0,,Z. Randolph misses free throw 2 of 2,71,64
416,4,10:38.0,Defensive rebound by E. Turner,,71,64
417,4,10:26.0,Offensive foul by N. Vonleh (drawn by T. Daniels),,71,64
418,4,10:26.0,Turnover by N. Vonleh (offensive foul),,71,64
419,4,10:14.0,,T. Daniels misses 2-pt layup from 2 ft,71,64
420,4,10:12.0,Defensive rebound by A. Crabbe,,71,64
421,4,9:53.0,A. Crabbe misses 2-pt jump shot from 19 ft,,71,64
422,4,9:52.0,Offensive rebound by E. Davis,,71,64
423,4,9:41.0,C. McCollum misses 2-pt jump shot from 18 ft,,71,64
424,4,9:38.0,,Defensive rebound by J. Martin,71,64
425,4,9:31.0,,A. Harrison misses 2-pt jump shot from 15 ft,71,64
426,4,9:30.0,Defensive rebound by A. Crabbe,,71,64
427,4,9:19.0,E. Davis makes 2-pt jump shot from 7 ft (assist by E. Turner),,73,64
428,4,8:59.0,,T. Daniels misses 3-pt jump shot from 25 ft,73,64
429,4,8:59.0,Defensive rebound by E. Turner,,73,64
430,4,8:51.0,N. Vonleh misses 3-pt jump shot from 25 ft,,73,64
431,4,8:48.0,,Defensive rebound by Z. Randolph,73,64
432,4,8:34.0,,Offensive foul by Z. Randolph (drawn by E. Davis),73,64
433,4,8:34.0,,Turnover by Z. Randolph (offensive foul),73,64
434,4,8:34.0,Portland full timeout,,73,64
435,4,8:34.0,D. Lillard enters the game for C. McCollum,,73,64
436,4,8:34.0,A. Aminu enters the game for N. Vonleh,,73,64
437,4,8:34.0,,M. Gasol enters the game for A. Harrison,73,64
438,4,8:34.0,,J. Green enters the game for J. Martin,73,64
439,4,8:21.0,E. Turner misses 2-pt jump shot from 18 ft,,73,64
440,4,8:21.0,,Defensive rebound by J. Green,73,64
441,4,8:04.0,,Z. Randolph misses 2-pt layup from 2 ft (block by E. Davis),73,64
442,4,8:02.0,Defensive rebound by A. Aminu,,73,64
443,4,7:58.0,D. Lillard misses 3-pt jump shot from 25 ft,,73,64
444,4,7:56.0,Offensive rebound by E. Turner,,73,64
445,4,7:56.0,Shooting foul by J. Green (drawn by E. Turner),,73,64
446,4,7:56.0,E. Turner makes free throw 1 of 2,,74,64
447,4,7:56.0,,T. Allen enters the game for Z. Randolph,74,64
448,4,7:56.0,E. Turner makes free throw 2 of 2,,75,64
449,4,7:41.0,,M. Gasol misses 2-pt hook shot from 5 ft,75,64
450,4,7:39.0,Defensive rebound by E. Davis,,75,64
451,4,7:30.0,D. Lillard misses 2-pt jump shot from 8 ft,,75,64
452,4,7:29.0,,Defensive rebound by M. Gasol,75,64
453,4,7:22.0,,M. Gasol misses 3-pt jump shot from 25 ft,75,64
454,4,7:20.0,Defensive rebound by E. Davis,,75,64
455,4,7:13.0,E. Turner makes 2-pt jump shot from 10 ft,,77,64
456,4,7:12.0,,Memphis full timeout,77,64
457,4,7:12.0,M. Plumlee enters the game for E. Davis,,77,64
458,4,7:03.0,,T. Allen makes 2-pt layup from 2 ft (assist by M. Gasol),77,66
459,4,6:44.0,D. Lillard misses 2-pt jump shot from 8 ft,,77,66
460,4,6:42.0,,Defensive rebound by J. Green,77,66
461,4,6:27.0,,M. Gasol makes 2-pt hook shot from 5 ft,77,68
462,4,6:05.0,Personal foul by M. Gasol (drawn by A. Crabbe),,77,68
463,4,5:52.0,M. Plumlee misses 2-pt jump shot from 18 ft,,77,68
464,4,5:51.0,,Defensive rebound by T. Allen,77,68
465,4,5:45.0,Offensive charge foul by M. Gasol (drawn by M. Plumlee),,77,68
466,4,5:45.0,,Turnover by M. Gasol (offensive foul),77,68
467,4,5:45.0,C. McCollum enters the game for E. Turner,,77,68
468,4,5:45.0,,Memphis full timeout,77,68
469,4,5:28.0,A. Aminu makes 2-pt layup from 1 ft (assist by M. Plumlee),,79,68
470,4,5:11.0,,Personal foul by M. Plumlee (drawn by M. Gasol),79,68
471,4,5:04.0,,M. Gasol misses 3-pt jump shot from 25 ft,79,68
472,4,5:02.0,,Offensive rebound by T. Allen,79,68
473,4,4:59.0,,J. Green misses 2-pt layup from 2 ft,79,68
474,4,4:53.0,Defensive rebound by A. Aminu,,79,68
475,4,4:51.0,Turnover by A. Aminu (lost ball; steal by J. Green),,79,68
476,4,4:51.0,,T. Allen makes 2-pt layup from 2 ft,79,70
477,4,4:37.0,M. Plumlee misses 2-pt jump shot from 16 ft,,79,70
478,4,4:37.0,,Defensive rebound by J. Green,79,70
479,4,4:25.0,,J. Green misses 3-pt jump shot from 24 ft,79,70
480,4,4:24.0,,Offensive rebound by M. Gasol,79,70
481,4,4:21.0,,M. Gasol makes 2-pt hook shot from 5 ft,79,72
482,4,4:21.0,Portland full timeout,,79,72
483,4,4:06.0,C. McCollum misses 2-pt jump shot from 18 ft,,79,72
484,4,4:03.0,,Defensive rebound by T. Daniels,79,72
485,4,3:48.0,,T. Daniels misses 2-pt jump shot from 18 ft,79,72
486,4,3:46.0,Defensive rebound by A. Aminu,,79,72
487,4,3:35.0,A. Aminu misses 3-pt jump shot from 25 ft,,79,72
488,4,3:34.0,,Defensive rebound by T. Allen,79,72
489,4,3:14.0,,M. Gasol makes 2-pt jump shot from 15 ft (assist by T. Douglas),79,74
490,4,2:57.0,D. Lillard makes 2-pt layup from 1 ft (assist by M. Plumlee),,81,74
491,4,2:36.0,,M. Gasol makes 2-pt jump shot from 10 ft,81,76
492,4,2:18.0,C. McCollum misses 2-pt jump shot from 5 ft,,81,76
493,4,2:14.0,,Defensive rebound by J. Green,81,76
494,4,2:09.0,,M. Gasol makes 3-pt jump shot from 24 ft (assist by T. Douglas),81,79
495,4,1:52.0,D. Lillard misses 2-pt jump shot from 21 ft,,81,79
496,4,1:51.0,,Defensive rebound by T. Allen,81,79
497,4,1:35.0,,T. Daniels makes 3-pt jump shot from 30 ft (assist by T. Douglas),81,82
498,4,1:35.0,Portland full timeout,,81,82
499,4,1:26.0,Shooting block foul by T. Daniels (drawn by D. Lillard),,81,82
500,4,1:26.0,D. Lillard makes free throw 1 of 2,,82,82
501,4,1:26.0,E. Davis enters the game for A. Aminu,,82,82
502,4,1:26.0,D. Lillard makes free throw 2 of 2,,83,82
503,4,1:11.0,,Turnover by M. Gasol (lost ball; steal by M. Plumlee),83,82
504,4,1:04.0,Portland full timeout,,83,82
505,4,1:04.0,E. Turner enters the game for M. Plumlee,,83,82
506,4,0:51.0,D. Lillard misses 3-pt jump shot from 25 ft,,83,82
507,4,0:49.0,,Defensive rebound by T. Allen,83,82
508,4,0:34.0,,T. Douglas makes 2-pt jump shot from 19 ft,83,84
509,4,0:34.0,Portland full timeout,,83,84
510,4,0:34.0,M. Plumlee enters the game for E. Davis,,83,84
511,4,0:27.0,Shooting foul by M. Gasol (drawn by E. Turner),,83,84
512,4,0:27.0,E. Turner makes free throw 1 of 2,,84,84
513,4,0:27.0,A. Aminu enters the game for C. McCollum,,84,84
514,4,0:27.0,E. Turner makes free throw 2 of 2,,85,84
515,4,0:19.0,,Shooting foul by D. Lillard (drawn by T. Douglas),85,84
516,4,0:19.0,,T. Douglas makes free throw 1 of 2,85,85
517,4,0:19.0,C. McCollum enters the game for A. Aminu,,85,85
518,4,0:19.0,,T. Douglas makes free throw 2 of 2,85,86
519,4,0:07.0,Shooting foul by J. Green (drawn by M. Plumlee),,85,86
520,4,0:07.0,M. Plumlee makes free throw 1 of 2,,86,86
521,4,0:07.0,M. Plumlee misses free throw 2 of 2,,86,86
522,4,0:05.0,,Defensive rebound by J. Green,86,86
523,4,0:01.0,,Shooting foul by D. Lillard (drawn by T. Douglas),86,86
524,4,0:01.0,,T. Douglas makes free throw 1 of 2,86,87
525,4,0:01.0,,T. Douglas makes free throw 2 of 2,86,88
526,4,0:01.0,Turnover by M. Plumlee (bad pass; steal by T. Allen),,86,88
