,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,DENVER_ACTION,OKLAHOMA CITY_SCORE,DENVER_SCORE
375,4,6:08.0,,Denver full timeout,96,106
376,4,6:08.0,,W. Chandler enters the game for D. Arthur,96,106
377,4,5:55.0,,W. Chandler misses 2-pt jump shot from 6 ft,96,106
378,4,5:52.0,Defensive rebound by R. Westbrook,,96,106
379,4,5:44.0,A. Morrow makes 3-pt jump shot from 23 ft (assist by A. Roberson),,99,106
380,4,5:20.0,,W. Chandler makes 2-pt jump shot from 17 ft,99,108
381,4,5:04.0,A. Roberson makes 2-pt layup from 2 ft (assist by R. Westbrook),,101,108
382,4,4:53.0,,W. Chandler makes 2-pt jump shot from 8 ft (assist by J. Nelson),101,110
383,4,4:53.0,Oklahoma City full timeout,,101,110
384,4,4:53.0,J. Grant enters the game for E. Freedom,,101,110
385,4,4:41.0,A. Morrow misses 2-pt jump shot from 14 ft,,101,110
386,4,4:40.0,,Defensive rebound by W. Chandler,101,110
387,4,4:28.0,,J. Murray makes 2-pt layup from 2 ft (assist by N. Jokić),101,112
388,4,4:11.0,R. Westbrook makes 2-pt layup from 3 ft,,103,112
389,4,3:54.0,,J. Nelson makes 2-pt jump shot from 15 ft,103,114
390,4,3:43.0,Shooting foul by W. Chandler (drawn by J. Grant),,103,114
391,4,3:43.0,J. Grant misses free throw 1 of 2,,103,114
392,4,3:43.0,Offensive rebound by Team,,103,114
393,4,3:43.0,V. Oladipo enters the game for A. Morrow,,103,114
394,4,3:43.0,J. Grant makes free throw 2 of 2,,104,114
395,4,3:25.0,,Turnover by W. Chandler (step out of bounds),104,114
396,4,3:16.0,Personal foul by J. Nelson (drawn by R. Westbrook),,104,114
397,4,3:07.0,R. Westbrook makes 3-pt jump shot from 27 ft,,107,114
398,4,2:51.0,,Turnover by J. Nelson (lost ball; steal by S. Adams),107,114
399,4,2:47.0,Turnover by S. Adams (lost ball; steal by A. Gee),,107,114
400,4,2:31.0,,A. Gee misses 3-pt jump shot from 24 ft,107,114
401,4,2:30.0,Defensive rebound by J. Grant,,107,114
402,4,2:23.0,Shooting foul by J. Murray (drawn by R. Westbrook),,107,114
403,4,2:23.0,R. Westbrook makes free throw 1 of 3,,108,114
404,4,2:23.0,R. Westbrook makes free throw 2 of 3,,109,114
405,4,2:23.0,R. Westbrook makes free throw 3 of 3,,110,114
406,4,2:05.0,,J. Nelson misses 3-pt jump shot from 25 ft,110,114
407,4,2:03.0,Defensive rebound by R. Westbrook,,110,114
408,4,1:58.0,R. Westbrook makes 2-pt layup from 3 ft,,112,114
409,4,1:58.0,,Denver full timeout,112,114
410,4,1:36.0,,J. Nelson makes 3-pt jump shot from 24 ft (assist by W. Chandler),112,117
411,4,1:19.0,V. Oladipo makes 2-pt jump shot from 18 ft,,114,117
412,4,1:06.0,,Turnover by N. Jokić (bad pass; steal by V. Oladipo),114,117
413,4,1:03.0,V. Oladipo makes 2-pt layup from 1 ft,,116,117
414,4,0:45.0,,J. Nelson misses 2-pt jump shot from 17 ft,116,117
415,4,0:44.0,Defensive rebound by S. Adams,,116,117
416,4,0:35.0,R. Westbrook makes 2-pt jump shot from 13 ft,,118,117
417,4,0:35.0,,Denver full timeout,118,117
418,4,0:24.0,,J. Nelson misses 2-pt jump shot from 17 ft,118,117
419,4,0:23.0,Defensive rebound by V. Oladipo,,118,117
420,4,0:22.0,Personal take foul by J. Murray (drawn by R. Westbrook),,118,117
421,4,0:22.0,R. Westbrook makes free throw 1 of 2,,119,117
422,4,0:22.0,R. Westbrook makes free throw 2 of 2,,120,117
423,4,0:10.0,,W. Chandler makes 2-pt dunk at rim (assist by J. Nelson),120,119
424,4,0:10.0,Oklahoma City full timeout,,120,119
425,4,0:10.0,Personal take foul by A. Gee (drawn by R. Westbrook),,120,119
426,4,0:10.0,R. Westbrook makes free throw 1 of 2,,121,119
427,4,0:10.0,,D. Arthur enters the game for J. Murray,120,119
428,4,0:10.0,,K. Faried enters the game for N. Jokić,120,119
429,4,0:10.0,A. Morrow enters the game for A. Roberson,,120,119
430,4,0:10.0,D. Sabonis enters the game for J. Grant,,120,119
431,4,0:10.0,A. Roberson enters the game for D. Sabonis,,121,119
432,4,0:10.0,J. Grant enters the game for A. Morrow,,121,119
433,4,0:10.0,,N. Jokić enters the game for K. Faried,122,119
434,4,0:10.0,,J. Murray enters the game for A. Gee,122,119
435,4,0:10.0,R. Westbrook makes free throw 2 of 2,,122,119
436,4,0:10.0,,Denver full timeout,122,119
437,4,0:08.0,,Shooting foul by S. Adams (drawn by J. Murray),122,119
438,4,0:08.0,,J. Murray makes free throw 1 of 3,122,120
439,4,0:08.0,,J. Murray makes free throw 2 of 3,122,121
440,4,0:08.0,,K. Faried enters the game for D. Arthur,122,121
441,4,0:08.0,,A. Gee enters the game for J. Murray,122,122
442,4,0:08.0,A. Morrow enters the game for A. Roberson,,122,122
443,4,0:08.0,D. Sabonis enters the game for J. Grant,,122,122
444,4,0:08.0,,J. Murray makes free throw 3 of 3,122,122
445,4,0:08.0,Oklahoma City full timeout,,122,122
446,4,0:01.0,R. Westbrook misses 2-pt layup from 3 ft (block by K. Faried),,122,122
447,4,0:00.0,,Defensive rebound by J. Nelson,122,122
448,1OT,4:47.0,R. Westbrook misses 2-pt jump shot from 11 ft,,122,122
449,1OT,4:46.0,,Defensive rebound by W. Chandler,122,122
450,1OT,4:30.0,,N. Jokić misses 3-pt jump shot from 26 ft,122,122
451,1OT,4:28.0,Defensive rebound by R. Westbrook,,122,122
452,1OT,4:19.0,J. Grant misses 3-pt jump shot from 26 ft,,122,122
453,1OT,4:19.0,Offensive rebound by Team,,122,122
454,1OT,4:19.0,,Loose ball foul by N. Jokić (drawn by S. Adams),122,122
455,1OT,4:06.0,J. Grant makes 2-pt jump shot from 8 ft,,124,122
456,1OT,3:49.0,,W. Chandler makes 2-pt jump shot from 7 ft,124,124
457,1OT,3:37.0,Shooting foul by N. Jokić (drawn by R. Westbrook),,124,124
458,1OT,3:37.0,R. Westbrook makes free throw 1 of 2,,125,124
459,1OT,3:37.0,R. Westbrook makes free throw 2 of 2,,126,124
460,1OT,3:18.0,,W. Chandler makes 2-pt jump shot from 22 ft,126,126
461,1OT,3:05.0,R. Westbrook misses 2-pt jump shot from 17 ft,,126,126
462,1OT,3:04.0,,Defensive rebound by J. Nelson,126,126
463,1OT,2:47.0,,Turnover by J. Nelson (bad pass; steal by V. Oladipo),126,126
464,1OT,2:45.0,Personal foul by J. Murray (drawn by V. Oladipo),,126,126
465,1OT,2:45.0,V. Oladipo makes free throw 1 of 2,,127,126
466,1OT,2:45.0,V. Oladipo makes free throw 2 of 2,,128,126
467,1OT,2:30.0,,Shooting foul by S. Adams (drawn by J. Murray),128,126
468,1OT,2:30.0,,J. Murray makes free throw 1 of 2,128,127
469,1OT,2:30.0,,J. Murray misses free throw 2 of 2,128,127
470,1OT,2:28.0,Defensive rebound by S. Adams,,128,127
471,1OT,2:12.0,V. Oladipo misses 3-pt jump shot from 26 ft,,128,127
472,1OT,2:11.0,,Defensive rebound by J. Nelson,128,127
473,1OT,2:06.0,,J. Murray misses 2-pt layup from 2 ft,128,127
474,1OT,2:05.0,Defensive rebound by S. Adams,,128,127
475,1OT,1:58.0,R. Westbrook misses 2-pt jump shot from 11 ft,,128,127
476,1OT,1:56.0,Offensive rebound by A. Roberson,,128,127
477,1OT,1:55.0,Oklahoma City full timeout,,128,127
478,1OT,1:55.0,,K. Faried enters the game for N. Jokić,128,127
479,1OT,1:45.0,R. Westbrook misses 2-pt jump shot from 21 ft,,128,127
480,1OT,1:45.0,Offensive rebound by S. Adams,,128,127
481,1OT,1:45.0,Shooting foul by K. Faried (drawn by S. Adams),,128,127
482,1OT,1:45.0,S. Adams makes free throw 1 of 2,,129,127
483,1OT,1:45.0,S. Adams misses free throw 2 of 2,,129,127
484,1OT,1:44.0,,Defensive rebound by J. Murray,129,127
485,1OT,1:26.0,,J. Murray misses 3-pt jump shot from 22 ft,129,127
486,1OT,1:25.0,Defensive rebound by V. Oladipo,,129,127
487,1OT,1:20.0,Oklahoma City full timeout,,129,127
488,1OT,1:20.0,A. Morrow enters the game for A. Roberson,,129,127
489,1OT,1:06.0,R. Westbrook misses 2-pt jump shot from 14 ft,,129,127
490,1OT,1:06.0,,Defensive rebound by K. Faried,129,127
491,1OT,0:45.0,,J. Nelson misses 3-pt jump shot from 25 ft,129,127
492,1OT,0:43.0,Defensive rebound by J. Grant,,129,127
493,1OT,0:42.0,A. Roberson enters the game for A. Morrow,,129,127
494,1OT,0:20.0,R. Westbrook misses 2-pt layup from 3 ft,,129,127
495,1OT,0:20.0,,Defensive rebound by J. Nelson,129,127
496,1OT,0:20.0,,Denver full timeout,129,127
497,1OT,0:20.0,,D. Arthur enters the game for A. Gee,129,127
498,1OT,0:19.0,,Personal foul by J. Grant (drawn by W. Chandler),129,127
499,1OT,0:14.0,,W. Chandler misses 2-pt jump shot from 4 ft,129,127
500,1OT,0:14.0,Defensive rebound by S. Adams,,129,127
501,1OT,0:14.0,Personal take foul by K. Faried (drawn by R. Westbrook),,129,127
502,1OT,0:14.0,R. Westbrook makes free throw 1 of 2,,130,127
503,1OT,0:14.0,R. Westbrook makes free throw 2 of 2,,131,127
504,1OT,0:14.0,,Denver full timeout,131,127
505,1OT,0:14.0,S. Christon enters the game for S. Adams,,131,127
506,1OT,0:14.0,,N. Jokić enters the game for K. Faried,131,127
507,1OT,0:09.0,,J. Murray misses 3-pt jump shot from 24 ft,131,127
508,1OT,0:08.0,Defensive rebound by R. Westbrook,,131,127
509,1OT,0:07.0,Personal take foul by D. Arthur (drawn by R. Westbrook),,131,127
510,1OT,0:07.0,R. Westbrook makes free throw 1 of 2,,132,127
511,1OT,0:07.0,R. Westbrook misses free throw 2 of 2,,132,127
512,1OT,0:07.0,,Defensive rebound by W. Chandler,132,127
513,1OT,0:07.0,,Denver full timeout,132,127
514,1OT,0:03.0,,J. Murray misses 3-pt jump shot from 27 ft,132,127
515,1OT,0:02.0,,Offensive rebound by W. Chandler,132,127
516,1OT,0:00.0,,W. Chandler makes 2-pt layup from 2 ft,132,129
