,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,OKLAHOMA CITY_ACTION,MILWAUKEE_SCORE,OKLAHOMA CITY_SCORE
376,4,7:07.0,Shooting block foul by N. Collison (drawn by S. Hawes),,65,104
377,4,7:07.0,S. Hawes makes free throw 1 of 2,,66,104
378,4,7:07.0,S. Hawes makes free throw 2 of 2,,67,104
379,4,6:55.0,,J. Grant misses 3-pt jump shot from 24 ft,67,104
380,4,6:54.0,Defensive rebound by S. Hawes,,67,104
381,4,6:44.0,G. Payton misses 2-pt jump shot from 6 ft,,67,104
382,4,6:43.0,,Defensive rebound by S. Christon,67,104
383,4,6:31.0,,N. Collison misses 2-pt layup from 2 ft,67,104
384,4,6:30.0,Defensive rebound by T. Maker,,67,104
385,4,6:20.0,R. Vaughn makes 2-pt jump shot from 18 ft (assist by G. Payton),,69,104
386,4,6:07.0,,N. Cole misses 2-pt jump shot from 17 ft,69,104
387,4,6:07.0,Defensive rebound by T. Maker,,69,104
388,4,5:54.0,T. Maker misses 2-pt layup from 2 ft,,69,104
389,4,5:51.0,Offensive rebound by T. Maker,,69,104
390,4,5:51.0,Personal foul by J. Grant (drawn by T. Maker),,69,104
391,4,5:51.0,Official timeout,,69,104
392,4,5:51.0,T. Maker makes free throw 1 of 2,,70,104
393,4,5:51.0,T. Maker misses free throw 2 of 2,,70,104
394,4,5:50.0,,Defensive rebound by J. Grant,70,104
395,4,5:33.0,Violation by S. Hawes (kicked ball),,70,104
396,4,5:27.0,,N. Collison misses 2-pt jump shot from 7 ft,70,104
397,4,5:27.0,Defensive rebound by G. Payton,,70,104
398,4,5:18.0,T. Maker makes 2-pt jump shot from 6 ft,,72,104
399,4,5:18.0,Shooting foul by N. Collison (drawn by T. Maker),,72,104
400,4,5:18.0,T. Maker makes free throw 1 of 1,,73,104
401,4,5:07.0,,Personal foul by M. Teletović (drawn by D. McDermott),73,104
402,4,5:01.0,,S. Christon makes 2-pt jump shot from 18 ft,73,106
403,4,4:37.0,T. Maker misses 2-pt jump shot from 7 ft,,73,106
404,4,4:36.0,,Defensive rebound by N. Cole,73,106
405,4,4:27.0,,J. Grant misses 3-pt jump shot from 25 ft,73,106
406,4,4:27.0,Defensive rebound by S. Hawes,,73,106
407,4,4:15.0,Shooting foul by N. Cole (drawn by R. Vaughn),,73,106
408,4,4:15.0,R. Vaughn makes free throw 1 of 2,,74,106
409,4,4:15.0,R. Vaughn misses free throw 2 of 2,,74,106
410,4,4:14.0,,Defensive rebound by N. Collison,74,106
411,4,3:54.0,,Turnover by J. Grant (lost ball; steal by T. Maker),74,106
412,4,3:46.0,R. Vaughn makes 2-pt jump shot from 5 ft,,76,106
413,4,3:23.0,,J. Grant misses 3-pt jump shot from 25 ft,76,106
414,4,3:22.0,,Offensive rebound by S. Christon,76,106
415,4,3:05.0,,J. Grant makes 2-pt dunk at rim (assist by S. Christon),76,108
416,4,2:45.0,M. Teletović misses 2-pt jump shot from 24 ft,,76,108
417,4,2:45.0,,Defensive rebound by S. Christon,76,108
418,4,2:32.0,,D. McDermott misses 2-pt layup from 2 ft,76,108
419,4,2:31.0,,Offensive rebound by Team,76,108
420,4,2:31.0,,Oklahoma City full timeout,76,108
421,4,2:28.0,,D. McDermott misses 3-pt jump shot from 25 ft,76,108
422,4,2:27.0,Defensive rebound by T. Maker,,76,108
423,4,2:10.0,R. Vaughn misses 2-pt jump shot from 18 ft,,76,108
424,4,2:10.0,,Defensive rebound by D. McDermott,76,108
425,4,2:01.0,,J. Grant makes 2-pt dunk at rim (assist by N. Cole),76,110
426,4,1:41.0,M. Teletović makes 2-pt layup from 2 ft (assist by G. Payton),,78,110
427,4,1:29.0,,Turnover by S. Christon (bad pass; steal by G. Payton),78,110
428,4,1:25.0,Shooting foul by J. Grant (drawn by T. Maker),,78,110
429,4,1:25.0,T. Maker misses free throw 1 of 2,,78,110
430,4,1:25.0,Offensive rebound by Team,,78,110
431,4,1:25.0,T. Maker makes free throw 2 of 2,,79,110
432,4,1:10.0,,S. Christon misses 2-pt jump shot from 4 ft,79,110
433,4,1:09.0,,Offensive rebound by N. Collison,79,110
434,4,1:09.0,,N. Collison misses 2-pt layup from 2 ft,79,110
435,4,1:08.0,Defensive rebound by S. Hawes,,79,110
436,4,0:58.0,T. Maker misses 3-pt jump shot from 25 ft,,79,110
437,4,0:58.0,,Defensive rebound by S. Christon,79,110
438,4,0:44.0,,N. Cole misses 3-pt jump shot from 24 ft,79,110
439,4,0:43.0,Defensive rebound by S. Hawes,,79,110
440,4,0:29.0,R. Vaughn misses 2-pt jump shot from 17 ft,,79,110
441,4,0:28.0,,Defensive rebound by N. Collison,79,110
442,4,0:04.0,,Turnover by Team (shot clock),79,110
