,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,CLEVELAND_ACTION,BROOKLYN_SCORE,CLEVELAND_SCORE
379,4,3:19.0,,K. Felder misses 3-pt jump shot from 25 ft,102,116
380,4,3:18.0,,Offensive rebound by C. Frye,102,116
381,4,3:18.0,,C. Frye makes 2-pt layup from 1 ft,102,118
382,4,3:06.0,Offensive foul by L. Scola (drawn by J. McRae),,102,118
383,4,3:06.0,Turnover by L. Scola (offensive foul),,102,118
384,4,3:06.0,,D. Liggins enters the game for K. Korver,102,118
385,4,2:51.0,,C. Frye misses 3-pt jump shot from 26 ft,102,118
386,4,2:50.0,Defensive rebound by R. Foye,,102,118
387,4,2:46.0,R. Foye makes 3-pt jump shot from 24 ft,,105,118
388,4,2:27.0,,K. Felder makes 2-pt layup from 1 ft,105,120
389,4,2:15.0,R. Foye makes 3-pt jump shot from 23 ft,,108,120
390,4,1:51.0,,K. Felder makes 2-pt layup from 1 ft,108,122
391,4,1:40.0,R. Foye makes 2-pt jump shot from 5 ft (assist by L. Scola),,110,122
392,4,1:19.0,,C. Frye misses 3-pt jump shot from 25 ft,110,122
393,4,1:18.0,Defensive rebound by R. Foye,,110,122
394,4,1:14.0,S. Kilpatrick misses 2-pt layup from 3 ft (block by C. Frye),,110,122
395,4,1:12.0,Offensive rebound by L. Scola,,110,122
396,4,1:09.0,Shooting foul by C. Frye (drawn by I. Whitehead),,110,122
397,4,1:09.0,Official timeout,,110,122
398,4,1:09.0,I. Whitehead makes free throw 1 of 2,,111,122
399,4,1:09.0,I. Whitehead makes free throw 2 of 2,,112,122
400,4,0:43.0,,R. Jefferson misses 3-pt jump shot from 24 ft,112,122
401,4,0:42.0,Defensive rebound by I. Whitehead,,112,122
402,4,0:35.0,S. Kilpatrick misses 3-pt jump shot from 24 ft,,112,122
403,4,0:35.0,Offensive rebound by C. McCullough,,112,122
404,4,0:35.0,C. McCullough makes 2-pt layup from 1 ft,,114,122
405,4,0:22.0,,K. Felder makes 2-pt layup from 1 ft (assist by D. Liggins),114,124
406,4,0:21.0,Personal block foul by R. Jefferson (drawn by I. Whitehead),,114,124
407,4,0:21.0,I. Whitehead makes free throw 1 of 2,,115,124
408,4,0:21.0,I. Whitehead makes free throw 2 of 2,,116,124
