,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,GOLDEN STATE_ACTION,WASHINGTON_SCORE,GOLDEN STATE_SCORE
383,4,6:59.0,,Defensive rebound by A. Iguodala,101,112
384,4,6:55.0,,Shooting foul by B. Bogdanović (drawn by D. West),101,112
385,4,6:55.0,,D. West makes free throw 1 of 2,101,113
386,4,6:55.0,,D. West makes free throw 2 of 2,101,114
387,4,6:44.0,I. Mahinmi makes 2-pt dunk at rim (assist by T. Satoranský),,103,114
388,4,6:31.0,,D. Green misses 3-pt jump shot from 26 ft,103,114
389,4,6:30.0,Defensive rebound by B. Jennings,,103,114
390,4,6:09.0,B. Bogdanović misses 2-pt jump shot from 4 ft (block by D. West),,103,114
391,4,6:09.0,,Defensive rebound by Team,103,114
392,4,6:09.0,,S. Livingston enters the game for I. Clark,103,114
393,4,5:50.0,,D. West makes 2-pt jump shot from 19 ft (assist by K. Thompson),103,116
394,4,5:49.0,Washington full timeout,,103,116
395,4,5:49.0,,M. Barnes enters the game for K. Thompson,103,116
396,4,5:49.0,,S. Curry enters the game for A. Iguodala,103,116
397,4,5:40.0,K. Oubre makes 2-pt jump shot from 11 ft (assist by T. Satoranský),,105,116
398,4,5:20.0,,S. Curry misses 3-pt jump shot from 25 ft,105,116
399,4,5:19.0,Defensive rebound by B. Bogdanović,,105,116
400,4,5:05.0,T. Satoranský makes 2-pt jump shot from 15 ft (assist by B. Jennings),,107,116
401,4,4:50.0,,S. Livingston makes 2-pt layup from 1 ft (assist by D. Green),107,118
402,4,4:50.0,,Shooting foul by B. Jennings (drawn by S. Livingston),107,118
403,4,4:50.0,,S. Livingston makes free throw 1 of 1,107,119
404,4,4:36.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,107,119
405,4,4:36.0,,Defensive rebound by D. Green,107,119
406,4,4:31.0,,S. Livingston makes 2-pt dunk at rim (assist by D. Green),107,121
407,4,4:31.0,Washington full timeout,,107,121
408,4,4:22.0,I. Mahinmi makes 2-pt jump shot from 5 ft (assist by T. Satoranský),,109,121
409,4,4:09.0,,Shooting foul by I. Mahinmi (drawn by D. West),109,121
410,4,4:09.0,,D. West makes free throw 1 of 2,109,122
411,4,4:09.0,,D. West makes free throw 2 of 2,109,123
412,4,3:42.0,K. Oubre misses 3-pt jump shot from 27 ft,,109,123
413,4,3:41.0,Offensive rebound by B. Bogdanović,,109,123
414,4,3:41.0,B. Bogdanović makes 2-pt layup from 2 ft,,111,123
415,4,3:31.0,,Personal foul by I. Mahinmi (drawn by M. Barnes),111,123
416,4,3:31.0,,M. Barnes makes free throw 1 of 2,111,124
417,4,3:31.0,,M. Barnes makes free throw 2 of 2,111,125
418,4,3:10.0,B. Bogdanović misses 2-pt jump shot from 14 ft,,111,125
419,4,3:09.0,,Defensive rebound by S. Livingston,111,125
420,4,2:52.0,,S. Curry makes 3-pt jump shot from 27 ft,111,128
421,4,2:39.0,I. Mahinmi makes 2-pt hook shot from 10 ft,,113,128
422,4,2:25.0,,M. Barnes misses 3-pt jump shot from 24 ft,113,128
423,4,2:24.0,,Offensive rebound by D. West,113,128
424,4,2:17.0,,D. Green misses 3-pt jump shot from 27 ft,113,128
425,4,2:17.0,Defensive rebound by B. Bogdanović,,113,128
426,4,2:08.0,B. Jennings makes 2-pt layup from 1 ft,,115,128
427,4,2:07.0,,Golden State full timeout,115,128
428,4,2:07.0,D. Ochefu enters the game for I. Mahinmi,,115,128
429,4,2:07.0,,J. McGee enters the game for D. West,115,128
430,4,1:53.0,,D. Green misses 2-pt layup from 3 ft,115,128
431,4,1:52.0,,Offensive rebound by J. McGee,115,128
432,4,1:52.0,,J. McGee misses 2-pt layup from 2 ft,115,128
433,4,1:51.0,,Offensive rebound by J. McGee,115,128
434,4,1:51.0,,J. McGee misses 2-pt layup from 1 ft,115,128
435,4,1:50.0,,Offensive rebound by J. McGee,115,128
436,4,1:50.0,,J. McGee makes 2-pt layup from 1 ft,115,130
437,4,1:39.0,B. Jennings misses 3-pt jump shot from 26 ft,,115,130
438,4,1:38.0,Offensive rebound by D. Ochefu,,115,130
439,4,1:31.0,D. Ochefu misses 2-pt layup from 1 ft (block by J. McGee),,115,130
440,4,1:27.0,,Defensive rebound by D. Green,115,130
441,4,1:20.0,,S. Curry makes 2-pt jump shot from 14 ft,115,132
442,4,1:07.0,K. Oubre misses 3-pt jump shot from 24 ft (block by D. Green),,115,132
443,4,1:07.0,,Defensive rebound by S. Livingston,115,132
444,4,1:00.0,,J. McGee makes 2-pt dunk at rim (assist by D. Green),115,134
445,4,0:47.0,D. Ochefu misses 2-pt jump shot from 17 ft,,115,134
446,4,0:47.0,,Defensive rebound by D. Green,115,134
447,4,0:35.0,,D. Green makes 3-pt jump shot from 26 ft (assist by M. Barnes),115,137
448,4,0:26.0,T. Satoranský misses 3-pt jump shot from 28 ft (block by M. Barnes),,115,137
449,4,0:25.0,,Defensive rebound by M. Barnes,115,137
450,4,0:07.0,,Flagrant foul type 1 by B. Jennings (drawn by J. McGee),115,137
451,4,0:07.0,,J. McGee misses flagrant free throw 1 of 3,115,137
452,4,0:07.0,,Offensive rebound by Team,115,137
453,4,0:07.0,,J. McGee makes flagrant free throw 2 of 3,115,138
454,4,0:07.0,,J. McGee makes flagrant free throw 3 of 3,115,139
455,4,0:07.0,Washington full timeout,,115,139
456,4,0:07.0,,P. McCaw enters the game for D. Green,115,139
457,4,0:07.0,,J. McAdoo enters the game for S. Curry,115,139
