,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,ORLANDO_ACTION,MILWAUKEE_SCORE,ORLANDO_SCORE
383,4,9:48.0,Defensive rebound by Team,,81,88
384,4,9:48.0,,Loose ball foul by B. Biyombo (drawn by M. Plumlee),81,88
385,4,9:36.0,M. Plumlee misses 2-pt dunk at rim,,81,88
386,4,9:34.0,,Defensive rebound by B. Biyombo,81,88
387,4,9:14.0,,E. Payton makes 3-pt jump shot from 25 ft (assist by A. Gordon),81,91
388,4,8:54.0,Turnover by J. Parker (lost ball; steal by E. Payton),,81,91
389,4,8:49.0,,J. Green makes 2-pt dunk at rim (assist by D. Augustin),81,93
390,4,8:32.0,M. Teletović misses 3-pt jump shot from 25 ft,,81,93
391,4,8:30.0,,Defensive rebound by B. Biyombo,81,93
392,4,8:21.0,,A. Gordon makes 2-pt jump shot from 9 ft,81,95
393,4,8:21.0,Milwaukee full timeout,,81,95
394,4,8:21.0,G. Antetokounmpo enters the game for R. Vaughn,,81,95
395,4,8:08.0,M. Plumlee misses 2-pt layup from 2 ft (block by B. Biyombo),,81,95
396,4,8:07.0,,Defensive rebound by J. Green,81,95
397,4,7:49.0,,J. Green misses 3-pt jump shot from 29 ft,81,95
398,4,7:47.0,,Offensive rebound by J. Green,81,95
399,4,7:37.0,,B. Biyombo misses 2-pt layup from 2 ft (block by M. Plumlee),81,95
400,4,7:35.0,Defensive rebound by G. Antetokounmpo,,81,95
401,4,7:33.0,Turnover by M. Teletović (bad pass; steal by E. Payton),,81,95
402,4,7:30.0,,Shooting foul by G. Antetokounmpo (drawn by B. Biyombo),81,95
403,4,7:30.0,,B. Biyombo makes free throw 1 of 2,81,96
404,4,7:30.0,,B. Biyombo misses free throw 2 of 2,81,96
405,4,7:29.0,Defensive rebound by G. Antetokounmpo,,81,96
406,4,7:18.0,J. Parker misses 3-pt jump shot from 26 ft,,81,96
407,4,7:16.0,,Defensive rebound by B. Biyombo,81,96
408,4,7:04.0,,J. Green misses 3-pt jump shot from 25 ft,81,96
409,4,7:02.0,,Offensive rebound by A. Gordon,81,96
410,4,6:52.0,,E. Payton makes 2-pt jump shot from 6 ft,81,98
411,4,6:31.0,M. Brogdon makes 2-pt jump shot from 7 ft,,83,98
412,4,6:14.0,,Shooting foul by G. Antetokounmpo (drawn by J. Green),83,98
413,4,6:14.0,,J. Green makes free throw 1 of 2,83,99
414,4,6:14.0,R. Vaughn enters the game for M. Teletović,,83,99
415,4,6:14.0,,J. Green makes free throw 2 of 2,83,100
416,4,5:57.0,G. Antetokounmpo misses 2-pt jump shot from 18 ft,,83,100
417,4,5:56.0,Offensive rebound by J. Parker,,83,100
418,4,5:47.0,R. Vaughn misses 3-pt jump shot from 26 ft,,83,100
419,4,5:46.0,Offensive rebound by G. Antetokounmpo,,83,100
420,4,5:42.0,Turnover by G. Antetokounmpo (lost ball; steal by B. Biyombo),,83,100
421,4,5:34.0,,B. Biyombo makes 2-pt layup from 2 ft (assist by E. Payton),83,102
422,4,5:19.0,M. Brogdon makes 3-pt jump shot from 24 ft (assist by J. Parker),,86,102
423,4,4:59.0,,D. Augustin misses 3-pt jump shot from 23 ft,86,102
424,4,4:58.0,Defensive rebound by G. Antetokounmpo,,86,102
425,4,4:50.0,R. Vaughn makes 2-pt hook shot from 7 ft,,88,102
426,4,4:37.0,,Turnover by E. Payton (lost ball; steal by R. Vaughn),88,102
427,4,4:34.0,,Offensive charge foul by G. Antetokounmpo (drawn by A. Gordon),88,102
428,4,4:34.0,Turnover by G. Antetokounmpo (offensive foul),,88,102
429,4,4:34.0,T. Maker enters the game for G. Antetokounmpo,,88,102
430,4,4:16.0,,J. Green misses 3-pt jump shot from 24 ft,88,102
431,4,4:15.0,Defensive rebound by M. Brogdon,,88,102
432,4,4:03.0,M. Plumlee misses 2-pt hook shot from 7 ft,,88,102
433,4,4:02.0,,Defensive rebound by B. Biyombo,88,102
434,4,3:53.0,,E. Payton makes 2-pt dunk at rim,88,104
435,4,3:34.0,,Violation by B. Biyombo (kicked ball),88,104
436,4,3:31.0,Shooting foul by J. Green (drawn by M. Plumlee),,88,104
437,4,3:31.0,M. Plumlee makes free throw 1 of 2,,89,104
438,4,3:31.0,M. Plumlee makes free throw 2 of 2,,90,104
439,4,3:15.0,,E. Payton makes 2-pt jump shot from 13 ft (assist by D. Augustin),90,106
440,4,3:03.0,J. Parker misses 2-pt jump shot from 19 ft,,90,106
441,4,3:02.0,,Defensive rebound by B. Biyombo,90,106
442,4,2:57.0,,A. Gordon makes 2-pt dunk at rim (assist by D. Augustin),90,108
443,4,2:46.0,R. Vaughn makes 3-pt jump shot from 25 ft (assist by J. Parker),,93,108
444,4,2:23.0,,B. Biyombo makes 2-pt dunk at rim (assist by D. Augustin),93,110
445,4,2:02.0,M. Brogdon misses 2-pt hook shot from 9 ft,,93,110
446,4,2:00.0,,Defensive rebound by B. Biyombo,93,110
447,4,1:58.0,,Turnover by B. Biyombo (bad pass; steal by T. Maker),93,110
448,4,1:51.0,M. Brogdon misses 3-pt jump shot from 25 ft,,93,110
449,4,1:50.0,,Defensive rebound by B. Biyombo,93,110
450,4,1:50.0,,Personal foul by J. Parker (drawn by B. Biyombo),93,110
451,4,1:50.0,Official timeout,,93,110
452,4,1:50.0,M. Teletović enters the game for J. Parker,,93,110
453,4,1:50.0,,M. Hezonja enters the game for A. Gordon,93,110
454,4,1:50.0,,D. Rudež enters the game for E. Payton,93,110
455,4,1:50.0,,C. Watson enters the game for J. Green,93,110
456,4,1:26.0,Violation by T. Maker (def goaltending),,93,110
457,4,1:26.0,,B. Biyombo makes 2-pt hook shot from 6 ft (assist by D. Rudež),93,112
458,4,1:16.0,R. Vaughn makes 3-pt jump shot from 26 ft (assist by M. Brogdon),,96,112
459,4,0:52.0,,M. Hezonja misses 2-pt jump shot from 20 ft,96,112
460,4,0:51.0,Defensive rebound by R. Vaughn,,96,112
461,4,0:42.0,R. Vaughn misses 2-pt jump shot from 20 ft,,96,112
462,4,0:41.0,Offensive rebound by T. Maker,,96,112
463,4,0:35.0,R. Vaughn misses 2-pt layup from 3 ft,,96,112
464,4,0:33.0,,Defensive rebound by B. Biyombo,96,112
465,4,0:11.0,,C. Watson misses 3-pt jump shot from 25 ft,96,112
466,4,0:10.0,Defensive rebound by M. Teletović,,96,112
