,QUARTER,TIME_REMAINING,PHOENIX_ACTION,BROOKLYN_ACTION,PHOENIX_SCORE,BROOKLYN_SCORE
383,3,2:31.0,,T. Booker makes 2-pt layup from 2 ft,63,80
384,3,2:20.0,,Offensive charge foul by D. Jones (drawn by I. Whitehead),63,80
385,3,2:20.0,Turnover by D. Jones (offensive foul),,63,80
386,3,2:20.0,L. Barbosa enters the game for D. Jones,,63,80
387,3,2:09.0,,I. Whitehead misses 2-pt layup from 3 ft,63,80
388,3,2:07.0,,Offensive rebound by T. Booker,63,80
389,3,2:03.0,,T. Booker makes 2-pt layup from 2 ft,63,82
390,3,1:56.0,Turnover by T. Ulis (bad pass; steal by S. Dinwiddie),,63,82
391,3,1:37.0,,S. Dinwiddie misses 2-pt jump shot from 7 ft,63,82
392,3,1:36.0,,Offensive rebound by T. Booker,63,82
393,3,1:35.0,,T. Booker misses 2-pt layup from 2 ft,63,82
394,3,1:34.0,Defensive rebound by D. Booker,,63,82
395,3,1:33.0,Shooting foul by I. Whitehead (drawn by D. Booker),,63,82
396,3,1:33.0,D. Booker makes free throw 1 of 2,,64,82
397,3,1:33.0,D. Booker makes free throw 2 of 2,,65,82
398,3,1:21.0,,K. McDaniels misses 3-pt jump shot from 25 ft,65,82
399,3,1:20.0,Defensive rebound by L. Barbosa,,65,82
400,3,1:00.0,T. Ulis misses 2-pt jump shot from 20 ft,,65,82
401,3,0:58.0,,Defensive rebound by T. Booker,65,82
402,3,0:54.0,,K. McDaniels makes 2-pt dunk at rim (assist by T. Booker),65,84
403,3,0:34.0,D. Booker misses 2-pt jump shot from 20 ft,,65,84
404,3,0:33.0,,Defensive rebound by K. McDaniels,65,84
405,3,0:25.0,,Turnover by I. Whitehead (lost ball; steal by D. Booker),65,84
406,3,0:22.0,Turnover by L. Barbosa (lost ball; steal by Q. Acy),,65,84
407,3,0:03.0,,T. Booker misses 2-pt jump shot from 11 ft,65,84
408,3,0:02.0,Defensive rebound by A. Williams,,65,84
409,3,0:00.0,A. Williams misses 3-pt jump shot from 77 ft,,65,84
410,3,0:00.0,Offensive rebound by Team,,65,84
411,4,11:44.0,D. Booker misses 2-pt jump shot from 13 ft,,65,84
412,4,11:43.0,,Defensive rebound by K. McDaniels,65,84
413,4,11:35.0,,S. Dinwiddie makes 2-pt jump shot from 11 ft,65,86
414,4,11:26.0,M. Chriss makes 2-pt dunk at rim (assist by T. Ulis),,67,86
415,4,11:07.0,,Q. Acy makes 3-pt jump shot from 26 ft (assist by S. Dinwiddie),67,89
416,4,10:51.0,Turnover by M. Chriss (bad pass; steal by S. Dinwiddie),,67,89
417,4,10:42.0,,Personal foul by D. Booker (drawn by S. Dinwiddie),67,89
418,4,10:42.0,A. Len enters the game for J. Dudley,,67,89
419,4,10:33.0,,Turnover by T. Booker (traveling),67,89
420,4,10:16.0,Shooting foul by Q. Acy (drawn by A. Len),,67,89
421,4,10:16.0,A. Len makes free throw 1 of 2,,68,89
422,4,10:16.0,A. Len makes free throw 2 of 2,,69,89
423,4,9:58.0,,Q. Acy misses 2-pt layup from 2 ft (block by A. Len),69,89
424,4,9:56.0,Defensive rebound by T. Ulis,,69,89
425,4,9:47.0,D. Booker misses 2-pt jump shot from 7 ft,,69,89
426,4,9:44.0,,Defensive rebound by T. Booker,69,89
427,4,9:38.0,,T. Booker makes 2-pt layup from 1 ft,69,91
428,4,9:27.0,,Offensive charge foul by A. Len (drawn by S. Dinwiddie),69,91
429,4,9:27.0,Turnover by A. Len (offensive foul),,69,91
430,4,9:06.0,,K. McDaniels makes 3-pt jump shot from 24 ft (assist by Q. Acy),69,94
431,4,9:00.0,Phoenix full timeout,,69,94
432,4,8:53.0,Turnover by T. Ulis (bad pass; steal by K. McDaniels),,69,94
433,4,8:50.0,,K. McDaniels makes 2-pt layup from 2 ft,69,96
434,4,8:35.0,Shooting foul by R. Foye (drawn by M. Chriss),,69,96
435,4,8:35.0,M. Chriss makes free throw 1 of 2,,70,96
436,4,8:35.0,M. Chriss makes free throw 2 of 2,,71,96
437,4,8:27.0,,Shooting foul by A. Len (drawn by K. McDaniels),71,96
438,4,8:27.0,,K. McDaniels makes free throw 1 of 2,71,97
439,4,8:27.0,,K. McDaniels makes free throw 2 of 2,71,98
440,4,8:13.0,T. Ulis misses 2-pt jump shot from 21 ft,,71,98
441,4,8:12.0,,Defensive rebound by T. Booker,71,98
442,4,8:01.0,,Shooting foul by A. Len (drawn by Q. Acy),71,98
443,4,8:01.0,,Q. Acy makes free throw 1 of 2,71,99
444,4,8:01.0,A. Williams enters the game for A. Len,,71,98
445,4,8:01.0,,Q. Acy makes free throw 2 of 2,71,100
446,4,7:47.0,D. Booker misses 2-pt jump shot from 16 ft,,71,100
447,4,7:46.0,Offensive rebound by A. Williams,,71,100
448,4,7:42.0,T. Ulis misses 2-pt jump shot from 17 ft,,71,100
449,4,7:39.0,Offensive rebound by T. Ulis,,71,100
450,4,7:33.0,M. Chriss makes 3-pt jump shot from 25 ft (assist by T. Ulis),,74,100
451,4,7:30.0,,Brooklyn full timeout,74,100
452,4,7:30.0,,J. Hamilton enters the game for Q. Acy,74,100
453,4,7:30.0,,A. Goodwin enters the game for S. Dinwiddie,74,100
454,4,7:30.0,,I. Whitehead enters the game for K. McDaniels,74,100
455,4,7:18.0,,T. Booker makes 3-pt jump shot from 25 ft,74,103
456,4,7:05.0,L. Barbosa makes 2-pt jump shot from 13 ft,,76,103
457,4,6:57.0,,T. Booker misses 2-pt layup from 2 ft,76,103
458,4,6:56.0,Defensive rebound by A. Williams,,76,103
459,4,6:51.0,D. Booker misses 2-pt layup from 2 ft (block by I. Whitehead),,76,103
460,4,6:49.0,,Defensive rebound by A. Goodwin,76,103
461,4,6:45.0,,A. Goodwin makes 2-pt layup from 2 ft,76,105
462,4,6:25.0,L. Barbosa makes 2-pt layup from 2 ft,,78,105
463,4,5:59.0,,J. Hamilton misses 3-pt jump shot from 25 ft,78,105
464,4,5:58.0,Defensive rebound by A. Williams,,78,105
465,4,5:51.0,Personal foul by J. Hamilton (drawn by L. Barbosa),,78,105
466,4,5:51.0,,A. Nicholson enters the game for T. Booker,78,105
467,4,5:40.0,T. Ulis misses 3-pt jump shot from 24 ft,,78,105
468,4,5:39.0,Offensive rebound by M. Chriss,,78,105
469,4,5:32.0,Turnover by T. Ulis (bad pass; steal by J. Hamilton),,78,105
470,4,5:29.0,,Shooting foul by D. Booker (drawn by J. Hamilton),78,105
471,4,5:29.0,,J. Hamilton makes free throw 1 of 2,78,106
472,4,5:29.0,,K. McDaniels enters the game for R. Foye,78,106
473,4,5:29.0,,J. Hamilton makes free throw 2 of 2,78,107
474,4,5:11.0,A. Williams misses 2-pt hook shot from 4 ft,,78,107
475,4,5:11.0,,Defensive rebound by A. Nicholson,78,107
476,4,5:01.0,,J. Hamilton makes 2-pt jump shot from 18 ft (assist by A. Goodwin),78,109
477,4,4:54.0,Shooting foul by J. Hamilton (drawn by D. Booker),,78,109
478,4,4:54.0,D. Booker makes free throw 1 of 2,,79,109
479,4,4:54.0,D. Booker misses free throw 2 of 2,,79,109
480,4,4:54.0,J. Eddie enters the game for T. Ulis,,79,109
481,4,4:53.0,Offensive rebound by A. Williams,,79,109
482,4,4:50.0,A. Williams makes 2-pt layup from 1 ft,,81,109
483,4,4:38.0,,A. Goodwin makes 2-pt layup from 3 ft (assist by J. Hamilton),81,111
484,4,4:30.0,Shooting foul by K. McDaniels (drawn by L. Barbosa),,81,111
485,4,4:30.0,L. Barbosa misses free throw 1 of 2,,81,111
486,4,4:30.0,Offensive rebound by Team,,81,111
487,4,4:30.0,L. Barbosa makes free throw 2 of 2,,82,111
488,4,4:18.0,,J. Hamilton makes 2-pt jump shot from 5 ft (assist by A. Goodwin),82,113
489,4,4:03.0,M. Chriss misses 3-pt jump shot from 26 ft,,82,113
490,4,4:02.0,,Defensive rebound by A. Goodwin,82,113
491,4,3:57.0,,Shooting foul by D. Booker (drawn by A. Goodwin),82,113
492,4,3:57.0,,A. Goodwin makes free throw 1 of 2,82,114
493,4,3:57.0,,A. Goodwin makes free throw 2 of 2,82,115
494,4,3:43.0,L. Barbosa makes 2-pt jump shot from 4 ft,,84,115
495,4,3:37.0,,Shooting foul by D. Booker (drawn by I. Whitehead),84,115
496,4,3:37.0,,I. Whitehead makes free throw 1 of 2,84,116
497,4,3:37.0,T. Ulis enters the game for D. Booker,,84,115
498,4,3:37.0,,I. Whitehead misses free throw 2 of 2,84,116
499,4,3:36.0,Defensive rebound by M. Chriss,,84,116
500,4,3:15.0,Shooting foul by K. McDaniels (drawn by L. Barbosa),,84,116
501,4,3:15.0,L. Barbosa makes free throw 1 of 2,,85,116
502,4,3:15.0,L. Barbosa makes free throw 2 of 2,,86,116
503,4,3:04.0,,J. Hamilton misses 2-pt layup from 3 ft,86,116
504,4,3:03.0,Defensive rebound by J. Eddie,,86,116
505,4,2:59.0,Shooting block foul by I. Whitehead (drawn by J. Eddie),,86,116
506,4,2:59.0,Official timeout,,86,116
507,4,2:59.0,J. Eddie makes free throw 1 of 2,,87,116
508,4,2:59.0,J. Eddie makes free throw 2 of 2,,88,116
509,4,2:42.0,,A. Goodwin makes 3-pt jump shot from 25 ft,88,119
510,4,2:27.0,M. Chriss misses 2-pt jump shot from 16 ft,,88,119
511,4,2:26.0,,Defensive rebound by A. Goodwin,88,119
512,4,2:10.0,,Turnover by A. Nicholson (lost ball; steal by J. Eddie),88,119
513,4,2:07.0,Shooting foul by K. McDaniels (drawn by A. Williams),,88,119
514,4,2:07.0,A. Williams makes free throw 1 of 2,,89,119
515,4,2:07.0,A. Williams makes free throw 2 of 2,,90,119
516,4,1:57.0,,A. Goodwin makes 2-pt layup from 2 ft,90,121
517,4,1:49.0,M. Chriss misses 3-pt jump shot from 25 ft,,90,121
518,4,1:48.0,,Defensive rebound by Team,90,121
519,4,1:48.0,Loose ball foul by A. Williams (drawn by J. Hamilton),,90,121
520,4,1:48.0,,J. Hamilton makes free throw 1 of 2,90,122
521,4,1:48.0,,J. Hamilton makes free throw 2 of 2,90,123
522,4,1:38.0,T. Ulis makes 2-pt jump shot from 12 ft,,92,123
523,4,1:26.0,,A. Nicholson misses 3-pt jump shot from 27 ft,92,123
524,4,1:25.0,Defensive rebound by M. Chriss,,92,123
525,4,1:14.0,L. Barbosa makes 2-pt jump shot from 17 ft (assist by T. Ulis),,94,123
526,4,1:05.0,,Personal foul by L. Barbosa (drawn by A. Goodwin),94,123
527,4,1:05.0,,A. Goodwin misses free throw 1 of 2,94,123
528,4,1:05.0,,Offensive rebound by Team,94,123
529,4,1:05.0,,A. Goodwin makes free throw 2 of 2,94,124
530,4,0:56.0,T. Ulis makes 2-pt jump shot from 17 ft,,96,124
531,4,0:38.0,,J. Hamilton makes 2-pt layup from 2 ft (assist by A. Goodwin),96,126
532,4,0:23.0,T. Ulis misses 2-pt jump shot from 20 ft,,96,126
533,4,0:22.0,Offensive rebound by L. Barbosa,,96,126
534,4,0:19.0,L. Barbosa misses 3-pt jump shot from 25 ft,,96,126
535,4,0:19.0,Offensive rebound by M. Chriss,,96,126
536,4,0:19.0,M. Chriss makes 2-pt dunk at rim,,98,126
