,QUARTER,TIME_REMAINING,ATLANTA_ACTION,MILWAUKEE_ACTION,ATLANTA_SCORE,MILWAUKEE_SCORE
375,4,5:03.0,D. Howard misses free throw 1 of 2,,84,88
376,4,5:03.0,Offensive rebound by Team,,84,88
377,4,5:03.0,D. Howard makes free throw 2 of 2,,85,88
378,4,4:47.0,,S. Hawes makes 2-pt dunk at rim (assist by G. Antetokounmpo),85,90
379,4,4:32.0,T. Prince makes 2-pt layup from 1 ft (assist by D. Schröder),,87,90
380,4,4:32.0,Shooting foul by S. Hawes (drawn by T. Prince),,87,90
381,4,4:32.0,T. Prince makes free throw 1 of 1,,88,90
382,4,4:09.0,,K. Middleton misses 3-pt jump shot from 26 ft,88,90
383,4,4:08.0,Defensive rebound by D. Schröder,,88,90
384,4,4:06.0,Personal foul by J. Terry (drawn by T. Hardaway),,88,90
385,4,4:06.0,T. Hardaway makes free throw 1 of 2,,89,90
386,4,4:06.0,,G. Monroe enters the game for J. Terry,89,90
387,4,4:06.0,,T. Snell enters the game for S. Hawes,89,90
388,4,4:06.0,T. Hardaway makes free throw 2 of 2,,90,90
389,4,3:46.0,,M. Brogdon misses 2-pt jump shot from 7 ft,90,90
390,4,3:45.0,Defensive rebound by T. Sefolosha,,90,90
391,4,3:29.0,T. Prince misses 3-pt jump shot from 28 ft,,90,90
392,4,3:27.0,,Defensive rebound by G. Monroe,90,90
393,4,3:15.0,,Turnover by K. Middleton (lost ball; steal by T. Prince),90,90
394,4,3:05.0,Turnover by T. Prince (bad pass; steal by K. Middleton),,90,90
395,4,2:49.0,,G. Antetokounmpo misses 2-pt hook shot from 3 ft,90,90
396,4,2:48.0,Defensive rebound by T. Hardaway,,90,90
397,4,2:41.0,T. Hardaway makes 2-pt layup from 1 ft,,92,90
398,4,2:41.0,,Milwaukee full timeout,92,90
399,4,2:41.0,E. İlyasova enters the game for T. Prince,,92,90
400,4,2:13.0,,M. Brogdon misses 2-pt jump shot from 17 ft,92,90
401,4,2:11.0,Defensive rebound by T. Sefolosha,,92,90
402,4,2:01.0,,Offensive charge foul by D. Schröder (drawn by K. Middleton),92,90
403,4,2:01.0,Turnover by D. Schröder (offensive foul),,92,90
404,4,1:53.0,,M. Brogdon makes 2-pt jump shot from 8 ft,92,92
405,4,1:31.0,D. Schröder misses 2-pt layup from 2 ft,,92,92
406,4,1:29.0,,Defensive rebound by G. Antetokounmpo,92,92
407,4,1:24.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,92,94
408,4,1:24.0,Atlanta full timeout,,92,94
409,4,1:16.0,Personal block foul by G. Antetokounmpo (drawn by T. Hardaway),,92,94
410,4,1:16.0,T. Hardaway makes free throw 1 of 2,,93,94
411,4,1:16.0,T. Hardaway makes free throw 2 of 2,,94,94
412,4,1:07.0,,Personal foul by D. Schröder (drawn by M. Brogdon),94,94
413,4,0:58.0,,K. Middleton misses 2-pt layup from 1 ft (block by T. Hardaway),94,94
414,4,0:56.0,Defensive rebound by D. Howard,,94,94
415,4,0:53.0,Turnover by D. Howard (bad pass; steal by G. Antetokounmpo),,94,94
416,4,0:40.0,,G. Monroe makes 2-pt layup from 1 ft (assist by M. Brogdon),94,96
417,4,0:39.0,Atlanta full timeout,,94,96
418,4,0:39.0,M. Dunleavy enters the game for T. Sefolosha,,94,96
419,4,0:29.0,D. Schröder makes 2-pt layup from 1 ft,,96,96
420,4,0:18.0,,G. Monroe makes 2-pt layup from 1 ft (assist by M. Brogdon),96,98
421,4,0:10.0,Shooting foul by K. Middleton (drawn by D. Howard),,96,98
422,4,0:10.0,D. Howard misses free throw 1 of 2,,96,98
423,4,0:10.0,Offensive rebound by Team,,96,98
424,4,0:10.0,T. Sefolosha enters the game for M. Dunleavy,,96,98
425,4,0:10.0,D. Howard makes free throw 2 of 2,,97,98
426,4,0:09.0,,Personal take foul by T. Hardaway (drawn by K. Middleton),97,98
427,4,0:09.0,,K. Middleton makes free throw 1 of 2,97,99
428,4,0:09.0,,K. Middleton makes free throw 2 of 2,97,100
429,4,0:09.0,Atlanta full timeout,,97,100
430,4,0:09.0,M. Dunleavy enters the game for T. Sefolosha,,97,100
431,4,0:09.0,,J. Terry enters the game for G. Monroe,97,100
432,4,0:00.0,E. İlyasova misses 3-pt jump shot from 26 ft,,97,100
433,4,0:00.0,,Defensive rebound by G. Antetokounmpo,97,100
434,4,0:00.0,,Personal take foul by M. Dunleavy (drawn by G. Antetokounmpo),97,100
435,4,0:00.0,,G. Antetokounmpo misses free throw 1 of 2,97,100
436,4,0:00.0,,Offensive rebound by Team,97,100
437,4,0:00.0,,G. Antetokounmpo misses free throw 2 of 2,97,100
438,4,0:00.0,Defensive rebound by D. Howard,,97,100
