,QUARTER,TIME_REMAINING,ATLANTA_ACTION,TORONTO_ACTION,ATLANTA_SCORE,TORONTO_SCORE
379,4,5:13.0,,C. Joseph makes 2-pt jump shot from 19 ft,79,113
380,4,5:00.0,K. Humphries misses 3-pt jump shot from 25 ft,,79,113
381,4,5:00.0,,Defensive rebound by L. Nogueira,79,113
382,4,4:53.0,,N. Powell makes 2-pt layup from 1 ft (assist by C. Joseph),79,115
383,4,4:36.0,T. Hardaway misses 3-pt jump shot from 25 ft,,79,115
384,4,4:35.0,,Defensive rebound by L. Nogueira,79,115
385,4,4:25.0,,T. Ross makes 2-pt jump shot from 19 ft,79,117
386,4,4:10.0,Turnover by D. Bembry (lost ball),,79,117
387,4,4:10.0,,J. Poeltl enters the game for L. Nogueira,79,117
388,4,4:10.0,,F. VanVleet enters the game for C. Joseph,79,117
389,4,4:10.0,,B. Caboclo enters the game for T. Ross,79,117
390,4,4:10.0,R. Kelly enters the game for K. Humphries,,79,117
391,4,3:52.0,,P. Siakam misses 3-pt jump shot from 23 ft,79,117
392,4,3:51.0,Defensive rebound by M. Scott,,79,117
393,4,3:35.0,M. Scott misses 2-pt jump shot from 6 ft (block by J. Poeltl),,79,117
394,4,3:34.0,,Defensive rebound by N. Powell,79,117
395,4,3:22.0,,F. VanVleet makes 2-pt layup from 2 ft (assist by B. Caboclo),79,119
396,4,3:09.0,T. Prince misses 3-pt jump shot from 24 ft,,79,119
397,4,3:08.0,,Defensive rebound by B. Caboclo,79,119
398,4,2:58.0,Offensive charge foul by B. Caboclo (drawn by R. Kelly),,79,119
399,4,2:58.0,,Turnover by B. Caboclo (offensive foul),79,119
400,4,2:58.0,Official timeout,,79,119
401,4,2:44.0,Turnover by T. Hardaway (lost ball; steal by N. Powell),,79,119
402,4,2:22.0,,Turnover by P. Siakam (bad pass; steal by T. Hardaway),79,119
403,4,2:15.0,D. Bembry misses 2-pt layup from 3 ft (block by P. Siakam),,79,119
404,4,2:15.0,Offensive rebound by Team,,79,119
405,4,2:10.0,Turnover by T. Prince (lost ball; steal by P. Siakam),,79,119
406,4,2:05.0,,P. Siakam makes 2-pt dunk at rim (assist by F. VanVleet),79,121
407,4,1:53.0,T. Hardaway makes 3-pt jump shot from 25 ft (assist by M. Scott),,82,121
408,4,1:41.0,,N. Powell makes 2-pt jump shot from 21 ft,82,123
409,4,1:29.0,Turnover by T. Prince (bad pass; steal by N. Powell),,82,123
410,4,1:26.0,,Turnover by N. Powell (lost ball; steal by R. Kelly),82,123
411,4,1:22.0,T. Prince makes 2-pt layup from 2 ft (assist by R. Kelly),,84,123
412,4,1:11.0,,N. Powell misses 2-pt jump shot from 5 ft,84,123
413,4,1:10.0,,Offensive rebound by J. Poeltl,84,123
414,4,1:06.0,,J. Poeltl misses 2-pt jump shot from 4 ft,84,123
415,4,1:06.0,,Offensive rebound by B. Caboclo,84,123
416,4,1:02.0,,F. VanVleet makes 3-pt jump shot from 22 ft (assist by B. Caboclo),84,126
417,4,0:56.0,Turnover by D. Bembry (bad pass; steal by J. Poeltl),,84,126
418,4,0:51.0,,J. Poeltl makes 2-pt dunk at rim (assist by F. VanVleet),84,128
419,4,0:51.0,,Shooting foul by T. Hardaway (drawn by J. Poeltl),84,128
420,4,0:51.0,,J. Poeltl misses free throw 1 of 1,84,128
421,4,0:49.0,Defensive rebound by T. Hardaway,,84,128
422,4,0:39.0,T. Prince misses 2-pt jump shot from 3 ft (block by P. Siakam),,84,128
423,4,0:37.0,,Defensive rebound by B. Caboclo,84,128
424,4,0:30.0,,B. Caboclo misses 2-pt jump shot from 17 ft,84,128
425,4,0:29.0,Defensive rebound by R. Kelly,,84,128
426,4,0:14.0,M. Scott misses 2-pt jump shot from 16 ft,,84,128
427,4,0:14.0,,Defensive rebound by F. VanVleet,84,128
