,QUARTER,TIME_REMAINING,TORONTO_ACTION,CLEVELAND_ACTION,TORONTO_SCORE,CLEVELAND_SCORE
386,4,4:25.0,K. Lowry makes 3-pt jump shot from 27 ft,,110,103
387,4,4:04.0,,K. Irving makes 3-pt jump shot from 28 ft (assist by R. Jefferson),110,106
388,4,3:45.0,K. Lowry misses 2-pt jump shot from 10 ft (block by C. Frye),,110,106
389,4,3:44.0,,Defensive rebound by K. Irving,110,106
390,4,3:41.0,,Shooting foul by P. Patterson (drawn by L. James),110,106
391,4,3:41.0,,L. James makes free throw 1 of 2,110,107
392,4,3:41.0,Toronto full timeout,,110,107
393,4,3:41.0,D. DeRozan enters the game for T. Ross,,110,107
394,4,3:41.0,,L. James makes free throw 2 of 2,110,108
395,4,3:27.0,J. Valančiūnas makes 2-pt jump shot from 12 ft (assist by D. DeRozan),,112,108
396,4,3:10.0,,Personal foul by N. Powell (drawn by L. James),112,108
397,4,2:59.0,,K. Love misses 3-pt jump shot from 25 ft,112,108
398,4,2:59.0,Defensive rebound by K. Lowry,,112,108
399,4,2:36.0,N. Powell misses 3-pt jump shot from 24 ft,,112,108
400,4,2:35.0,,Defensive rebound by Team,112,108
401,4,2:25.0,,K. Irving makes 2-pt layup from 1 ft (assist by L. James),112,110
402,4,2:08.0,D. DeRozan misses 2-pt jump shot from 17 ft,,112,110
403,4,2:05.0,,Defensive rebound by K. Love,112,110
404,4,1:57.0,,K. Irving makes 3-pt jump shot from 24 ft (assist by C. Frye),112,113
405,4,1:57.0,Toronto full timeout,,112,113
406,4,1:47.0,D. DeRozan makes 2-pt jump shot from 15 ft,,114,113
407,4,1:39.0,,Shooting foul by K. Lowry (drawn by K. Love),114,113
408,4,1:39.0,Technical foul by K. Lowry,,114,113
409,4,1:39.0,,K. Irving misses technical free throw,114,113
410,4,1:39.0,,Offensive rebound by Team,114,113
411,4,1:39.0,,K. Love misses free throw 1 of 2,114,113
412,4,1:39.0,,Offensive rebound by Team,114,113
413,4,1:39.0,,K. Love makes free throw 2 of 2,114,114
414,4,1:26.0,Personal foul by R. Jefferson (drawn by P. Patterson),,114,114
415,4,1:18.0,Shooting foul by R. Jefferson (drawn by D. DeRozan),,114,114
416,4,1:18.0,D. DeRozan misses free throw 1 of 2,,114,114
417,4,1:18.0,Offensive rebound by Team,,114,114
418,4,1:18.0,D. DeRozan makes free throw 2 of 2,,115,114
419,4,0:59.0,,C. Frye makes 3-pt jump shot from 25 ft (assist by L. James),115,117
420,4,0:59.0,Toronto full timeout,,115,117
421,4,0:59.0,,T. Thompson enters the game for K. Love,115,117
422,4,0:59.0,,I. Shumpert enters the game for R. Jefferson,115,117
423,4,0:49.0,D. DeRozan misses 3-pt jump shot from 26 ft,,115,117
424,4,0:48.0,,Defensive rebound by T. Thompson,115,117
425,4,0:41.0,,Cleveland full timeout,115,117
426,4,0:41.0,,K. Love enters the game for T. Thompson,115,117
427,4,0:41.0,,R. Jefferson enters the game for I. Shumpert,115,117
428,4,0:41.0,C. Joseph enters the game for J. Valančiūnas,,115,117
429,4,0:34.0,,L. James makes 2-pt layup at rim (assist by K. Love),115,119
430,4,0:34.0,Toronto full timeout,,115,119
431,4,0:34.0,J. Valančiūnas enters the game for C. Joseph,,115,119
432,4,0:34.0,,T. Thompson enters the game for K. Love,115,119
433,4,0:34.0,,I. Shumpert enters the game for C. Frye,115,119
434,4,0:30.0,K. Lowry misses 3-pt jump shot from 26 ft,,115,119
435,4,0:29.0,,Defensive rebound by L. James,115,119
436,4,0:24.0,,Offensive foul by L. James (drawn by P. Patterson),115,119
437,4,0:24.0,,Turnover by L. James (offensive foul),115,119
438,4,0:21.0,Offensive foul by J. Valančiūnas (drawn by K. Irving),,115,119
439,4,0:21.0,Turnover by J. Valančiūnas (offensive foul),,115,119
440,4,0:21.0,C. Joseph enters the game for J. Valančiūnas,,115,119
441,4,0:21.0,,K. Love enters the game for T. Thompson,115,119
442,4,0:21.0,,C. Frye enters the game for R. Jefferson,115,119
443,4,0:20.0,,Personal foul by C. Joseph (drawn by L. James),115,119
444,4,0:20.0,,L. James makes free throw 1 of 2,115,120
445,4,0:20.0,J. Valančiūnas enters the game for C. Joseph,,115,119
446,4,0:20.0,,T. Thompson enters the game for K. Love,115,119
447,4,0:20.0,,R. Jefferson enters the game for C. Frye,115,119
448,4,0:20.0,,L. James misses free throw 2 of 2,115,120
449,4,0:17.0,Defensive rebound by J. Valančiūnas,,115,120
450,4,0:10.0,D. DeRozan misses 2-pt layup at rim,,115,120
451,4,0:09.0,Offensive rebound by K. Lowry,,115,120
452,4,0:09.0,K. Lowry misses 2-pt layup from 1 ft,,115,120
453,4,0:09.0,Offensive rebound by P. Patterson,,115,120
454,4,0:03.0,K. Lowry makes 2-pt layup at rim (assist by D. DeRozan),,117,120
455,4,0:01.0,,Personal foul by N. Powell (drawn by I. Shumpert),117,120
456,4,0:01.0,,I. Shumpert makes free throw 1 of 2,117,121
457,4,0:01.0,,I. Shumpert misses free throw 2 of 2,117,121
458,4,0:00.0,Defensive rebound by J. Valančiūnas,,117,121
