,QUARTER,TIME_REMAINING,DALLAS_ACTION,ORLANDO_ACTION,DALLAS_SCORE,ORLANDO_SCORE
390,4,5:21.0,J. Gibson misses free throw 2 of 2,,80,84
391,4,5:21.0,,N. Vučević enters the game for B. Biyombo,80,84
392,4,5:21.0,,J. Green enters the game for A. Gordon,80,84
393,4,5:19.0,,Defensive rebound by N. Vučević,80,84
394,4,5:01.0,,S. Ibaka misses 2-pt hook shot from 8 ft,80,84
395,4,5:01.0,Defensive rebound by A. Bogut,,80,84
396,4,4:47.0,S. Curry misses 2-pt jump shot from 19 ft,,80,84
397,4,4:47.0,,Defensive rebound by J. Green,80,84
398,4,4:38.0,,N. Vučević makes 2-pt jump shot from 17 ft (assist by D. Augustin),80,86
399,4,4:20.0,H. Barnes misses 2-pt jump shot from 16 ft,,80,86
400,4,4:19.0,,Defensive rebound by S. Ibaka,80,86
401,4,4:12.0,,J. Green makes 2-pt dunk from 1 ft (assist by D. Augustin),80,88
402,4,4:12.0,Dallas full timeout,,80,88
403,4,3:57.0,,Loose ball foul by C. Watson (drawn by S. Curry),80,88
404,4,3:57.0,S. Curry misses free throw 1 of 2,,80,88
405,4,3:57.0,Offensive rebound by Team,,80,88
406,4,3:57.0,S. Curry makes free throw 2 of 2,,81,88
407,4,3:32.0,,N. Vučević misses 2-pt jump shot from 15 ft,81,88
408,4,3:32.0,Defensive rebound by J. Gibson,,81,88
409,4,3:27.0,Turnover by W. Matthews (lost ball),,81,88
410,4,3:09.0,,N. Vučević misses 2-pt layup from 1 ft,81,88
411,4,3:08.0,Defensive rebound by A. Bogut,,81,88
412,4,2:50.0,J. Gibson misses 2-pt jump shot from 16 ft,,81,88
413,4,2:50.0,,Defensive rebound by N. Vučević,81,88
414,4,2:40.0,,Turnover by S. Ibaka (offensive foul),81,88
415,4,2:40.0,Offensive charge foul by S. Ibaka (drawn by W. Matthews),,81,88
416,4,2:40.0,,B. Biyombo enters the game for C. Watson,81,88
417,4,2:40.0,,E. Fournier enters the game for N. Vučević,81,88
418,4,2:22.0,W. Matthews makes 3-pt jump shot from 25 ft (assist by H. Barnes),,84,88
419,4,2:22.0,,Orlando full timeout,84,88
420,4,2:22.0,,N. Vučević enters the game for B. Biyombo,84,88
421,4,2:05.0,,E. Fournier makes 3-pt jump shot from 26 ft (assist by D. Augustin),84,91
422,4,1:53.0,Offensive foul by J. Gibson (drawn by D. Augustin),,84,91
423,4,1:53.0,Turnover by J. Gibson (offensive foul),,84,91
424,4,1:38.0,,Shooting foul by A. Bogut (drawn by N. Vučević),84,91
425,4,1:38.0,,N. Vučević makes free throw 1 of 2,84,92
426,4,1:38.0,,C. Watson enters the game for S. Ibaka,84,92
427,4,1:38.0,,N. Vučević makes free throw 2 of 2,84,93
428,4,1:20.0,A. Bogut misses 2-pt hook shot from 5 ft,,84,93
429,4,1:20.0,,Defensive rebound by N. Vučević,84,93
430,4,0:58.0,,N. Vučević misses 2-pt jump shot from 11 ft,84,93
431,4,0:58.0,Defensive rebound by W. Matthews,,84,93
432,4,0:53.0,S. Curry makes 3-pt jump shot from 26 ft (assist by W. Matthews),,87,93
433,4,0:53.0,,Orlando full timeout,87,93
434,4,0:53.0,,S. Ibaka enters the game for C. Watson,87,93
435,4,0:53.0,J. Anderson enters the game for A. Bogut,,87,93
436,4,0:31.0,,E. Fournier misses 2-pt jump shot from 5 ft,87,93
437,4,0:31.0,Defensive rebound by J. Gibson,,87,93
438,4,0:26.0,J. Gibson misses 2-pt layup from 1 ft,,87,93
439,4,0:26.0,,Defensive rebound by N. Vučević,87,93
440,4,0:20.0,,Turnover by D. Augustin (lost ball),87,93
441,4,0:20.0,,B. Biyombo enters the game for S. Ibaka,87,93
442,4,0:20.0,,C. Watson enters the game for N. Vučević,87,93
443,4,0:09.0,W. Matthews misses 3-pt jump shot from 27 ft,,87,93
444,4,0:09.0,,Defensive rebound by Team,87,93
445,4,0:04.0,,Personal take foul by S. Curry (drawn by E. Fournier),87,93
446,4,0:04.0,,E. Fournier makes free throw 1 of 2,87,94
447,4,0:04.0,,E. Fournier makes free throw 2 of 2,87,95
448,4,0:04.0,Dallas full timeout,,87,95
449,4,0:04.0,,A. Gordon enters the game for C. Watson,87,95
450,4,0:01.0,H. Barnes misses 3-pt jump shot from 27 ft,,87,95
451,4,0:00.0,Offensive rebound by Team,,87,95
