,QUARTER,TIME_REMAINING,PORTLAND_ACTION,UTAH_ACTION,PORTLAND_SCORE,UTAH_SCORE
392,4,2:55.0,,J. Bolomboy enters the game for J. Johnson,80,97
393,4,2:55.0,,T. Lyles enters the game for J. Ingles,80,97
394,4,2:55.0,N. Vonleh makes free throw 2 of 2,,81,97
395,4,2:30.0,,S. Mack makes 3-pt jump shot from 24 ft (assist by J. Withey),81,100
396,4,2:06.0,S. Napier misses 2-pt jump shot from 16 ft,,81,100
397,4,2:06.0,,Defensive rebound by J. Withey,81,100
398,4,1:57.0,,T. Lyles misses 3-pt jump shot from 24 ft,81,100
399,4,1:56.0,,Offensive rebound by T. Lyles,81,100
400,4,1:42.0,,Shooting foul by J. Layman (drawn by J. Bolomboy),81,100
401,4,1:42.0,,J. Bolomboy misses free throw 1 of 2,81,100
402,4,1:42.0,,Offensive rebound by Team,81,100
403,4,1:42.0,,J. Bolomboy makes free throw 2 of 2,81,101
404,4,1:34.0,J. Layman makes 3-pt jump shot from 25 ft (assist by M. Leonard),,84,101
405,4,1:14.0,,J. Bolomboy makes 3-pt jump shot from 24 ft (assist by S. Mack),84,104
406,4,0:54.0,N. Vonleh misses 2-pt jump shot from 7 ft,,84,104
407,4,0:53.0,Offensive rebound by P. Connaughton,,84,104
408,4,0:48.0,S. Napier makes 3-pt jump shot from 25 ft (assist by P. Connaughton),,87,104
409,4,0:32.0,,Personal foul by S. Napier (drawn by S. Mack),87,104
410,4,0:32.0,,S. Mack makes free throw 1 of 2,87,105
411,4,0:32.0,,S. Mack makes free throw 2 of 2,87,106
412,4,0:21.0,S. Napier misses 3-pt jump shot from 25 ft,,87,106
413,4,0:20.0,,Defensive rebound by A. Burks,87,106
