,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,WASHINGTON_ACTION,BROOKLYN_SCORE,WASHINGTON_SCORE
377,4,4:44.0,,T. Burke makes 2-pt jump shot from 20 ft (assist by J. Wall),87,108
378,4,4:42.0,Brooklyn full timeout,,87,108
379,4,4:41.0,,J. Smith enters the game for M. Gortat,87,108
380,4,4:41.0,,T. Satoranský enters the game for J. Wall,87,108
381,4,4:29.0,J. Hamilton makes 2-pt layup from 1 ft (assist by S. Dinwiddie),,89,108
382,4,4:10.0,,T. Burke misses 2-pt jump shot from 20 ft,89,108
383,4,4:09.0,Defensive rebound by J. Hamilton,,89,108
384,4,4:05.0,Shooting foul by T. Satoranský (drawn by R. Foye),,89,108
385,4,4:05.0,R. Foye makes free throw 1 of 2,,90,108
386,4,4:05.0,R. Foye makes free throw 2 of 2,,91,108
387,4,3:56.0,,Personal foul by S. Dinwiddie (drawn by S. Mac),91,108
388,4,3:43.0,,M. Thornton makes 3-pt jump shot from 26 ft (assist by T. Burke),91,111
389,4,3:30.0,Turnover by J. Hamilton (lost ball; steal by S. Mac),,91,111
390,4,3:10.0,,S. Mac misses 2-pt layup from 1 ft,91,111
391,4,3:10.0,Defensive rebound by J. Hamilton,,91,111
392,4,3:01.0,R. Foye misses 2-pt jump shot from 20 ft,,91,111
393,4,3:00.0,,Defensive rebound by J. Smith,91,111
394,4,2:41.0,,J. Smith makes 2-pt jump shot from 19 ft (assist by M. Thornton),91,113
395,4,2:29.0,Shooting foul by J. Smith (drawn by R. Hollis-Jefferson),,91,113
396,4,2:29.0,Brooklyn full timeout,,91,113
397,4,2:29.0,R. Hollis-Jefferson makes free throw 1 of 2,,92,113
398,4,2:29.0,,D. Ochefu enters the game for J. Smith,91,113
399,4,2:29.0,,A. Nicholson enters the game for M. Thornton,91,113
400,4,2:29.0,R. Hollis-Jefferson makes free throw 2 of 2,,93,113
401,4,2:14.0,,D. Ochefu makes 2-pt dunk at rim (assist by S. Mac),93,115
402,4,1:53.0,R. Foye misses 3-pt jump shot from 26 ft,,93,115
403,4,1:52.0,Offensive rebound by R. Hollis-Jefferson,,93,115
404,4,1:41.0,R. Foye makes 2-pt layup from 1 ft,,95,115
405,4,1:21.0,,D. Ochefu misses 2-pt jump shot from 4 ft,95,115
406,4,1:20.0,Defensive rebound by R. Foye,,95,115
407,4,1:12.0,I. Whitehead misses 2-pt layup from 1 ft,,95,115
408,4,1:11.0,,Defensive rebound by D. Ochefu,95,115
409,4,1:00.0,,Turnover by T. Satoranský (bad pass),95,115
410,4,0:48.0,I. Whitehead misses 2-pt layup from 2 ft,,95,115
411,4,0:46.0,Offensive rebound by J. Hamilton,,95,115
412,4,0:45.0,J. Hamilton misses 2-pt layup from 1 ft,,95,115
413,4,0:44.0,,Defensive rebound by D. Ochefu,95,115
414,4,0:17.0,,T. Burke makes 3-pt jump shot from 28 ft,95,118
415,4,0:02.0,R. Hollis-Jefferson misses 2-pt jump shot from 18 ft,,95,118
416,4,0:01.0,,Defensive rebound by D. Ochefu,95,118
