,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,MILWAUKEE_ACTION,BROOKLYN_SCORE,MILWAUKEE_SCORE
372,4,11:18.0,,Shooting foul by L. Scola (drawn by G. Monroe),74,77
373,4,11:18.0,,G. Monroe makes free throw 1 of 1,74,78
374,4,11:08.0,J. Harris misses 2-pt layup from 1 ft,,74,78
375,4,11:07.0,Offensive rebound by L. Scola,,74,78
376,4,11:07.0,L. Scola makes 2-pt layup from 1 ft,,76,78
377,4,10:48.0,,G. Monroe misses 2-pt jump shot from 16 ft,76,78
378,4,10:47.0,Defensive rebound by R. Foye,,76,78
379,4,10:35.0,J. Harris makes 3-pt jump shot from 26 ft,,79,78
380,4,10:20.0,,M. Teletović makes 3-pt jump shot from 27 ft (assist by M. Brogdon),79,81
381,4,10:00.0,J. Harris makes 3-pt jump shot from 24 ft (assist by R. Foye),,82,81
382,4,9:48.0,,Shooting foul by R. Hollis-Jefferson (drawn by G. Monroe),82,81
383,4,9:48.0,,G. Monroe makes free throw 1 of 2,82,82
384,4,9:48.0,,G. Monroe makes free throw 2 of 2,82,83
385,4,9:31.0,L. Scola misses 3-pt jump shot from 23 ft,,82,83
386,4,9:30.0,,Defensive rebound by M. Teletović,82,83
387,4,9:20.0,,M. Beasley makes 2-pt jump shot from 7 ft,82,85
388,4,9:00.0,R. Hollis-Jefferson makes 2-pt layup from 1 ft,,84,85
389,4,9:00.0,Shooting foul by M. Beasley (drawn by R. Hollis-Jefferson),,84,85
390,4,9:00.0,R. Hollis-Jefferson misses free throw 1 of 1,,84,85
391,4,9:00.0,,G. Antetokounmpo enters the game for J. Terry,84,85
392,4,9:00.0,,J. Parker enters the game for M. Brogdon,84,85
393,4,8:57.0,Offensive rebound by L. Scola,,84,85
394,4,8:57.0,L. Scola makes 2-pt layup from 1 ft,,86,85
395,4,8:36.0,,G. Antetokounmpo misses 2-pt jump shot from 11 ft,86,85
396,4,8:36.0,Defensive rebound by Team,,86,85
397,4,8:36.0,,Loose ball foul by M. Beasley (drawn by R. Hollis-Jefferson),86,85
398,4,8:36.0,Official timeout,,86,85
399,4,8:36.0,,M. Dellavedova enters the game for M. Beasley,86,85
400,4,8:36.0,B. Bogdanović enters the game for J. Hamilton,,86,85
401,4,8:13.0,R. Hollis-Jefferson misses 2-pt jump shot from 15 ft,,86,85
402,4,8:11.0,,Defensive rebound by G. Antetokounmpo,86,85
403,4,7:52.0,,M. Dellavedova makes 2-pt jump shot from 7 ft,86,87
404,4,7:40.0,R. Foye misses 3-pt jump shot from 25 ft,,86,87
405,4,7:39.0,Offensive rebound by R. Hollis-Jefferson,,86,87
406,4,7:30.0,Shooting foul by G. Monroe (drawn by B. Bogdanović),,86,87
407,4,7:30.0,B. Bogdanović makes free throw 1 of 2,,87,87
408,4,7:30.0,,J. Henson enters the game for G. Monroe,87,87
409,4,7:30.0,A. Bennett enters the game for R. Foye,,87,87
410,4,7:30.0,S. Kilpatrick enters the game for R. Hollis-Jefferson,,87,87
411,4,7:30.0,B. Bogdanović makes free throw 2 of 2,,88,87
412,4,7:18.0,,J. Henson misses 2-pt hook shot from 5 ft,88,87
413,4,7:17.0,Defensive rebound by A. Bennett,,88,87
414,4,7:07.0,A. Bennett misses 3-pt jump shot from 25 ft,,88,87
415,4,7:07.0,,Defensive rebound by Team,88,87
416,4,7:07.0,I. Whitehead enters the game for J. Harris,,88,87
417,4,7:07.0,B. Lopez enters the game for L. Scola,,88,87
418,4,6:55.0,,M. Teletović misses 3-pt jump shot from 27 ft,88,87
419,4,6:54.0,Defensive rebound by I. Whitehead,,88,87
420,4,6:37.0,I. Whitehead misses 3-pt jump shot from 28 ft,,88,87
421,4,6:35.0,,Defensive rebound by M. Teletović,88,87
422,4,6:29.0,,M. Dellavedova makes 2-pt layup at rim,88,89
423,4,6:18.0,B. Bogdanović misses 2-pt layup at rim (block by G. Antetokounmpo),,88,89
424,4,6:16.0,,Defensive rebound by J. Parker,88,89
425,4,6:13.0,,Shooting foul by I. Whitehead (drawn by G. Antetokounmpo),88,89
426,4,6:13.0,,G. Antetokounmpo misses free throw 1 of 2,88,89
427,4,6:13.0,,Offensive rebound by Team,88,89
428,4,6:13.0,,G. Antetokounmpo makes free throw 2 of 2,88,90
429,4,5:52.0,B. Lopez makes 3-pt jump shot from 25 ft (assist by B. Bogdanović),,91,90
430,4,5:33.0,,J. Henson makes 2-pt layup at rim (assist by G. Antetokounmpo),91,92
431,4,5:20.0,B. Lopez makes 3-pt jump shot from 30 ft (assist by S. Kilpatrick),,94,92
432,4,5:02.0,,Shooting foul by I. Whitehead (drawn by J. Henson),94,92
433,4,5:02.0,,Milwaukee full timeout,94,92
434,4,5:02.0,,J. Henson makes free throw 1 of 2,94,93
435,4,5:02.0,J. Harris enters the game for A. Bennett,,94,92
436,4,5:02.0,R. Hollis-Jefferson enters the game for I. Whitehead,,94,92
437,4,5:02.0,,T. Snell enters the game for M. Teletović,94,92
438,4,5:02.0,,J. Henson makes free throw 2 of 2,94,94
439,4,4:48.0,B. Lopez misses 2-pt hook shot from 7 ft,,94,94
440,4,4:47.0,,Defensive rebound by J. Parker,94,94
441,4,4:35.0,,M. Dellavedova misses 3-pt jump shot from 29 ft,94,94
442,4,4:34.0,,Offensive rebound by J. Parker,94,94
443,4,4:33.0,,Shooting foul by J. Harris (drawn by J. Parker),94,94
444,4,4:33.0,,J. Parker makes free throw 1 of 2,94,95
445,4,4:33.0,,J. Parker misses free throw 2 of 2,94,95
446,4,4:32.0,Defensive rebound by R. Hollis-Jefferson,,94,95
447,4,4:12.0,B. Bogdanović misses 2-pt jump shot from 14 ft (block by J. Henson),,94,95
448,4,4:12.0,Offensive rebound by Team,,94,95
449,4,4:12.0,Brooklyn full timeout,,94,95
450,4,4:08.0,B. Lopez misses 3-pt jump shot from 30 ft,,94,95
451,4,4:06.0,,Defensive rebound by T. Snell,94,95
452,4,3:51.0,,M. Dellavedova makes 2-pt jump shot from 8 ft,94,97
453,4,3:30.0,B. Lopez misses 2-pt layup from 4 ft (block by G. Antetokounmpo),,94,97
454,4,3:26.0,,Defensive rebound by G. Antetokounmpo,94,97
455,4,3:19.0,,T. Snell misses 3-pt jump shot from 26 ft,94,97
456,4,3:17.0,Defensive rebound by R. Hollis-Jefferson,,94,97
457,4,3:04.0,S. Kilpatrick misses 2-pt jump shot from 15 ft,,94,97
458,4,3:02.0,,Defensive rebound by J. Henson,94,97
459,4,2:42.0,,G. Antetokounmpo makes 2-pt hook shot from 7 ft,94,99
460,4,2:41.0,Brooklyn full timeout,,94,99
461,4,2:29.0,Shooting foul by G. Antetokounmpo (drawn by B. Lopez),,94,99
462,4,2:29.0,B. Lopez misses free throw 1 of 2,,94,99
463,4,2:29.0,Offensive rebound by Team,,94,99
464,4,2:29.0,B. Lopez makes free throw 2 of 2,,95,99
465,4,2:10.0,,J. Henson makes 2-pt dunk at rim (assist by G. Antetokounmpo),95,101
466,4,1:52.0,B. Lopez misses 2-pt layup at rim (block by J. Henson),,95,101
467,4,1:50.0,,Defensive rebound by J. Henson,95,101
468,4,1:43.0,,Shooting block foul by J. Harris (drawn by M. Dellavedova),95,101
469,4,1:43.0,,M. Dellavedova makes free throw 1 of 2,95,102
470,4,1:43.0,R. Foye enters the game for R. Hollis-Jefferson,,95,102
471,4,1:43.0,,M. Dellavedova makes free throw 2 of 2,95,103
472,4,1:33.0,S. Kilpatrick misses 2-pt layup from 2 ft (block by G. Antetokounmpo),,95,103
473,4,1:32.0,Offensive rebound by Team,,95,103
474,4,1:19.0,J. Harris makes 2-pt jump shot from 4 ft (assist by S. Kilpatrick),,97,103
475,4,1:08.0,,Shooting block foul by J. Harris (drawn by J. Parker),97,103
476,4,1:08.0,,J. Parker misses free throw 1 of 2,97,103
477,4,1:08.0,,Offensive rebound by Team,97,103
478,4,1:08.0,,J. Parker makes free throw 2 of 2,97,104
479,4,0:58.0,Personal foul by T. Snell (drawn by S. Kilpatrick),,97,104
480,4,0:58.0,S. Kilpatrick misses free throw 1 of 2,,97,104
481,4,0:58.0,Offensive rebound by Team,,97,104
482,4,0:58.0,R. Hollis-Jefferson enters the game for R. Foye,,97,104
483,4,0:58.0,S. Kilpatrick makes free throw 2 of 2,,98,104
484,4,0:37.0,,M. Dellavedova makes 2-pt jump shot from 6 ft,98,106
485,4,0:37.0,Brooklyn full timeout,,98,106
486,4,0:37.0,R. Foye enters the game for R. Hollis-Jefferson,,98,106
487,4,0:32.0,B. Bogdanović misses 2-pt layup from 1 ft,,98,106
488,4,0:30.0,,Defensive rebound by G. Antetokounmpo,98,106
489,4,0:30.0,,Personal foul by R. Foye (drawn by G. Antetokounmpo),98,106
490,4,0:30.0,,G. Antetokounmpo makes free throw 1 of 2,98,107
491,4,0:30.0,,G. Antetokounmpo misses free throw 2 of 2,98,107
492,4,0:30.0,Defensive rebound by B. Lopez,,98,107
493,4,0:23.0,S. Kilpatrick makes 2-pt layup from 1 ft,,100,107
494,4,0:23.0,,Personal take foul by B. Bogdanović (drawn by G. Antetokounmpo),100,107
495,4,0:23.0,,G. Antetokounmpo misses free throw 1 of 2,100,107
496,4,0:23.0,,Offensive rebound by Team,100,107
497,4,0:23.0,,G. Antetokounmpo makes free throw 2 of 2,100,108
498,4,0:07.0,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by R. Foye),,103,108
499,4,0:07.0,,Personal take foul by B. Lopez (drawn by J. Henson),103,108
500,4,0:07.0,,J. Henson makes free throw 1 of 2,103,109
501,4,0:07.0,,J. Henson makes free throw 2 of 2,103,110
502,4,0:07.0,Brooklyn full timeout,,103,110
503,4,0:03.0,Turnover by R. Foye (bad pass; steal by J. Parker),,103,110
504,4,0:03.0,,Personal foul by B. Lopez (drawn by M. Dellavedova),103,110
505,4,0:03.0,,M. Dellavedova makes free throw 1 of 2,103,111
506,4,0:03.0,,M. Dellavedova makes free throw 2 of 2,103,112
507,4,0:00.0,J. Harris misses 3-pt jump shot from 27 ft,,103,112
508,4,0:00.0,Offensive rebound by Team,,103,112
