,QUARTER,TIME_REMAINING,CHICAGO_ACTION,INDIANA_ACTION,CHICAGO_SCORE,INDIANA_SCORE
392,4,2:40.0,,K. Séraphin enters the game for M. Turner,85,104
393,4,2:40.0,,G. Niang enters the game for L. Allen,85,104
394,4,2:33.0,,G. Niang misses 3-pt jump shot from 28 ft,85,104
395,4,2:33.0,,Offensive rebound by Team,85,104
396,4,2:33.0,,Turnover by Team (shot clock),85,104
397,4,2:13.0,J. Grant makes 3-pt jump shot from 27 ft (assist by D. Valentine),,88,104
398,4,2:00.0,,J. Young makes 2-pt layup from 3 ft,88,106
399,4,2:00.0,,Shooting foul by D. Valentine (drawn by J. Young),88,106
400,4,2:00.0,,J. Young misses free throw 1 of 1,88,106
401,4,2:00.0,Defensive rebound by C. Felício,,88,106
402,4,1:46.0,B. Portis makes 2-pt jump shot from 6 ft,,90,106
403,4,1:28.0,,J. Young makes 2-pt jump shot from 17 ft,90,108
404,4,1:28.0,,Shooting foul by D. Valentine (drawn by J. Young),90,108
405,4,1:28.0,,J. Young makes free throw 1 of 1,90,109
406,4,1:14.0,J. Grant misses 2-pt jump shot from 16 ft,,90,109
407,4,1:13.0,,Defensive rebound by G. Robinson,90,109
408,4,0:58.0,,K. Séraphin misses 2-pt jump shot from 18 ft,90,109
409,4,0:57.0,Defensive rebound by D. Valentine,,90,109
410,4,0:51.0,D. Valentine misses 2-pt jump shot from 10 ft,,90,109
411,4,0:49.0,Offensive rebound by D. Valentine,,90,109
412,4,0:46.0,C. Felício makes 2-pt jump shot from 16 ft (assist by B. Portis),,92,109
413,4,0:25.0,,G. Robinson makes 2-pt jump shot from 20 ft,92,111
414,4,0:08.0,C. Felício misses 2-pt jump shot from 21 ft,,92,111
415,4,0:07.0,Offensive rebound by B. Portis,,92,111
416,4,0:02.0,J. Grant misses 3-pt jump shot from 26 ft,,92,111
417,4,0:01.0,Offensive rebound by B. Portis,,92,111
418,4,0:00.0,B. Portis makes 2-pt layup from 1 ft,,94,111
