,QUARTER,TIME_REMAINING,BOSTON_ACTION,ATLANTA_ACTION,BOSTON_SCORE,ATLANTA_SCORE
386,4,4:13.0,,T. Hardaway misses 2-pt jump shot from 17 ft,92,85
387,4,4:12.0,Defensive rebound by J. Crowder,,92,85
388,4,4:04.0,Personal block foul by M. Delaney (drawn by I. Thomas),,92,85
389,4,3:51.0,I. Thomas misses 2-pt jump shot from 14 ft,,92,85
390,4,3:48.0,,Defensive rebound by M. Dunleavy,92,85
391,4,3:38.0,,T. Hardaway makes 2-pt layup from 2 ft,92,87
392,4,3:21.0,Shooting foul by K. Bazemore (drawn by I. Thomas),,92,87
393,4,3:21.0,I. Thomas makes free throw 1 of 2,,93,87
394,4,3:21.0,T. Rozier enters the game for K. Olynyk,,93,87
395,4,3:21.0,I. Thomas makes free throw 2 of 2,,94,87
396,4,2:58.0,,M. Delaney makes 2-pt jump shot from 18 ft,94,89
397,4,2:42.0,Turnover by I. Thomas (lost ball; steal by T. Hardaway),,94,89
398,4,2:35.0,,K. Bazemore misses 2-pt layup from 1 ft,94,89
399,4,2:33.0,Defensive rebound by J. Crowder,,94,89
400,4,2:25.0,A. Horford misses 3-pt jump shot from 24 ft,,94,89
401,4,2:23.0,,Defensive rebound by M. Dunleavy,94,89
402,4,2:12.0,,M. Dunleavy makes 3-pt jump shot from 23 ft (assist by T. Hardaway),94,92
403,4,2:11.0,Boston full timeout,,94,92
404,4,2:11.0,K. Olynyk enters the game for T. Rozier,,94,92
405,4,2:00.0,Shooting foul by M. Dunleavy (drawn by K. Olynyk),,94,92
406,4,2:00.0,K. Olynyk makes free throw 1 of 2,,95,92
407,4,2:00.0,K. Olynyk makes free throw 2 of 2,,96,92
408,4,1:37.0,,K. Bazemore misses 2-pt layup from 1 ft,96,92
409,4,1:34.0,Defensive rebound by K. Olynyk,,96,92
410,4,1:19.0,I. Thomas makes 2-pt jump shot from 15 ft,,98,92
411,4,1:05.0,,M. Delaney makes 3-pt jump shot from 23 ft (assist by M. Dunleavy),98,95
412,4,0:52.0,I. Thomas makes 3-pt jump shot from 25 ft,,101,95
413,4,0:52.0,,Atlanta full timeout,101,95
414,4,0:52.0,T. Rozier enters the game for K. Olynyk,,101,95
415,4,0:50.0,,T. Hardaway makes 3-pt jump shot from 25 ft (assist by M. Delaney),101,98
416,4,0:36.0,I. Thomas misses 2-pt layup at rim,,101,98
417,4,0:34.0,,Defensive rebound by P. Millsap,101,98
418,4,0:26.0,,P. Millsap makes 3-pt jump shot from 25 ft (assist by K. Bazemore),101,101
419,4,0:02.0,I. Thomas makes 2-pt jump shot from 19 ft,,103,101
420,4,0:02.0,,Atlanta full timeout,103,101
421,4,0:02.0,K. Olynyk enters the game for T. Rozier,,103,101
422,4,0:02.0,T. Rozier enters the game for I. Thomas,,103,101
423,4,0:00.0,,P. Millsap misses 2-pt jump shot from 18 ft,103,101
424,4,0:00.0,,Offensive rebound by Team,103,101
